key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue,bom_release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,release_year,bom_runtime,runtime
b6190,igby goes down,9000000.0,6919198.0,-0.23120022222222222,2002-09-13 00:00:00,09,3,256,36,2002,1 hrs. 38 min.,98.0
b6191,igor,25000000.0,30747504.0,0.22990016,2008-09-19 00:00:00,09,3,263,37,2008,1 hrs. 26 min.,86.0
b6214,imagine that,55000000.0,22985194.0,-0.5820873818181819,2009-06-12 00:00:00,06,2,163,23,2009,1 hrs. 47 min.,107.0
b6223,immortals,75000000.0,226904017.0,2.025386893333333,2011-11-11 00:00:00,11,4,315,45,2011,1 hrs. 50 min.,110.0
b6224,impostor,30000000.0,8145549.0,-0.7284817,2002-01-04 00:00:00,01,1,4,,2002,1 hrs. 35 min.,95.0
b6265,in time,40000000.0,173930596.0,3.3482649,2011-10-28 00:00:00,10,4,301,43,2011,1 hrs. 49 min.,109.0
b6267,in a better world,5500000.0,9629826.0,0.7508774545454545,2011-04-01 00:00:00,04,2,91,13,2011,1 hrs. 59 min.,119.0
b6279,in the heart of the sea,100000000.0,93920758.0,-0.06079242,2015-12-11 00:00:00,12,4,345,49,2015,2 hrs. 1 min.,121.0
b6285,in the line of fire,40000000.0,176997168.0,3.4249292,1993-07-09 00:00:00,07,3,190,27,1993,2 hrs. 8 min.,128.0
b6307,incarnate,5000000.0,6341855.0,0.268371,2016-12-02 00:00:00,12,4,337,48,2016,1 hrs. 31 min.,91.0
b6309,incendies (u.s. only),6800000.0,3548768.0,-0.4781223529411765,2011-04-22 00:00:00,04,2,112,16,2011,2 hrs. 10 min.,130.0
b6310,inception,160000000.0,825532764.0,4.159579775,2010-07-16 00:00:00,07,3,197,28,2010,2 hrs. 28 min.,148.0
b6316,independence day,75000000.0,817400891.0,9.898678546666666,1996-07-03 00:00:00,07,3,185,26,1996,2 hrs. 33 min.,153.0
b6318,independence day: resurgence,165000000.0,389681935.0,1.361708696969697,2016-06-24 00:00:00,06,2,176,25,2016,2 hrs. 0 min.,120.0
b6322,indiana jones and the kingdom of the crystal skull,185000000.0,786636033.0,3.2520866648648648,2008-05-22 00:00:00,05,2,143,20,2008,2 hrs. 0 min.,120.0
b6323,indiana jones and the last crusade,48000000.0,474171806.0,8.878579291666666,1989-05-24 00:00:00,05,2,144,21,1989,2 hrs. 7 min.,127.0
b6333,inferno,75000000.0,220021259.0,1.9336167866666667,2016-10-28 00:00:00,10,4,302,43,2016,2 hrs. 1 min.,121.0
b6337,inglourious basterds,70000000.0,321455689.0,3.5922241285714285,2009-08-21 00:00:00,08,3,233,33,2009,2 hrs. 32 min.,152.0
b6343,inkheart,60000000.0,62450361.0,0.04083935,2009-01-23 00:00:00,01,1,23,3,2009,1 hrs. 46 min.,106.0
b6353,inside job,2000000.0,7871522.0,2.935761,2010-10-08 00:00:00,10,4,281,40,2010,2 hrs. 0 min.,120.0
b6355,inside man,45000000.0,184376254.0,3.097250088888889,2006-03-24 00:00:00,03,1,83,12,2006,2 hrs. 8 min.,128.0
b6357,inside out,175000000.0,857611174.0,3.90063528,2015-06-19 00:00:00,06,2,170,24,2015,1 hrs. 34 min.,94.0
b6364,insomnia,46000000.0,113714830.0,1.4720615217391304,2002-05-24 00:00:00,05,2,144,20,2002,1 hrs. 58 min.,118.0
b6368,inspector gadget,90000000.0,134403112.0,0.4933679111111111,1999-07-23 00:00:00,07,3,204,29,1999,1 hrs. 18 min.,78.0
b6374,intermission,5000000.0,4856298.0,-0.0287404,2004-03-19 00:00:00,03,1,79,11,2004,1 hrs. 43 min.,103.0
b6380,interstellar,165000000.0,675120017.0,3.0916364666666665,2014-11-05 00:00:00,11,4,309,44,2014,2 hrs. 49 min.,169.0
b6384,interview with the vampire,60000000.0,223664608.0,2.7277434666666664,1994-11-11 00:00:00,11,4,315,45,1994,2 hrs. 3 min.,123.0
b6392,into the storm,50000000.0,161702194.0,2.23404388,2014-08-08 00:00:00,08,3,220,31,2014,1 hrs. 29 min.,89.0
b6402,into the woods,50000000.0,213116401.0,3.26232802,2014-12-25 00:00:00,12,4,359,51,2014,2 hrs. 4 min.,124.0
b6413,invictus,60000000.0,122233971.0,1.03723285,2009-12-11 00:00:00,12,4,345,49,2009,2 hrs. 12 min.,132.0
b6431,iron man,140000000.0,585174222.0,3.1798158714285716,2008-05-02 00:00:00,05,2,123,17,2008,2 hrs. 6 min.,126.0
b6432,iron man 2,200000000.0,623933331.0,2.119666655,2010-05-07 00:00:00,05,2,127,18,2010,2 hrs. 5 min.,125.0
b6433,iron man 3,200000000.0,1214811252.0,5.07405626,2013-05-03 00:00:00,05,2,123,17,2013,2 hrs. 9 min.,129.0
b6454,isn't she great,44000000.0,3003296.0,-0.9317432727272728,2000-01-28 00:00:00,01,1,28,4,2000,1 hrs. 36 min.,96.0
b6472,it's all gone pete tong,2000000.0,1591879.0,-0.2040605,2005-04-15 00:00:00,04,2,105,15,2005,1 hrs. 29 min.,89.0
b6475,it's complicated,85000000.0,219103655.0,1.5776900588235294,2009-12-25 00:00:00,12,4,359,51,2009,1 hrs. 58 min.,118.0
b6477,it's kind of a funny story,8000000.0,6491240.0,-0.188595,2010-10-08 00:00:00,10,4,281,40,2010,1 hrs. 41 min.,101.0
b6494,j. edgar,35000000.0,84606030.0,1.4173151428571429,2011-11-09 00:00:00,11,4,313,45,2011,2 hrs. 17 min.,137.0
b6505,jack reacher,60000000.0,218340595.0,2.6390099166666667,2012-12-21 00:00:00,12,4,356,51,2012,2 hrs. 10 min.,130.0
b6506,jack reacher: never go back,60000000.0,162146076.0,1.7024346,2016-10-21 00:00:00,10,4,295,42,2016,1 hrs. 58 min.,118.0
b6507,jack ryan: shadow recruit,60000000.0,135511030.0,1.2585171666666666,2014-01-17 00:00:00,01,1,17,2,2014,1 hrs. 40 min.,100.0
b6509,jack and jill,79000000.0,149673788.0,0.8946049113924051,2011-11-11 00:00:00,11,4,315,45,2011,1 hrs. 31 min.,91.0
b6513,jack the giant slayer,195000000.0,197687603.0,0.013782579487179487,2013-03-01 00:00:00,03,1,60,8,2013,1 hrs. 54 min.,114.0
b6514,jackass 3-d,20000000.0,171685792.0,7.5842896,2010-10-15 00:00:00,10,4,288,41,2010,1 hrs. 34 min.,94.0
b6515,jackass presents: bad grandpa,15000000.0,151831537.0,9.122102466666666,2013-10-25 00:00:00,10,4,298,42,2013,1 hrs. 33 min.,93.0
b6516,jackass: number two,11500000.0,84618532.0,6.3581332173913045,2006-09-22 00:00:00,09,3,265,38,2006,1 hrs. 35 min.,95.0
b6554,jarhead,72000000.0,96889998.0,0.34569441666666667,2005-11-04 00:00:00,11,4,308,44,2005,1 hrs. 55 min.,115.0
b6556,jason bourne,120000000.0,415484914.0,2.4623742833333333,2016-07-29 00:00:00,07,3,211,30,2016,2 hrs. 3 min.,123.0
b6558,jason x,11000000.0,16951798.0,0.5410725454545454,2002-04-26 00:00:00,04,2,116,16,2002,1 hrs. 33 min.,93.0
b6569,jay and silent bob strike back,22000000.0,33788161.0,0.5358255,2001-08-24 00:00:00,08,3,236,33,2001,1 hrs. 44 min.,104.0
b6579,jeepers creepers,10000000.0,59217789.0,4.9217789,2001-08-31 00:00:00,08,3,243,34,2001,1 hrs. 30 min.,90.0
b6580,jeepers creepers 2,17000000.0,63102666.0,2.711921529411765,2003-08-29 00:00:00,08,3,241,34,2003,1 hrs. 46 min.,106.0
b6587,jem and the holograms,5000000.0,2333684.0,-0.5332632,2015-10-23 00:00:00,10,4,296,42,2015,1 hrs. 58 min.,118.0
b6589,jennifer's body,16000000.0,31556061.0,0.9722538125,2009-09-18 00:00:00,09,3,261,37,2009,1 hrs. 42 min.,102.0
b6595,jerry maguire,50000000.0,273552592.0,4.47105184,1996-12-13 00:00:00,12,4,348,49,1996,2 hrs. 18 min.,138.0
b6596,jersey boys,40000000.0,67669013.0,0.691725325,2014-06-20 00:00:00,06,2,171,24,2014,2 hrs. 14 min.,134.0
b6597,jersey girl,35000000.0,36098382.0,0.03138234285714286,2004-03-26 00:00:00,03,1,86,12,2004,1 hrs. 43 min.,103.0
b6622,jimmy neutron: boy genius,30000000.0,102992536.0,2.4330845333333335,2001-12-21 00:00:00,12,4,355,50,2001,1 hrs. 22 min.,82.0
b6628,jingle all the way,60000000.0,129832389.0,1.16387315,1996-11-22 00:00:00,11,4,327,46,1996,1 hrs. 28 min.,88.0
b6634,jobs,12000000.0,35931410.0,1.9942841666666666,2013-08-16 00:00:00,08,3,228,32,2013,2 hrs. 2 min.,122.0
b6642,joe dirt,17700000.0,30987695.0,0.7507172316384181,2001-04-11 00:00:00,04,2,101,14,2001,1 hrs. 31 min.,91.0
b6645,joe somebody,38000000.0,24516772.0,-0.3548217894736842,2001-12-21 00:00:00,12,4,355,50,2001,1 hrs. 38 min.,98.0
b6651,john carpenter's ghosts of mars,28000000.0,14010832.0,-0.49961314285714287,2001-08-24 00:00:00,08,3,236,33,2001,1 hrs. 38 min.,98.0
b6653,john carter,250000000.0,284139100.0,0.1365564,2012-03-09 00:00:00,03,1,69,10,2012,2 hrs. 12 min.,132.0
b6655,john q.,36000000.0,102244770.0,1.8401325,2002-02-15 00:00:00,02,1,46,6,2002,1 hrs. 52 min.,112.0
b6657,john tucker must die,18000000.0,68824526.0,2.8235847777777776,2006-07-28 00:00:00,07,3,209,30,2006,1 hrs. 27 min.,87.0
b6658,john wick,20000000.0,88761661.0,3.43808305,2014-10-24 00:00:00,10,4,297,42,2014,1 hrs. 36 min.,96.0
b6664,johnny english,40000000.0,160583018.0,3.01457545,2003-07-18 00:00:00,07,3,199,28,2003,1 hrs. 28 min.,88.0
b6665,johnny english reborn,45000000.0,160078586.0,2.5573019111111113,2011-10-21 00:00:00,10,4,294,42,2011,1 hrs. 41 min.,101.0
b6670,johnson family vacation,12000000.0,31462753.0,1.6218960833333333,2004-04-07 00:00:00,04,2,98,14,2004,1 hrs. 36 min.,96.0
b6674,jonah hex,47000000.0,10903312.0,-0.7680146382978723,2010-06-18 00:00:00,06,2,169,24,2010,1 hrs. 21 min.,81.0
b6675,jonah: a veggietales movie,14000000.0,25615231.0,0.8296593571428571,2002-10-04 00:00:00,10,4,277,39,2002,1 hrs. 23 min.,83.0
b6684,josie and the pussycats,39000000.0,14866015.0,-0.6188201282051282,2001-04-11 00:00:00,04,2,101,14,2001,1 hrs. 38 min.,98.0
b6685,journey 2: the mysterious island,79000000.0,335260290.0,3.243801139240506,2012-02-10 00:00:00,02,1,41,6,2012,1 hrs. 34 min.,94.0
b6687,journey from the fall,1300000.0,648483.0,-0.5011669230769231,2007-03-23 00:00:00,03,1,82,11,2007,2 hrs. 17 min.,137.0
b6690,journey to the center of the earth,60000000.0,241995151.0,3.033252516666667,2008-07-11 00:00:00,07,3,193,27,2008,1 hrs. 32 min.,92.0
b6691,journey to the end of the night,6200000.0,49172.0,-0.9920690322580645,,,,,,,,0.0
b6695,joy,60000000.0,101134059.0,0.68556765,2015-12-25 00:00:00,12,4,359,51,2015,2 hrs. 4 min.,124.0
b6696,joy ride,23000000.0,36642838.0,0.5931668695652174,2001-10-05 00:00:00,10,4,278,39,2001,1 hrs. 37 min.,97.0
b6705,judge dredd,90000000.0,113493481.0,0.2610386777777778,1995-06-30 00:00:00,06,2,181,26,1995,1 hrs. 36 min.,96.0
b6710,judy moody and the not bummer summer,20000000.0,15691640.0,-0.215418,2011-06-10 00:00:00,06,2,161,23,2011,1 hrs. 31 min.,91.0
b6717,julie &amp; julia,40000000.0,129540499.0,2.238512475,2009-08-07 00:00:00,08,3,219,31,2009,2 hrs. 3 min.,123.0
b6722,jumanji,65000000.0,262797249.0,3.0430346,1995-12-15 00:00:00,12,4,349,50,1995,1 hrs. 44 min.,104.0
b6725,jumper,85000000.0,222231186.0,1.6144845411764706,2008-02-14 00:00:00,02,1,45,6,2008,1 hrs. 30 min.,90.0
b6728,jumping the broom,6600000.0,37710610.0,4.713728787878788,2011-05-06 00:00:00,05,2,126,18,2011,1 hrs. 53 min.,113.0
b6733,jungle fever,14000000.0,43882682.0,2.1344772857142855,1991-06-07 00:00:00,06,2,158,22,1991,2 hrs. 12 min.,132.0
b6734,junior,60000000.0,108431355.0,0.80718925,1994-11-23 00:00:00,11,4,327,47,1994,1 hrs. 50 min.,110.0
b6736,jupiter ascending,176000000.0,183987723.0,0.04538478977272727,2015-02-06 00:00:00,02,1,37,5,2015,2 hrs. 7 min.,127.0
b6740,jurassic park iii,93000000.0,368780809.0,2.9653850430107527,2001-07-18 00:00:00,07,3,199,28,2001,1 hrs. 32 min.,92.0
b6750,just go with it,80000000.0,214945591.0,1.6868198875,2011-02-11 00:00:00,02,1,42,6,2011,1 hrs. 50 min.,110.0
b6751,just like heaven,58000000.0,102854431.0,0.7733522586206897,2005-09-16 00:00:00,09,3,259,37,2005,1 hrs. 35 min.,95.0
b6753,just married,18000000.0,101564935.0,4.642496388888889,2003-01-10 00:00:00,01,1,10,1,2003,1 hrs. 35 min.,95.0
b6758,just visiting,35000000.0,16176732.0,-0.5378076571428572,2001-04-06 00:00:00,04,2,96,13,2001,1 hrs. 28 min.,88.0
b6768,justin bieber: never say never,13000000.0,99036827.0,6.618217461538461,2011-02-11 00:00:00,02,1,42,6,2011,1 hrs. 45 min.,105.0
b6771,k-19: the widowmaker,100000000.0,65716126.0,-0.34283874,2002-07-19 00:00:00,07,3,200,28,2002,2 hrs. 18 min.,138.0
b6773,k-pax,68000000.0,65001485.0,-0.04409580882352941,2001-10-26 00:00:00,10,4,299,42,2001,2 hrs. 1 min.,121.0
b6784,kabhi khushi kabhie gham,7500000.0,11329690.0,0.5106253333333334,2001-12-14 00:00:00,12,4,348,49,2001,3 hrs. 30 min.,210.0
b6810,kangaroo jack,60000000.0,88929111.0,0.48215185,2003-01-17 00:00:00,01,1,17,2,2003,1 hrs. 29 min.,89.0
b6825,katy perry: part of me,12000000.0,32726956.0,1.7272463333333334,2012-07-05 00:00:00,07,3,187,27,2012,1 hrs. 35 min.,95.0
b6828,keane,850000.0,394390.0,-0.5360117647058823,2005-09-09 00:00:00,09,3,252,36,2005,1 hrs. 40 min.,100.0
b6829,keanu,15000000.0,20591853.0,0.3727902,2016-04-29 00:00:00,04,2,120,17,2016,1 hrs. 38 min.,98.0
b6838,keeping up with the joneses,40000000.0,29918745.0,-0.252031375,2016-10-21 00:00:00,10,4,295,42,2016,1 hrs. 41 min.,101.0
b6840,keeping the faith,29000000.0,59945183.0,1.067075275862069,2000-04-14 00:00:00,04,2,105,15,2000,2 hrs. 9 min.,129.0
b6870,kick-ass,30000000.0,96188903.0,2.2062967666666666,2010-04-16 00:00:00,04,2,106,15,2010,1 hrs. 57 min.,117.0
b6871,kick-ass 2,28000000.0,60795985.0,1.1712851785714287,2013-08-16 00:00:00,08,3,228,32,2013,1 hrs. 43 min.,103.0
b6892,kill bill vol. 1,30000000.0,180949045.0,5.031634833333333,2003-10-10 00:00:00,10,4,283,40,2003,1 hrs. 50 min.,110.0
b6893,kill bill vol. 2,30000000.0,152159461.0,4.071982033333334,2004-04-16 00:00:00,04,2,107,15,2004,2 hrs. 0 min.,120.0
b6908,killer elite,70000000.0,56383756.0,-0.19451777142857143,2011-09-23 00:00:00,09,3,266,38,2011,1 hrs. 40 min.,100.0
b6912,killers,75000000.0,98159963.0,0.30879950666666667,2010-06-04 00:00:00,06,2,155,22,2010,1 hrs. 40 min.,100.0
b6917,killing them softly,15000000.0,37930465.0,1.5286976666666667,2012-11-30 00:00:00,11,4,335,48,2012,1 hrs. 37 min.,97.0
b6925,king arthur,120000000.0,203567857.0,0.6963988083333333,2004-07-07 00:00:00,07,3,189,27,2004,2 hrs. 10 min.,130.0
b6931,king kong,207000000.0,550517357.0,1.6595041400966184,2005-12-14 00:00:00,12,4,348,50,2005,3 hrs. 7 min.,187.0
b6949,kingdom come,7000000.0,23396049.0,2.342292714285714,2001-04-11 00:00:00,04,2,101,14,2001,1 hrs. 34 min.,94.0
b6950,kingdom of heaven,130000000.0,211652051.0,0.6280927,2005-05-06 00:00:00,05,2,126,18,2005,2 hrs. 25 min.,145.0
b6959,kingsman: the secret service,81000000.0,414351546.0,4.115451185185186,2015-02-13 00:00:00,02,1,44,6,2015,2 hrs. 9 min.,129.0
b6962,kinsey,11000000.0,16918723.0,0.5380657272727273,2004-11-12 00:00:00,11,4,317,45,2004,2 hrs. 4 min.,124.0
b6969,"""kiss kiss, bang bang""",15000000.0,15785148.0,0.0523432,2005-10-21 00:00:00,10,4,294,42,2005,1 hrs. 42 min.,102.0
b6975,kiss of the dragon,25000000.0,64437847.0,1.57751388,2001-07-06 00:00:00,07,3,187,26,2001,1 hrs. 38 min.,98.0
b6982,kissing jessica stein,1000000.0,10013424.0,9.013424,2002-03-13 00:00:00,03,1,72,10,2002,1 hrs. 36 min.,96.0
b6984,kit kittredge: an american girl,10000000.0,17657973.0,0.7657973,2008-06-20 00:00:00,06,2,172,24,2008,1 hrs. 41 min.,101.0
b6994,knight &amp; day,117000000.0,261930436.0,1.2387216752136752,2010-06-23 00:00:00,06,2,174,25,2010,2 hrs. 10 min.,130.0
b7002,knocked up,30000000.0,219076518.0,6.3025506,2007-06-01 00:00:00,06,2,152,21,2007,2 hrs. 9 min.,129.0
b7006,knowing,50000000.0,183593586.0,2.67187172,2009-03-20 00:00:00,03,1,79,11,2009,2 hrs. 2 min.,122.0
b7013,kong: skull island,185000000.0,554382914.0,1.9966644,2017-03-10 00:00:00,03,1,69,10,2017,1 hrs. 58 min.,118.0
b7021,krampus,15000000.0,61548707.0,3.1032471333333334,2015-12-04 00:00:00,12,4,338,48,2015,1 hrs. 38 min.,98.0
b7026,krrish,10200000.0,18039685.0,0.768596568627451,2006-06-30 00:00:00,06,2,181,26,2006,2 hrs. 34 min.,154.0
b7031,kubo and the two strings,60000000.0,69929545.0,0.16549241666666667,2016-08-19 00:00:00,08,3,232,33,2016,1 hrs. 41 min.,101.0
b7040,kung fu hustle,20000000.0,100914445.0,4.04572225,2005-04-08 00:00:00,04,2,98,14,2005,1 hrs. 35 min.,95.0
b7043,kung fu panda,130000000.0,631744560.0,3.8595735384615386,2008-06-06 00:00:00,06,2,158,22,2008,1 hrs. 31 min.,91.0
b7044,kung fu panda 2,150000000.0,665692281.0,3.43794854,2011-05-26 00:00:00,05,2,146,21,2011,1 hrs. 31 min.,91.0
b7046,kung pow! enter the fist,10000000.0,16994625.0,0.6994625,2002-01-25 00:00:00,01,1,25,3,2002,1 hrs. 21 min.,81.0
b7122,la vie en rose,25000000.0,86274793.0,2.45099172,2007-06-08 00:00:00,06,2,159,22,2007,2 hrs. 16 min.,136.0
b7125,labor day,18000000.0,20275812.0,0.126434,2014-01-31 00:00:00,01,1,31,4,2014,1 hrs. 51 min.,111.0
b7145,lady in the water,70000000.0,72785169.0,0.03978812857142857,2006-07-21 00:00:00,07,3,202,29,2006,1 hrs. 50 min.,110.0
b7157,lake placid,35000000.0,56870414.0,0.6248689714285715,1999-07-16 00:00:00,07,3,197,28,1999,1 hrs. 22 min.,82.0
b7160,lakeview terrace,20000000.0,44653637.0,1.23268185,2008-09-19 00:00:00,09,3,263,37,2008,1 hrs. 50 min.,110.0
b7173,land of the lost,100000000.0,68777554.0,-0.31222446,2009-06-05 00:00:00,06,2,156,22,2009,1 hrs. 33 min.,93.0
b7180,lara croft tomb raider: the cradle of life,95000000.0,156505388.0,0.6474251368421052,2003-07-25 00:00:00,07,3,206,29,2003,1 hrs. 50 min.,110.0
b7181,lara croft: tomb raider,115000000.0,274703340.0,1.388724695652174,2001-06-15 00:00:00,06,2,166,23,2001,1 hrs. 40 min.,100.0
b7186,larry crowne,30000000.0,72008245.0,1.4002748333333332,2011-07-01 00:00:00,07,3,182,26,2011,1 hrs. 39 min.,99.0
b7188,lars and the real girl,12000000.0,11293663.0,-0.058861416666666666,2007-10-12 00:00:00,10,4,285,40,2007,1 hrs. 46 min.,106.0
b7193,last action hero,85000000.0,137298489.0,0.6152763411764706,1993-06-18 00:00:00,06,2,169,24,1993,2 hrs. 11 min.,131.0
b7206,last holiday,45000000.0,43343248.0,-0.03681671111111111,2006-01-13 00:00:00,01,1,13,2,2006,1 hrs. 52 min.,112.0
b7208,last man standing,67000000.0,47267001.0,-0.2945223731343284,1996-09-20 00:00:00,09,3,264,37,1996,1 hrs. 41 min.,101.0
b7221,last vegas,28000000.0,134402450.0,3.8000875,2013-11-01 00:00:00,11,4,305,43,2013,1 hrs. 30 min.,90.0
b7236,law abiding citizen,50000000.0,126690726.0,1.53381452,2009-10-16 00:00:00,10,4,289,41,2009,1 hrs. 48 min.,108.0
b7245,laws of attraction,32000000.0,30016165.0,-0.06199484375,2004-04-30 00:00:00,04,2,121,17,2004,1 hrs. 27 min.,87.0
b7274,leap year,19000000.0,32607316.0,0.7161745263157895,2010-01-08 00:00:00,01,1,8,1,2010,1 hrs. 37 min.,97.0
b7281,leatherheads,58000000.0,41299492.0,-0.28793979310344825,2008-04-04 00:00:00,04,2,95,13,2008,1 hrs. 54 min.,114.0
b7283,leaves of grass,9000000.0,1018753.0,-0.8868052222222222,2010-09-17 00:00:00,09,3,260,37,2010,1 hrs. 45 min.,105.0
b7290,lee daniels' the butler,30000000.0,176598908.0,4.886630266666667,2013-08-16 00:00:00,08,3,228,32,2013,2 hrs. 12 min.,132.0
b7292,left behind (2014),16000000.0,19682924.0,0.23018275,2014-10-03 00:00:00,10,4,276,39,2014,1 hrs. 45 min.,105.0
b7296,legally blonde,18000000.0,141774679.0,6.8763710555555555,2001-07-13 00:00:00,07,3,194,27,2001,1 hrs. 36 min.,96.0
b7297,"""legally blonde 2: red, white and blonde""",45000000.0,124914842.0,1.7758853777777779,2003-07-02 00:00:00,07,3,183,26,2003,1 hrs. 35 min.,95.0
b7300,legend of the guardians: the owls of ga'hoole,80000000.0,140073390.0,0.750917375,2010-09-24 00:00:00,09,3,267,38,2010,1 hrs. 30 min.,90.0
b7304,legends of oz: dorothy's return,70000000.0,18662027.0,-0.7333996142857143,2014-05-09 00:00:00,05,2,129,18,2014,1 hrs. 28 min.,88.0
b7306,legion (2010),26000000.0,67918658.0,1.612256076923077,2010-01-22 00:00:00,01,1,22,3,2010,1 hrs. 40 min.,100.0
b7311,lemony snicket's a series of unfortunate events,140000000.0,209073645.0,0.49338317857142855,2004-12-17 00:00:00,12,4,352,50,2004,1 hrs. 53 min.,113.0
b7336,les miserables (2012),61000000.0,441809770.0,6.242783114754098,2012-12-25 00:00:00,12,4,360,52,2012,2 hrs. 37 min.,157.0
b7337,les rivieres pourpres (the crimson rivers),14000000.0,60094966.0,3.2924975714285716,2001-01-26 00:00:00,01,1,26,3,2001,1 hrs. 57 min.,117.0
b7346,let me in,20000000.0,24145613.0,0.20728065,2010-10-01 00:00:00,10,4,274,39,2010,1 hrs. 55 min.,115.0
b7352,let's be cops,17000000.0,138224951.0,7.130879470588235,2014-08-13 00:00:00,08,3,225,32,2014,1 hrs. 44 min.,104.0
b7360,lethal weapon 3,35000000.0,321731527.0,8.192329342857143,1992-05-15 00:00:00,05,2,136,19,1992,1 hrs. 58 min.,118.0
b7361,lethal weapon 4,140000000.0,285444603.0,1.0388900214285715,1998-07-10 00:00:00,07,3,191,27,1998,2 hrs. 7 min.,127.0
b7363,letters from iwo jima,19000000.0,68673228.0,2.6143804210526316,2006-12-20 00:00:00,12,4,354,51,2006,2 hrs. 21 min.,141.0
b7364,letters to god,3000000.0,2908893.0,-0.030369,2010-04-09 00:00:00,04,2,99,14,2010,1 hrs. 50 min.,110.0
b7365,letters to juliet,30000000.0,79181750.0,1.6393916666666666,2010-05-14 00:00:00,05,2,134,19,2010,1 hrs. 45 min.,105.0
b7389,life (2017),58000000.0,68713586.0,0.184717,2017-03-24 00:00:00,03,1,83,12,2017,1 hrs. 43 min.,103.0
b7391,life during wartime,4500000.0,768016.0,-0.8293297777777778,2010-07-23 00:00:00,07,3,204,29,2010,1 hrs. 38 min.,98.0
b7400,life as we know it,38000000.0,105648706.0,1.7802291052631578,2010-10-08 00:00:00,10,4,281,40,2010,1 hrs. 52 min.,112.0
b7401,life as a house,27000000.0,23903791.0,-0.1146744074074074,2001-10-26 00:00:00,10,4,299,42,2001,2 hrs. 4 min.,124.0
b7406,life of pi,120000000.0,609016565.0,4.0751380416666665,2012-11-21 00:00:00,11,4,326,47,2012,2 hrs. 6 min.,126.0
b7414,"""life, or something like it""",40000000.0,16872671.0,-0.578183225,2002-04-26 00:00:00,04,2,116,16,2002,1 hrs. 43 min.,103.0
b7430,like mike,30000000.0,62274780.0,1.075826,2002-07-03 00:00:00,07,3,184,26,2002,1 hrs. 40 min.,100.0
b7441,lilo &amp; stitch,80000000.0,273144151.0,2.4143018875,2002-06-21 00:00:00,06,2,172,24,2002,1 hrs. 25 min.,85.0
b7446,limitless,27000000.0,161849455.0,4.994424259259259,2011-03-18 00:00:00,03,1,77,11,2011,1 hrs. 45 min.,105.0
b7447,lincoln,65000000.0,275293450.0,3.235283846153846,2012-11-09 00:00:00,11,4,314,45,2012,2 hrs. 25 min.,145.0
b7452,lionheart,6000000.0,24271196.0,3.045199333333333,1991-01-11 00:00:00,01,1,11,1,1991,1 hrs. 45 min.,105.0
b7454,lions for lambs,35000000.0,63215872.0,0.8061677714285714,2007-11-09 00:00:00,11,4,313,44,2007,1 hrs. 28 min.,88.0
b7468,little black book,35000000.0,22034832.0,-0.3704333714285714,2004-08-06 00:00:00,08,3,219,31,2004,1 hrs. 45 min.,105.0
b7473,little children,26000000.0,14821658.0,-0.42993623076923076,2006-10-06 00:00:00,10,4,279,40,2006,2 hrs. 10 min.,130.0
b7478,little fockers,100000000.0,310650585.0,2.10650585,2010-12-22 00:00:00,12,4,356,51,2010,1 hrs. 38 min.,98.0
b7483,little man,64000000.0,101595121.0,0.587423765625,2006-07-14 00:00:00,07,3,195,28,2006,1 hrs. 30 min.,90.0
b7492,little nicky,85000000.0,58292295.0,-0.31420829411764706,2000-11-10 00:00:00,11,4,315,45,2000,1 hrs. 24 min.,84.0
