,link,name,budget,rev_tot,rev_lif,rel_dt,runtime,distributor,genre,rating,awards
13829,http://www.boxofficemojo.com/movies/?id=longestyard05.htm,The Longest Yard,82000000.0,158119460.0,,27-May-05,1 hrs. 49 min.,Paramount,Sports Comedy,PG-13,No Academy Awards Information
13836,http://www.boxofficemojo.com/movies/?id=lookout.htm,The Lookout,16000000.0,4600585.0,,30-Mar-07,1 hrs. 38 min.,Miramax,Crime Drama,R,No Academy Awards Information
13839,http://www.boxofficemojo.com/movies/?id=fellowshipofthering.htm,The Lord of the Rings: The Fellowship of the Ring,93000000.0,313364114.0,315544750,19-Dec-01,2 hrs. 58 min.,New Line,Fantasy,PG-13,"""Nominated for Thirteen Oscars, Including Four Wins."""
13841,http://www.boxofficemojo.com/movies/?id=returnoftheking.htm,The Lord of the Rings: The Return of the King,94000000.0,377027325.0,377845905,17-Dec-03,3 hrs. 20 min.,New Line,Fantasy,PG-13,"""Nominated for Eleven Oscars, Including Eleven Wins."""
13843,http://www.boxofficemojo.com/movies/?id=twotowers.htm,The Lord of the Rings: The Two Towers,94000000.0,339789881.0,342551365,18-Dec-02,2 hrs. 59 min.,New Line,Fantasy,PG-13,"""Nominated for Six Oscars, Including Two Wins."""
13847,http://www.boxofficemojo.com/movies/?id=lordsofsalem.htm,The Lords of Salem,1500000.0,1165882.0,,19-Apr-13,1 hrs. 40 min.,Anchor Bay Films,Horror,R,No Academy Awards Information
13848,http://www.boxofficemojo.com/movies/?id=losers.htm,The Losers,25000000.0,23591432.0,,23-Apr-10,1 hrs. 38 min.,Warner Bros.,Action,PG-13,No Academy Awards Information
13852,http://www.boxofficemojo.com/movies/?id=lostcity.htm,The Lost City,9600000.0,2484186.0,,28-Apr-06,2 hrs. 23 min.,Magnolia,Period Drama,R,No Academy Awards Information
13855,http://www.boxofficemojo.com/movies/?id=lostskeletonofcadavra.htm,The Lost Skeleton of Cadavra,40000.0,143121.0,,6-Feb-04,1 hrs. 30 min.,Sony Repertory,Unknown,PG,No Academy Awards Information
13857,http://www.boxofficemojo.com/movies/?id=jurassicpark2.htm,The Lost World: Jurassic Park,73000000.0,229086679.0,,23-May-97,2 hrs. 9 min.,Universal,Sci-Fi Horror,PG-13,Nominated for One Oscar.
13860,http://www.boxofficemojo.com/movies/?id=loveguru.htm,The Love Guru,62000000.0,32235793.0,,20-Jun-08,1 hrs. 28 min.,Paramount,Comedy,PG-13,No Academy Awards Information
13861,http://www.boxofficemojo.com/movies/?id=loveletter.htm,The Love Letter,20000000.0,8302478.0,,21-May-99,1 hrs. 39 min.,DreamWorks,Romantic Comedy,PG-13,No Academy Awards Information
13864,http://www.boxofficemojo.com/movies/?id=lovelybones.htm,The Lovely Bones,65000000.0,44114232.0,,11-Dec-09,2 hrs. 15 min.,Paramount (DreamWorks),Drama / Thriller,PG-13,Nominated for One Oscar.
13887,http://www.boxofficemojo.com/movies/?id=themagnificentseven.htm,The Magnificent Seven (2016),90000000.0,93432655.0,,23-Sep-16,2 hrs. 13 min.,Sony / Columbia,Western,PG-13,No Academy Awards Information
13890,http://www.boxofficemojo.com/movies/?id=majestic.htm,The Majestic,72000000.0,27807266.0,,21-Dec-01,2 hrs. 32 min.,Warner Bros.,Period Drama,PG,No Academy Awards Information
13897,http://www.boxofficemojo.com/movies/?id=uncle.htm,The Man From U.N.C.L.E.,75000000.0,45445109.0,,14-Aug-15,1 hrs. 56 min.,Warner Bros.,Action,PG-13,No Academy Awards Information
13903,http://www.boxofficemojo.com/movies/?id=manwhoknewtoolittle.htm,The Man Who Knew Too Little,20000000.0,13717039.0,,14-Nov-97,1 hrs. 30 min.,Warner Bros.,Comedy Thriller,PG,No Academy Awards Information
13924,http://www.boxofficemojo.com/movies/?id=manwiththeironfists.htm,The Man with the Iron Fists,15000000.0,15634090.0,,2-Nov-12,1 hrs. 36 min.,Universal,Action / Adventure,R,No Academy Awards Information
13925,http://www.boxofficemojo.com/movies/?id=manchuriancandidate.htm,The Manchurian Candidate,80000000.0,65955630.0,,30-Jul-04,2 hrs. 10 min.,Paramount,Thriller,R,No Academy Awards Information
13936,http://www.boxofficemojo.com/movies/?id=marryingman.htm,The Marrying Man,26000000.0,12454768.0,,5-Apr-91,1 hrs. 58 min.,Buena Vista,Romantic Comedy,R,No Academy Awards Information
13939,http://www.boxofficemojo.com/movies/?id=scott2016.htm,The Martian,108000000.0,228433663.0,,2-Oct-15,2 hrs. 21 min.,Fox,Sci-Fi,PG-13,Nominated for Seven Oscars.
13940,http://www.boxofficemojo.com/movies/?id=mask.htm,The Mask,23000000.0,119938730.0,,29-Jul-94,1 hrs. 37 min.,New Line,Comedy,PG-13,Nominated for One Oscar.
13941,http://www.boxofficemojo.com/movies/?id=maskofzorro.htm,The Mask of Zorro,95000000.0,94095523.0,,17-Jul-98,2 hrs. 17 min.,Sony / Columbia,Period Adventure,PG-13,Nominated for Two Oscars.
13944,http://www.boxofficemojo.com/movies/?id=masterofdisguise.htm,The Master of Disguise,16000000.0,40388794.0,,2-Aug-02,1 hrs. 20 min.,Sony (Revolution),Comedy,PG,No Academy Awards Information
13945,http://www.boxofficemojo.com/movies/?id=matador.htm,The Matador,12500000.0,12594698.0,,30-Dec-05,1 hrs. 36 min.,Weinstein Company,Comedy Thriller,R,No Academy Awards Information
13948,http://www.boxofficemojo.com/movies/?id=matrix.htm,The Matrix,63000000.0,171479930.0,,31-Mar-99,2 hrs. 16 min.,Warner Bros.,Sci-Fi Action,R,"""Nominated for Four Oscars, Including Four Wins."""
13949,http://www.boxofficemojo.com/movies/?id=matrixreloaded.htm,The Matrix Reloaded,150000000.0,281576461.0,,15-May-03,2 hrs. 18 min.,Warner Bros.,Sci-Fi Action,R,No Academy Awards Information
13951,http://www.boxofficemojo.com/movies/?id=matrixrevolutions.htm,The Matrix Revolutions,150000000.0,139313948.0,,5-Nov-03,2 hrs. 15 min.,Warner Bros.,Sci-Fi Action,R,No Academy Awards Information
13952,http://www.boxofficemojo.com/movies/?id=mazerunner.htm,The Maze Runner,34000000.0,102427862.0,,19-Sep-14,1 hrs. 53 min.,Fox,Sci-Fi Thriller,PG-13,No Academy Awards Information
13955,http://www.boxofficemojo.com/movies/?id=mechanic.htm,The Mechanic,40000000.0,29121498.0,,28-Jan-11,1 hrs. 40 min.,CBS Films,Action,R,No Academy Awards Information
13959,http://www.boxofficemojo.com/movies/?id=menwhostareatgoats.htm,The Men Who Stare at Goats,25000000.0,32428195.0,,6-Nov-09,1 hrs. 30 min.,Overture Films,Comedy,R,No Academy Awards Information
13964,http://www.boxofficemojo.com/movies/?id=messenger09.htm,The Messenger,6500000.0,1109660.0,,13-Nov-09,1 hrs. 45 min.,Oscilloscope Pictures,Drama,R,Nominated for Two Oscars.
13966,http://www.boxofficemojo.com/movies/?id=messenger.htm,The Messenger: The Story of Joan of Arc,85000000.0,14276317.0,,12-Nov-99,2 hrs. 38 min.,Sony / Columbia,War,R,No Academy Awards Information
13967,http://www.boxofficemojo.com/movies/?id=messengers.htm,The Messengers,16000000.0,35374833.0,,2-Feb-07,1 hrs. 30 min.,Sony / Screen Gems,Horror,PG-13,No Academy Awards Information
13970,http://www.boxofficemojo.com/movies/?id=mexican.htm,The Mexican,57000000.0,66845033.0,,2-Mar-01,2 hrs. 3 min.,DreamWorks,Crime Comedy,R,No Academy Awards Information
13972,http://www.boxofficemojo.com/movies/?id=mightyducks.htm,The Mighty Ducks,10000000.0,50752337.0,,2-Oct-92,1 hrs. 44 min.,Buena Vista,Family Comedy,PG,No Academy Awards Information
13973,http://www.boxofficemojo.com/movies/?id=mightymacs.htm,The Mighty Macs,7000000.0,1891936.0,,21-Oct-11,1 hrs. 42 min.,Quaker Media,Sports Drama,G,No Academy Awards Information
13996,http://www.boxofficemojo.com/movies/?id=mist.htm,The Mist,18000000.0,25594957.0,,21-Nov-07,2 hrs. 7 min.,MGM (Weinstein),Horror,R,No Academy Awards Information
13998,http://www.boxofficemojo.com/movies/?id=modsquad.htm,The Mod Squad,50000000.0,13263993.0,,26-Mar-99,1 hrs. 40 min.,MGM,Action,R,No Academy Awards Information
14010,http://www.boxofficemojo.com/movies/?id=monumentsmen.htm,The Monuments Men,70000000.0,78031620.0,,7-Feb-14,1 hrs. 50 min.,Sony / Columbia,Action Drama,PG-13,No Academy Awards Information
14014,http://www.boxofficemojo.com/movies/?id=mortalinstruments.htm,The Mortal Instruments: City of Bones,60000000.0,31165421.0,,21-Aug-13,2 hrs. 0 min.,Sony / Screen Gems,Fantasy Drama,PG-13,No Academy Awards Information
14021,http://www.boxofficemojo.com/movies/?id=mother04.htm,The Mother,2500000.0,1063163.0,,28-May-04,1 hrs. 52 min.,Sony Classics,Drama,R,No Academy Awards Information
14022,http://www.boxofficemojo.com/movies/?id=mothmanprophecies.htm,The Mothman Prophecies,32000000.0,35746370.0,,25-Jan-02,1 hrs. 59 min.,Sony / Screen Gems,Horror,PG-13,No Academy Awards Information
14025,http://www.boxofficemojo.com/movies/?id=mudgeboy.htm,The Mudge Boy,800000.0,62852.0,,7-May-04,1 hrs. 34 min.,Strand,Unknown,R,No Academy Awards Information
14026,http://www.boxofficemojo.com/movies/?id=mummy.htm,The Mummy,80000000.0,155385488.0,,7-May-99,2 hrs. 4 min.,Universal,Period Adventure,PG-13,Nominated for One Oscar.
14028,http://www.boxofficemojo.com/movies/?id=mummyreturns.htm,The Mummy Returns,98000000.0,202019785.0,,4-May-01,2 hrs. 10 min.,Universal,Period Adventure,PG-13,No Academy Awards Information
14029,http://www.boxofficemojo.com/movies/?id=mummy3.htm,The Mummy: Tomb of the Dragon Emperor,145000000.0,102491776.0,,1-Aug-08,1 hrs. 54 min.,Universal,Period Adventure,PG-13,No Academy Awards Information
14030,http://www.boxofficemojo.com/movies/?id=muppetchristmascarol.htm,The Muppet Christmas Carol,12000000.0,27281507.0,,11-Dec-92,1 hrs. 25 min.,Buena Vista,Family Comedy,G,No Academy Awards Information
14032,http://www.boxofficemojo.com/movies/?id=themuppets.htm,The Muppets,45000000.0,88631237.0,,23-Nov-11,2 hrs. 0 min.,Buena Vista,Family Comedy,PG,"""Nominated for One Oscar, Including One Win."""
14034,http://www.boxofficemojo.com/movies/?id=muse.htm,The Muse,15000000.0,11614954.0,,27-Aug-99,1 hrs. 37 min.,USA Films,Comedy,PG-13,No Academy Awards Information
14040,http://www.boxofficemojo.com/movies/?id=musketeer.htm,The Musketeer,40000000.0,27073640.0,,7-Sep-01,1 hrs. 44 min.,Universal,Period Action,PG-13,No Academy Awards Information
14049,http://www.boxofficemojo.com/movies/?id=nakedgun2.htm,The Naked Gun 2 1/2: The Smell of Fear,23000000.0,86930411.0,,28-Jun-91,1 hrs. 25 min.,Paramount,Comedy,PG-13,No Academy Awards Information
14050,http://www.boxofficemojo.com/movies/?id=nakedgun3.htm,The Naked Gun 33 1/3: The Final Insult,30000000.0,51132598.0,,18-Mar-94,1 hrs. 22 min.,Paramount,Comedy,PG-13,No Academy Awards Information
14055,http://www.boxofficemojo.com/movies/?id=namesake.htm,The Namesake,9500000.0,13569248.0,,9-Mar-07,2 hrs. 2 min.,Fox Searchlight,Drama,PG-13,No Academy Awards Information
14058,http://www.boxofficemojo.com/movies/?id=nativity.htm,The Nativity Story,35000000.0,37629831.0,,1-Dec-06,1 hrs. 40 min.,New Line,Period Drama,PG,No Academy Awards Information
14073,http://www.boxofficemojo.com/movies/?id=newguy.htm,The New Guy,13000000.0,29760152.0,,10-May-02,1 hrs. 40 min.,Sony (Revolution),Comedy,PG-13,No Academy Awards Information
14077,http://www.boxofficemojo.com/movies/?id=newworld.htm,The New World,30000000.0,12712093.0,,25-Dec-05,2 hrs. 30 min.,New Line,Period Drama,PG-13,Nominated for One Oscar.
14080,http://www.boxofficemojo.com/movies/?id=nextbestthing.htm,The Next Best Thing,25000000.0,14990582.0,,3-Mar-00,1 hrs. 48 min.,Paramount,Drama,PG-13,No Academy Awards Information
14084,http://www.boxofficemojo.com/movies/?id=nextthreedays.htm,The Next Three Days,30000000.0,21148651.0,,19-Nov-10,2 hrs. 2 min.,Lionsgate,Action Thriller,PG-13,No Academy Awards Information
14086,http://www.boxofficemojo.com/movies/?id=xmas2015.htm,The Night Before,25000000.0,43047372.0,,20-Nov-15,1 hrs. 41 min.,Sony / Columbia,Comedy,R,No Academy Awards Information
14100,http://www.boxofficemojo.com/movies/?id=ninethgate.htm,The Ninth Gate,38000000.0,18661336.0,,10-Mar-00,2 hrs. 13 min.,Artisan,Horror,R,No Academy Awards Information
14102,http://www.boxofficemojo.com/movies/?id=notebook.htm,The Notebook,29000000.0,81001787.0,,25-Jun-04,2 hrs. 4 min.,New Line,Romance,PG-13,No Academy Awards Information
14107,http://www.boxofficemojo.com/movies/?id=number23.htm,The Number 23,30000000.0,35193167.0,,23-Feb-07,1 hrs. 35 min.,New Line,Thriller,R,No Academy Awards Information
14108,http://www.boxofficemojo.com/movies/?id=nutjob.htm,The Nut Job,42000000.0,64251541.0,,17-Jan-14,1 hrs. 26 min.,Open Road Films,Animation,PG,No Academy Awards Information
14110,http://www.boxofficemojo.com/movies/?id=nutcracker.htm,The Nutcracker,19000000.0,2119994.0,,24-Nov-93,1 hrs. 33 min.,Warner Bros.,Musical,G,No Academy Awards Information
14112,http://www.boxofficemojo.com/movies/?id=nutcracker3d.htm,The Nutcracker in 3D,90000000.0,195459.0,,24-Nov-10,1 hrs. 48 min.,Freestyle Releasing,Fantasy,PG,No Academy Awards Information
14114,http://www.boxofficemojo.com/movies/?id=nuttyprofessor.htm,The Nutty Professor (1996),54000000.0,128814019.0,,28-Jun-96,1 hrs. 43 min.,Universal,Comedy,PG-13,"""Nominated for One Oscar, Including One Win."""
14115,http://www.boxofficemojo.com/movies/?id=nuttyprofessor2.htm,The Nutty Professor II: The Klumps,84000000.0,123309890.0,,28-Jul-00,1 hrs. 46 min.,Universal,Comedy,PG-13,No Academy Awards Information
14116,http://www.boxofficemojo.com/movies/?id=ohinohio.htm,The OH in Ohio,5000000.0,418689.0,,14-Jul-06,1 hrs. 31 min.,Cyan Pictures,Romantic Comedy,R,No Academy Awards Information
14132,http://www.boxofficemojo.com/movies/?id=omegacode.htm,The Omega Code,8000000.0,12614346.0,,15-Oct-99,1 hrs. 40 min.,Providence,Action / Adventure,PG-13,No Academy Awards Information
14134,http://www.boxofficemojo.com/movies/?id=omen666.htm,The Omen (2006),25000000.0,54607383.0,,6-Jun-06,1 hrs. 45 min.,Fox,Horror,R,No Academy Awards Information
14154,http://www.boxofficemojo.com/movies/?id=originalkingsofcomedy.htm,The Original Kings of Comedy,13000000.0,38182790.0,,18-Aug-00,1 hrs. 55 min.,Paramount,Concert,R,No Academy Awards Information
14157,http://www.boxofficemojo.com/movies/?id=otherboleyngirl.htm,The Other Boleyn Girl,35000000.0,26814957.0,,29-Feb-08,1 hrs. 54 min.,Sony / Columbia,Period Drama,PG-13,No Academy Awards Information
14164,http://www.boxofficemojo.com/movies/?id=ferrellwahlberg2010.htm,The Other Guys,100000000.0,119219978.0,,6-Aug-10,1 hrs. 47 min.,Sony / Columbia,Action Comedy,PG-13,No Academy Awards Information
14176,http://www.boxofficemojo.com/movies/?id=othersister.htm,The Other Sister,35000000.0,27807627.0,,26-Feb-99,2 hrs. 10 min.,Buena Vista,Comedy / Drama,PG-13,No Academy Awards Information
14179,http://www.boxofficemojo.com/movies/?id=otherwoman14.htm,The Other Woman (2014),40000000.0,83911193.0,,25-Apr-14,1 hrs. 49 min.,Fox,Comedy,PG-13,No Academy Awards Information
14181,http://www.boxofficemojo.com/movies/?id=others.htm,The Others,17000000.0,96522687.0,,10-Aug-01,1 hrs. 41 min.,Miramax,Period Horror,PG-13,No Academy Awards Information
14183,http://www.boxofficemojo.com/movies/?id=out-of-towners.htm,The Out-of-Towners,75000000.0,28544120.0,,2-Apr-99,1 hrs. 30 min.,Paramount,Comedy,PG-13,No Academy Awards Information
14196,http://www.boxofficemojo.com/movies/?id=pacifier.htm,The Pacifier,56000000.0,113086868.0,,4-Mar-05,1 hrs. 31 min.,Buena Vista,Family Comedy,PG,No Academy Awards Information
14221,http://www.boxofficemojo.com/movies/?id=passionofthechrist.htm,The Passion of the Christ,30000000.0,370274604.0,370782930,25-Feb-04,2 hrs. 6 min.,Newmarket,Historical Drama,R,Nominated for Three Oscars.
14226,http://www.boxofficemojo.com/movies/?id=patriot.htm,The Patriot,110000000.0,113330342.0,,28-Jun-00,2 hrs. 44 min.,Sony / Columbia,War,R,Nominated for Three Oscars.
14227,http://www.boxofficemojo.com/movies/?id=peacemaker.htm,The Peacemaker,50000000.0,41263140.0,,26-Sep-97,2 hrs. 4 min.,DreamWorks,Action Thriller,R,No Academy Awards Information
14228,http://www.boxofficemojo.com/movies/?id=peanuts2015.htm,The Peanuts Movie,99000000.0,130178411.0,,6-Nov-15,1 hrs. 33 min.,Fox,Animation,G,No Academy Awards Information
14233,http://www.boxofficemojo.com/movies/?id=peopleunderthestairs.htm,The People Under the Stairs,6000000.0,24204154.0,,1-Nov-91,1 hrs. 42 min.,Universal,Horror,R,No Academy Awards Information
14237,http://www.boxofficemojo.com/movies/?id=perezfamily.htm,The Perez Family,11000000.0,2832826.0,,12-May-95,1 hrs. 53 min.,Samuel Goldwyn,Romantic Comedy,R,No Academy Awards Information
14241,http://www.boxofficemojo.com/movies/?id=perfectguy.htm,The Perfect Guy,12000000.0,57027435.0,,11-Sep-15,1 hrs. 40 min.,Sony / Screen Gems,Thriller,PG-13,No Academy Awards Information
14244,http://www.boxofficemojo.com/movies/?id=perfectman.htm,The Perfect Man,10000000.0,16535005.0,,17-Jun-05,1 hrs. 36 min.,Universal,Romantic Comedy,PG,No Academy Awards Information
14247,http://www.boxofficemojo.com/movies/?id=perfectstorm.htm,The Perfect Storm,140000000.0,182618434.0,,30-Jun-00,2 hrs. 9 min.,Warner Bros.,Action Drama,PG-13,Nominated for Two Oscars.
14255,http://www.boxofficemojo.com/movies/?id=phantomoftheopera.htm,The Phantom of the Opera,70000000.0,51268815.0,,22-Dec-04,2 hrs. 23 min.,Warner Bros.,Musical,PG-13,Nominated for Three Oscars.
14261,http://www.boxofficemojo.com/movies/?id=pianist.htm,The Pianist,35000000.0,32572577.0,,25-Dec-02,2 hrs. 28 min.,Focus Features,War Drama,R,"""Nominated for Seven Oscars, Including Three Wins."""
14269,http://www.boxofficemojo.com/movies/?id=pinkpanther05.htm,The Pink Panther (2006),80000000.0,82226474.0,,10-Feb-06,1 hrs. 32 min.,Sony / Columbia,Comedy,PG,No Academy Awards Information
14270,http://www.boxofficemojo.com/movies/?id=pinkpanther2.htm,The Pink Panther 2,70000000.0,35922978.0,,6-Feb-09,1 hrs. 32 min.,Sony / Columbia,Action Comedy,PG,No Academy Awards Information
14278,http://www.boxofficemojo.com/movies/?id=pirates12.htm,The Pirates! Band of Misfits,55000000.0,31051126.0,,27-Apr-12,1 hrs. 28 min.,Sony / Columbia,Animation,PG,Nominated for One Oscar.
14280,http://www.boxofficemojo.com/movies/?id=placebeyondthepines.htm,The Place Beyond the Pines,15000000.0,21403519.0,,29-Mar-13,2 hrs. 20 min.,Focus Features,Drama,R,No Academy Awards Information
14288,http://www.boxofficemojo.com/movies/?id=pledge.htm,The Pledge,35000000.0,19733089.0,,19-Jan-01,2 hrs. 4 min.,Warner Bros.,Drama / Thriller,R,No Academy Awards Information
14290,http://www.boxofficemojo.com/movies/?id=polarexpress.htm,The Polar Express,165000000.0,162775358.0,185618322,10-Nov-04,1 hrs. 40 min.,Warner Bros.,Animation,G,Nominated for Three Oscars.
14308,http://www.boxofficemojo.com/movies/?id=dibbukbox.htm,The Possession,14000000.0,49130154.0,,31-Aug-12,1 hrs. 31 min.,Lionsgate,Horror,PG-13,No Academy Awards Information
14309,http://www.boxofficemojo.com/movies/?id=postman.htm,The Postman,80000000.0,17626234.0,,25-Dec-97,2 hrs. 57 min.,Warner Bros.,Sci-Fi Adventure,R,No Academy Awards Information
14315,http://www.boxofficemojo.com/movies/?id=powerpuffgirls.htm,The Powerpuff Girls Movie,11000000.0,11412414.0,,3-Jul-02,1 hrs. 25 min.,Warner Bros.,Animation,PG,No Academy Awards Information
14321,http://www.boxofficemojo.com/movies/?id=prestige.htm,The Prestige,40000000.0,53089891.0,,20-Oct-06,2 hrs. 15 min.,Buena Vista,Fantasy Drama,PG-13,Nominated for Two Oscars.
14328,http://www.boxofficemojo.com/movies/?id=princeandme.htm,The Prince and Me,22000000.0,28176497.0,,2-Apr-04,1 hrs. 51 min.,Paramount,Romantic Comedy,PG,No Academy Awards Information
14330,http://www.boxofficemojo.com/movies/?id=princeofegypt.htm,The Prince of Egypt,70000000.0,101413188.0,,18-Dec-98,1 hrs. 39 min.,DreamWorks,Animation,PG,"""Nominated for Two Oscars, Including One Win."""
