link	name	budget	domestic_total_gross	domestic_lifetime_gross	release_date	runtime	distributor	genre	rating	awards
http://www.boxofficemojo.com/movies/?id=highestpass.htm	The Highest Pass	N/A	20386		27-Apr-12	1 hrs. 30 min.	Cinema Libre Studio	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hillthe.htm	The Hill	N/A			3-Oct-65	2 hrs. 3 min.	MGM	War	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hillshaveeyes06.htm	The Hills Have Eyes	$15 million	41778863		10-Mar-06	1 hrs. 45 min.	Fox Searchlight	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hillshaveeyes207.htm	The Hills Have Eyes 2	$15 million	20804166		23-Mar-07	1 hrs. 29 min.	Fox Atomic	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hillshaveeyes2.htm	The Hills Have Eyes II	N/A			1985	1 hrs. 26 min.	Castle Hill	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hillsrunred.htm	The Hills Run Red	N/A			10-Nov-67	1 hrs. 29 min.	United Artists	Western	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hillsidestrangler.htm	The Hillside Strangler	N/A	4143		24-Sep-04	1 hrs. 36 min.	Tartan	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=thehimalayas.htm	The Himalayas	N/A	696717		18-Dec-15	2 hrs. 5 min.	CJ Entertainment	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hindenburg.htm	The Hindenburg	N/A			25-Dec-75	2 hrs. 6 min.	Universal	Drama / Thriller	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hiphopproject.htm	The Hip Hop Project	N/A	46208		11-May-07	1 hrs. 25 min.	ThinkFilm	Documentary	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=historyboys.htm	The History Boys	N/A	2706659		21-Nov-06	1 hrs. 44 min.	Fox Searchlight	Comedy / Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=historyoffuturefolk.htm	The History of Future Folk	N/A	17646		31-May-13	1 hrs. 26 min.	Variance Films	Comedy	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hit.htm	The Hit	N/A	876775		8-Mar-85	1 hrs. 40 min.	Island Alive	Crime Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hitcher.htm	The Hitcher	N/A	5844868		21-Feb-86	1 hrs. 38 min.	TriStar	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hitcher07.htm	The Hitcher (2007)	N/A	16472961		19-Jan-07	1 hrs. 24 min.	Rogue Pictures	Horror Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hitchhikersguide.htm	The Hitchhiker's Guide to the Galaxy	$50 million	51085416		29-Apr-05	1 hrs. 43 min.	Buena Vista	Sci-Fi Comedy	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hitman.htm	The Hitman	N/A	4654288		25-Oct-91	1 hrs. 34 min.	Cannon Films	Action	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hitmansbodyguard.htm	The Hitman's Bodyguard	N/A			18-Aug-17	N/A	Lionsgate/Summit	Action Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hoax.htm	The Hoax	$25 million	7164995		6-Apr-07	1 hrs. 55 min.	Miramax	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hobbit.htm	The Hobbit: An Unexpected Journey	N/A	303003568		14-Dec-12	2 hrs. 46 min.	Warner Bros. (New Line)	Fantasy	PG-13	Nominated for Three Oscars.
http://www.boxofficemojo.com/movies/?id=hobbit3.htm	The Hobbit: The Battle of the Five Armies	N/A	255119788		17-Dec-14	2 hrs. 24 min.	Warner Bros. (New Line)	Fantasy	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=hobbit2.htm	The Hobbit: The Desolation of Smaug	N/A	258366855		13-Dec-13	2 hrs. 41 min.	Warner Bros. (New Line)	Fantasy	PG-13	Nominated for Three Oscars.
http://www.boxofficemojo.com/movies/?id=holcroftcovenant.htm	The Holcroft Covenant	N/A	393825		18-Oct-85	1 hrs. 52 min.	Universal	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=holiday.htm	The Holiday	$85 million	63224849		8-Dec-06	2 hrs. 16 min.	Sony / Columbia	Romantic Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=thehollars.htm	The Hollars	N/A	1016985		26-Aug-16	1 hrs. 28 min.	Sony Classics	Comedy / Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=thehollow.htm	The Hollow	N/A	3755		7-Oct-16	2 hrs. 8 min.	Uncork'd	Crime Thriller	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=thehollowpoint.htm	The Hollow Point	N/A			16-Dec-16	1 hrs. 37 min.	Independent	Crime Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hollywoodknights.htm	The Hollywood Knights	N/A	10000000		16-May-80	1 hrs. 32 min.	Columbia	Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=holygirl.htm	The Holy Girl	N/A	304124		29-Apr-05	1 hrs. 46 min.	Fine Line	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=holyland.htm	The Holy Land	N/A	603520		11-Jul-03	1 hrs. 36 min.	CAVU	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=holymountain.htm	The Holy Mountain (re-issue)	N/A	61001		19-Jan-07	1 hrs. 54 min.	Abkco Films	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hometeachers.htm	The Home Teachers	"$425,000 "	203917		9-Jan-04	1 hrs. 21 min.	Halestorm	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=homelessbillionaire.htm	The Homeless Billionaire	N/A	39493		17-Jun-16	1 hrs. 28 min.	Hannover House	Romantic Comedy	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=homesman.htm	The Homesman	N/A	2429989		14-Nov-14	2 hrs. 2 min.	Saban Films	Western	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=homestretch.htm	The Homestretch	N/A	17306		12-Sep-14	1 hrs. 30 min.	Kartemquin Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=honeymooners.htm	The Honeymooners	$25 million	12843849		10-Jun-05	1 hrs. 25 min.	Paramount	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hornetsnest14.htm	The Hornet's Nest	N/A	312706		9-May-14	1 hrs. 33 min.	Freestyle Releasing	Documentary	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=horrorshow.htm	The Horror Show	N/A	1738897		28-Apr-89	1 hrs. 34 min.	MGM	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=horsesoldiers.htm	The Horse Soldiers	N/A			12-Jun-59	1 hrs. 59 min.	United Artists	War	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=horsewhisperer.htm	The Horse Whisperer	N/A	75383563		15-May-98	2 hrs. 49 min.	Buena Vista	Romance	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=horsemanontheroof.htm	The Horseman on the Roof	N/A	1320043		6-Oct-95	1 hrs. 59 min.	Miramax	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=horsemen.htm	The Horsemen	N/A			6-Mar-09	1 hrs. 50 min.	Lionsgate	Horror Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=host.htm	The Host	N/A	2201923		9-Mar-07	1 hrs. 58 min.	Magnolia	Foreign / Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=host2013.htm	The Host (2013)	$40 million	26627201		29-Mar-13	2 hrs. 5 min.	Open Road Films	Sci-Fi Thriller	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hotchick.htm	The Hot Chick	N/A	35081594		13-Dec-02	1 hrs. 41 min.	Buena Vista	Fantasy Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hotspot.htm	The Hot Spot	N/A	1293976		12-Oct-90	2 hrs. 10 min.	Orion Pictures	Romantic Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hotelnewhampshire.htm	The Hotel New Hampshire	N/A	5142858		9-Mar-84	1 hrs. 49 min.	Orion Pictures	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hotteststate.htm	The Hottest State	N/A	31216		24-Aug-07	1 hrs. 57 min.	ThinkFilm	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hottieandthenottie.htm	The Hottie &amp; the Nottie	N/A	27696		8-Feb-08	1 hrs. 30 min.	Regent Releasing	Romantic Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hours.htm	The Hours	$25 million	41675994		27-Dec-02	1 hrs. 54 min.	Paramount	Drama	PG-13	"Nominated for Nine Oscars, Including One Win."
http://www.boxofficemojo.com/movies/?id=thehouse.htm	The House	N/A			30-Jun-17	N/A	Warner Bros. (New Line)	Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=housebunny.htm	The House Bunny	$25 million	48237389		22-Aug-08	1 hrs. 34 min.	Sony / Columbia	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseilivein.htm	The House I Live In	N/A	210752		5-Oct-12	N/A	Abramorama	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=housewhereevildwells.htm	The House Where Evil Dwells	N/A	667863		14-May-82	1 hrs. 28 min.	MGM	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseofmirth.htm	The House of Mirth	N/A	3043284		22-Dec-00	2 hrs. 20 min.	Sony Classics	Period Drama	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseofsand.htm	The House of Sand	N/A	539285		11-Aug-06	1 hrs. 54 min.	Sony Classics	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseofyes.htm	The House of Yes	$1.5 million	626057		10-Oct-97	1 hrs. 25 min.	Miramax	Comedy / Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseofthedevil.htm	The House of the Devil	N/A	101215		30-Oct-09	1 hrs. 35 min.	Magnolia	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseofthespirits.htm	The House of the Spirits	$40 million	6265311		1-Apr-94	2 hrs. 13 min.	Miramax	Period Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseoncarrollstreet.htm	The House on Carroll Street	N/A	459824		4-Mar-88	1 hrs. 51 min.	Orion Pictures	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=houseonsororityrow.htm	The House on Sorority Row	N/A	10604986		21-Jan-83	1 hrs. 32 min.	Film Ventures Intl	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=housekeeper.htm	The Housekeeper	N/A	467288		11-Jul-03	1 hrs. 31 min.	Palm	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=housemaid.htm	The Housemaid	N/A	157961		21-Jan-11	1 hrs. 47 min.	IFC	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=howling.htm	The Howling	N/A	17985893		10-Apr-81	1 hrs. 31 min.	Embassy	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hudsuckerproxy.htm	The Hudsucker Proxy	$40 million	2816518		11-Mar-94	1 hrs. 51 min.	Warner Bros.	Period Comedy	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=humancentipede2.htm	The Human Centipede 2: Full Sequence	N/A	141877		7-Oct-11	1 hrs. 28 min.	IFC	Horror	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=thehumancentipede3.htm	The Human Centipede 3 (Final Sequence)	N/A	16184		22-May-15	1 hrs. 42 min.	IFC	Horror	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=humancomedy.htm	The Human Comedy	N/A			2-Mar-43	1 hrs. 58 min.	MGM	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=humanexperience.htm	The Human Experience	N/A	52296		9-Apr-10	1 hrs. 30 min.	Grassroots Films	Documentary	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=humanfactor.htm	The Human Factor	N/A	376050		18-Dec-79	1 hrs. 55 min.	MGM	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hrmanager.htm	The Human Resources Manager	N/A	64014		4-Mar-11	1 hrs. 43 min.	Film Movement	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=humanscale.htm	The Human Scale	N/A	6878		18-Oct-13	1 hrs. 23 min.	KimStim	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=humanstain.htm	The Human Stain	$30 million	5381908		31-Oct-03	1 hrs. 50 min.	Miramax	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hunchbackofnotredame.htm	The Hunchback of Notre Dame	$100 million	100138851		21-Jun-96	1 hrs. 31 min.	Buena Vista	Animation	G	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=100foot.htm	The Hundred-Foot Journey	$22 million	54240821		8-Aug-14	2 hrs. 2 min.	Buena Vista	Drama	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hunger.htm	The Hunger	N/A	5979292		29-Apr-83	1 hrs. 36 min.	MGM	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hungergames.htm	The Hunger Games	$78 million	408010692		23-Mar-12	2 hrs. 22 min.	Lionsgate	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=catchingfire.htm	The Hunger Games: Catching Fire	$130 million	424668047		22-Nov-13	2 hrs. 26 min.	Lionsgate	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hungergames3.htm	The Hunger Games: Mockingjay - Part 1	$125 million	337135885		21-Nov-14	2 hrs. 3 min.	Lionsgate	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hungergames4.htm	The Hunger Games: Mockingjay - Part 2	$160 million	281723902		20-Nov-15	2 hrs. 17 min.	Lionsgate	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hunt2013.htm	The Hunt	N/A	613308		12-Jul-13	1 hrs. 51 min.	Magnolia	Foreign	R	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=huntforredoctober.htm	The Hunt for Red October	$30 million	122012643		2-Mar-90	2 hrs. 14 min.	Paramount	Action Thriller	PG	"Nominated for Three Oscars, Including One Win."
http://www.boxofficemojo.com/movies/?id=hunted.htm	The Hunted	$55 million	34244097		14-Mar-03	1 hrs. 34 min.	Paramount	Action	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hunted95.htm	The Hunted (1995)	N/A	6609661		24-Feb-95	1 hrs. 51 min.	Universal	Action	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hunter.htm	The Hunter	N/A	16274150		1-Aug-80	1 hrs. 37 min.	Paramount	Action Drama	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hunter2012.htm	The Hunter (2012)	N/A	176669		6-Apr-12	1 hrs. 41 min.	Magnolia	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=huntingground.htm	The Hunting Ground	N/A	405917		27-Feb-15	1 hrs. 30 min.	Radius-TWC	Documentary	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=huntingparty.htm	The Hunting Party	N/A	969869		7-Sep-07	1 hrs. 43 min.	MGM (Weinstein)	Drama / Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=huntingofthepresident.htm	The Hunting of the President	N/A	376612		18-Jun-04	1 hrs. 29 min.	Regent Releasing	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=huntsman.htm	The Huntsman: Winter's War	$115 million	48390190		22-Apr-16	1 hrs. 54 min.	Universal	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=hurricane.htm	The Hurricane	$50 million	50699241		29-Dec-99	2 hrs. 26 min.	Universal	Sports Drama	R	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=hurtlocker.htm	The Hurt Locker	$15 million	17017811		26-Jun-09	2 hrs. 10 min.	Summit Entertainment	War	R	"Nominated for Nine Oscars, Including Six Wins."
http://www.boxofficemojo.com/movies/?id=hustler.htm	The Hustler	N/A			25-Sep-61	2 hrs. 14 min.	Fox	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=nutcrackerimax.htm	The IMAX Nutcracker (IMAX)	N/A	1009291		12-Nov-99	0 hrs. 37 min.	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=iceharvest.htm	The Ice Harvest	N/A	9016782		23-Nov-05	1 hrs. 28 min.	Focus Features	Crime Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=icestorm.htm	The Ice Storm	N/A	8038061		27-Sep-97	1 hrs. 52 min.	Fox Searchlight	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=iceatthebottomoftheworld.htm	The Ice at the Bottom of the World	N/A			TBD	N/A	Picturehouse	Drama	Not Yet Rated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=iceman2013.htm	The Iceman (2013)	N/A	1969193		3-May-13	1 hrs. 45 min.	Millennium Ent.	Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=icemancometh.htm	The Iceman Cometh	N/A			10-Nov-73	N/A	Amer. Film Theatre	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=iciclethief.htm	The Icicle Thief	N/A	1231622		24-Aug-90	1 hrs. 28 min.	Aries Films	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=identical.htm	The Identical	N/A	2827666		5-Sep-14	1 hrs. 47 min.	Freestyle Releasing	Drama	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=idesofmarch.htm	The Ides of March	N/A	40962534		7-Oct-11	1 hrs. 42 min.	Sony / Columbia	Thriller	R	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=theidol.htm	The Idol	N/A			27-May-16	1 hrs. 38 min.	Adopt Films	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=idolmaker.htm	The Idolmaker	N/A	2625716		14-Nov-80	1 hrs. 59 min.	MGM	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=illusionist.htm	The Illusionist	$16.5 million	39868642		18-Aug-06	1 hrs. 49 min.	Yari Film Group	Period Drama	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=illusionist2010.htm	The Illusionist (2010)	$17 million	2231474		25-Dec-10	1 hrs. 22 min.	Sony Classics	Animation	PG	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=illustratedman.htm	The Illustrated Man	N/A			26-Mar-69	1 hrs. 43 min.	Warner Bros.	Sci-Fi	M/PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=imaginariumofdoctorparnassus.htm	The Imaginarium of Doctor Parnassus	$30 million	7689607		25-Dec-09	2 hrs. 2 min.	Sony Classics	Fantasy	PG-13	Nominated for Two Oscars.
http://www.boxofficemojo.com/movies/?id=imitationgame.htm	The Imitation Game	N/A	91125683		28-Nov-14	1 hrs. 54 min.	Weinstein Company	Drama	PG-13	"Nominated for Eight Oscars, Including One Win."
http://www.boxofficemojo.com/movies/?id=theimmigrant.htm	The Immigrant	N/A	2025328		16-May-14	2 hrs. 0 min.	Weinstein Company	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=immortalists.htm	The Immortalists	N/A	9331		26-Nov-14	1 hrs. 18 min.	Gathr Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=imperialists.htm	The Imperialists Are Still Alive!	N/A	5874		15-Apr-11	1 hrs. 30 min.	IFC	Drama	Unrated	No Academy Awards Information
