index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,wiki_editing,wiki_studio,actor,director,writer,distributor,composer,cinematographer,producer,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
4491,,w35893,,staircase ,,6370000.0,1850000.0,-0.7095761381475667,,,,,,,,,[],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,b11557,w35898,o8149,stake land,2010,625000.0,33245.0,-0.946808,2011-04-22 00:00:00,4.0,2.0,112.0,16.0,0.0,98.0,4.0,[Jim Mickle],[Belladonna Productions],['Kelly McGillis'],Jim Mickle,,IFC,[Jeff Grace],[Ryan Samul],"""[Derek Curl, Larry Fessenden]""",,0.0,['Kelly McGillis'],['Jim Mickle'],[''],['IFC'],['Jeff Grace'],['Ryan Samul'],"['Derek Curl', 'Larry Fessenden']",-0.9569817142857142,-0.946808,0.0,11.203329044213515,-0.8041145,-0.946808,-1.8393565185185183
4493,,w35900,,stakeout (1987 film),,14500000.0,65673233.0,3.5291884827586206,,,,,,,,,"""[Michael Ripps, Tom Rolf]""","""[Touchstone Pictures, Silver Screen Partners II]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,b11559,w35902,o14027,stalag 17,1953,1661530.0,10000000.0,5.018549168537431,2053-07-01 00:00:00,7.0,3.0,182.0,26.0,0.0,120.0,6.0,[George Tomasini],,"""['William Holden', 'Don Taylor', 'Otto Preminger', 'Robert Strauss', 'Harvey Lembeck', 'Peter Graves']""",['Billy Wilder'],"""['Billy Wilder', 'Edwin Blum']""",Paramount,['Franz Waxman'],['Ernest Laszlo'],['Billy Wilder'],,0.0,"['William Holden', 'Don Taylor', 'Otto Preminger', 'Robert Strauss', 'Harvey Lembeck', 'Peter Graves']",['Billy Wilder'],"['Billy Wilder', 'Edwin Blum']",['Paramount'],['Franz Waxman'],['Ernest Laszlo'],['Billy Wilder'],28.294928134934878,3.8065307682297793,9.408033717942892,30452.8729106452,4.017373779926296,2.7011185865184184,5.844624946345171
4495,,w35913,o18859,stan helsing,23-Oct,1000000.0,21014125.0,20.014125,2010-03-25 00:00:00,3.0,1.0,84.0,12.0,0.0,,4.0,,[Boz Productions],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,b11566,w35918,o11805,stand and deliver,1988,1600000.0,13900000.0,7.6875,1988-03-11 00:00:00,3.0,1.0,71.0,10.0,0.0,102.0,2.0,[Nancy Richardson],,Edward James Olmos|Estelle Harris|Mark Phelan|Virginia Paris,Ramón Menéndez,,Warner Bros.,[Craig Safan],[Tom Richmond],[Tom Musca],Nominated for One Oscar.,1.0,"['Edward James Olmos', 'Estelle Harris', 'Mark Phelan', 'Virginia Paris']",['Ramón Menéndez'],[''],['Warner Bros.'],['Craig Safan'],['Tom Richmond'],['Tom Musca'],30.223888888888887,8.6875,0.0,34236.53809162237,3.8244533583445794,1.8223746619397758,8.6875
4497,,w35921,o19830,stand by for action,1942,1400000.0,3200000.0,1.2857142857142858,2044-02-14 00:00:00,2.0,1.0,45.0,7.0,0.0,109.0,,[George Boemler],[Metro-Goldwyn-Mayer],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,b11567,w35922,,stand by me ,1986,8000000.0,52300000.0,5.5375,1986-08-08 00:00:00,8.0,3.0,220.0,31.0,0.0,88.0,4.0,[Robert Leighton],[Act III Productions],"""['Kiefer Sutherland', 'John Cusack*']""",['Rob Reiner'],"""['Bruce A. Evans', 'Raynold Gideon']""",Columbia,[Jack Nitzsche],[Thomas Del Ruth],"""['Bruce A. Evans', 'Raynold Gideon']""",Nominated for One Oscar.,1.0,"['Kiefer Sutherland', 'John Cusack']",['Rob Reiner'],"['Bruce A. Evans', 'Raynold Gideon']",['Columbia'],['Jack Nitzsche'],['Thomas Del Ruth'],"['Bruce A. Evans', 'Raynold Gideon']",9.63957718206662,446156.332817766,4.08648932930839,53226.00151865051,12.151250081449414,10.842375514448515,4.4237222222222226
4499,,w35927,,stand up and fight ,,1055000.0,1840000.0,0.7440758293838863,,,,,,,,,[],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,b11563,w35929,o3517,stand up guys,2012,15000000.0,5072654.0,-0.6618230666666667,2013-02-01 00:00:00,2.0,1.0,32.0,4.0,0.0,95.0,4.0,[Mark Livolsi],"""[Sidney Kimmel Entertainment, Lakeshore Entertainment]""","""['Al Pacino', 'Christopher Walken', 'Alan Arkin']""",Fisher Stevens,,Lionsgate,['Lyle Workman'],[Michael Grady],"""['Sidney Kimmel', 'Gary Lucchesi', 'Tom Rosenberg']""",,0.0,"['Al Pacino', 'Christopher Walken', 'Alan Arkin']",['Fisher Stevens'],[''],['Lionsgate'],['Lyle Workman'],['Michael Grady'],"['Sidney Kimmel', 'Gary Lucchesi', 'Tom Rosenberg']",397030.24887995154,-0.6618230666666667,0.0,9.634180705066298,2.0957979996552467,1.9638233297147298,32.315943139865546
4501,,w35930,o14832,stand-in,1937,523869.0,617521.0,0.1787698833105223,2037-10-29 00:00:00,10.0,4.0,302.0,43.0,0.0,91.0,,[],[Walter Wanger Productions],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,b11570,w35935,,standing ovation ,2010,5600000.0,550418.0,-0.9017110714285714,2010-07-16 00:00:00,7.0,3.0,197.0,28.0,0.0,106.0,2.0,[Laurie McDowell],[Kenilworth Film Productions],,,,Rocky Mountain Pictures,[Benedikt Brydern],[Jon Darbonne],"""[Diane Kirman, James Brolin, Suzanne Nunez, William Lewis, Mario Macaluso, Gary Tex Brockette, Al Sapienza, Art Smith Jr., Jennifer Tini, Jim Walsh]""",,0.0,[''],[''],[''],['Rocky Mountain Pictures'],['Benedikt Brydern'],['Jon Darbonne'],"['Diane Kirman', 'James Brolin', 'Suzanne Nunez', 'William Lewis', 'Mario Macaluso', 'Gary Tex Brockette', 'Al Sapienza', 'Art Smith Jr.', 'Jennifer Tini', 'Jim Walsh']",0.0,0.0,0.0,-0.29775923163265305,-0.9017110714285714,-0.9017110714285714,-9.017110714285714
4503,b11575,w35940,o15073,stanley & iris,1990,23000000.0,5820015.0,-0.7469558695652174,1990-02-09 00:00:00,2.0,1.0,40.0,5.0,0.0,,3.0,[Sidney Levin],"""[Lantana Productions, Star Partners II Ltd., MGM, UA, Communications Co.]""",['Robert DeNiro'],Martin Ritt,,MGM,['John Williams'],[Donald McAlpine],"""[Arlene Sellers, Allen Winitsky]""",,0.0,['Robert DeNiro'],['Martin Ritt'],[''],['MGM'],['John Williams'],['Donald McAlpine'],"['Arlene Sellers', 'Allen Winitsky']",8.8179548807335,9.275134324407555,0.0,8137.10081522142,16.741127380355756,207284.3022893448,-0.5859163043478262
4504,b11576,w35945,o22422,star 80,10-Nov,12000000.0,6472990.0,-0.4605841666666667,1983-11-11 00:00:00,11.0,4.0,315.0,45.0,1.0,103.0,4.0,[Alan Heim],[The Ladd Company],['Keenen Ivory Wayans*'],Bob Fosse,,Warner Bros.,[Ralph Burns],[Sven Nykvist],"""[Wolfgang Glattes, Kenneth Utt]""",,0.0,['Keenen Ivory Wayans'],['Bob Fosse'],[''],['Warner Bros.'],['Ralph Burns'],['Sven Nykvist'],"['Wolfgang Glattes', 'Kenneth Utt']",11.959300219980507,-0.4605841666666667,0.0,34236.53809162237,16.119434002812664,3.3704712144875684,58.673047253391054
4505,b11578,w35958,,star kid,1998,12000000.0,7029025.0,-0.41424791666666666,1998-01-16 00:00:00,1.0,1.0,16.0,2.0,1.0,101.0,2.0,[Bob Ducsay],,,,,Trimark,[Nicholas Pike],[Ronn Schmidt],[Jennie Lew Tugend],,0.0,[''],[''],[''],['Trimark'],['Nicholas Pike'],['Ronn Schmidt'],['Jennie Lew Tugend'],0.0,0.0,0.0,0.36749635083333326,0.08448446388888886,-0.41424791666666666,0.05558427083333331
4506,,w35962,o11303,star of midnight,1935,280000.0,831000.0,1.9678571428571427,2035-04-19 00:00:00,4.0,2.0,109.0,15.0,0.0,90.0,,[Arthur Roberts],[RKO Pictures],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,,w35970,o19831,star spangled rhythm,30-Dec,1127989.0,3850000.0,2.4131538516776314,2042-12-02 00:00:00,12.0,4.0,336.0,48.0,0.0,99.0,6.0,[Paul Weatherwax],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,b11581,w35980,o5461,star trek beyond,2016,185000000.0,343500000.0,0.8567567567567568,2016-07-22 00:00:00,7.0,3.0,204.0,29.0,0.0,122.0,3.0,"""[Greg D'Auria, Dylan Highsmith, Kelly Matsumoto, Steven Sprung]""",,"""['Sofia Boutella', 'John Cho', 'Idris Elba', 'Simon Pegg', 'Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Anton Yelchin']""",['Justin Lin'],"""['Doug Jung', 'Simon Pegg']""",Paramount,['Michael Giacchino'],['Stephen F. Windon'],"""['J.J. Abrams', 'Bryan Burk', 'David Ellison', 'Roberto Orci']""",Nominated for One Oscar.,1.0,"['Sofia Boutella', 'John Cho', 'Idris Elba', 'Simon Pegg', 'Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Anton Yelchin']",['Justin Lin'],"['Doug Jung', 'Simon Pegg']",['Paramount'],['Michael Giacchino'],['Stephen F. Windon'],"['J.J. Abrams', 'Bryan Burk', 'David Ellison', 'Roberto Orci']",2125225.7002734137,4.922099811646488,3.989954412243569,30452.8729106452,313945.06839144474,2.6645311151086153,1612223.4188666767
4509,b11589,w35979,o2358,star trek generations,1994,35000000.0,118000000.0,2.3714285714285714,1994-11-18 00:00:00,11.0,4.0,322.0,46.0,1.0,118.0,2.0,[Peter E. Berger],,"""['Patrick Stewart', 'Thomas Dekker*']""",David Carson,,Paramount,[Dennis McCarthy],[John A. Alonzo],[Rick Berman],,0.0,"['Patrick Stewart', 'Thomas Dekker']",['David Carson'],[''],['Paramount'],['Dennis McCarthy'],['John A. Alonzo'],['Rick Berman'],5.856421638841992,2.3714285714285714,0.0,30452.8729106452,1.4169642857142857,9.075104039408878,2.4197297482211275
4510,b11582,w35975,o21758,star trek ii: the wrath of khan,1982,11200000.0,97000000.0,7.6607142857142865,1982-06-04 00:00:00,6.0,2.0,155.0,22.0,1.0,112.0,2.0,[William Paul Dornisch],,['Leonard Nimoy'],Nicholas Meyer,,Paramount,['James Horner'],[Gayne Rescher],[Robert Sallin],,0.0,['Leonard Nimoy'],['Nicholas Meyer'],[''],['Paramount'],['James Horner'],['Gayne Rescher'],['Robert Sallin'],252653.39001758257,4.282016318650793,0.0,30452.8729106452,56824.0999107008,7.6607142857142865,7.6607142857142865
4511,b11583,w35976,o3216,star trek iii: the search for spock,1984,16000000.0,87000000.0,4.4375,1984-06-01 00:00:00,6.0,2.0,153.0,22.0,1.0,105.0,2.0,[Robert F. Shugrue],,['Leonard Nimoy'],Leonard Nimoy,,Paramount,['James Horner'],[Charles Correll],['Ralph Winter'],,0.0,['Leonard Nimoy'],['Leonard Nimoy'],[''],['Paramount'],['James Horner'],['Charles Correll'],['Ralph Winter'],252653.39001758257,8.885416666666666,0.0,30452.8729106452,56824.0999107008,1.9275487333333334,165825.9495747749
4512,b11585,w35981,o1210,star trek into darkness,2013,185.0,467400000.0,2526485.486486486,2013-05-16 00:00:00,5.0,2.0,136.0,19.0,0.0,133.0,3.0,"""[Maryann Brandon, Mary Jo Markey]""","""[Bad Robot Productions, Skydance Productions, K/O Paper Products]""","""['Leonard Nimoy*', 'Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Simon Pegg', 'John Cho', 'Anton Yelchin', 'Bruce Greenwood', 'Benedict Cumberbatch', 'Alice Eve', 'Peter Weller']""",['J.J. Abrams'],"""['Alex Kurtzman', 'Damon Lindelof', 'Roberto Orci']""",Paramount,['Michael Giacchino'],[Dan Mindel],"""['J.J. Abrams', 'Bryan Burk', 'Jeffrey Chernov', 'David Ellison', 'Dana Goldberg', 'Alex Kurtzman', 'Damon Lindelof', 'Roberto Orci', 'Paul Schwake']""",Nominated for One Oscar.,1.0,"['Leonard Nimoy', 'Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Simon Pegg', 'John Cho', 'Anton Yelchin', 'Bruce Greenwood', 'Benedict Cumberbatch', 'Alice Eve', 'Peter Weller']",['J.J. Abrams'],"['Alex Kurtzman', 'Damon Lindelof', 'Roberto Orci']",['Paramount'],['Michael Giacchino'],['Dan Mindel'],"['J.J. Abrams', 'Bryan Burk', 'Jeffrey Chernov', 'David Ellison', 'Dana Goldberg', 'Alex Kurtzman', 'Damon Lindelof', 'Roberto Orci', 'Paul Schwake']",3935886.137454007,842165.0463843866,1684328.8133346715,30452.8729106452,313945.06839144474,280723.98812425346,4415031.958275771
4513,b11584,w35977,o8449,star trek iv: the voyage home,1986,21000000.0,133000000.0,5.333333333333333,1986-11-26 00:00:00,11.0,4.0,330.0,47.0,1.0,122.0,2.0,[Peter E. Berger],,['Leonard Nimoy'],Leonard Nimoy,,Paramount,[Leonard Rosenman],[Donald Peterman],['Ralph Winter'],Nominated for Four Oscars.,4.0,['Leonard Nimoy'],['Leonard Nimoy'],[''],['Paramount'],['Leonard Rosenman'],['Donald Peterman'],['Ralph Winter'],252653.39001758257,8.885416666666666,0.0,30452.8729106452,6.582757232996112,10.756194058861624,165825.9495747749
4514,b11587,w35978,o13825,star trek vi: the undiscovered country,1991,27000000.0,96900000.0,2.588888888888889,1991-12-06 00:00:00,12.0,4.0,340.0,48.0,0.0,110.0,2.0,"""[Ronald Roose, William Hoy]""",,['Leonard Nimoy'],Nicholas Meyer,,Paramount,['Cliff Eidelman'],[Hiro Narita],['Ralph Winter'],Nominated for Two Oscars.,2.0,['Leonard Nimoy'],['Nicholas Meyer'],[''],['Paramount'],['Cliff Eidelman'],['Hiro Narita'],['Ralph Winter'],252653.39001758257,4.282016318650793,0.0,30452.8729106452,2.3365796753946704,5.383819444444445,165825.9495747749
4515,b11588,w35982,o5188,star trek: first contact,1996,45000000.0,146000000.0,2.2444444444444445,1996-11-22 00:00:00,11.0,4.0,327.0,46.0,1.0,111.0,3.0,"""[Anastasia Emmons, John W. Wheeler]""",,"""['Patrick Stewart', 'Adam Scott*']""",Jonathan Frakes,,Paramount,['Jerry Goldsmith'],[Matthew F. Leonetti],"""[Rick Berman, Marty Hornstein, Peter Lauritson]""",Nominated for One Oscar.,1.0,"['Patrick Stewart', 'Adam Scott']",['Jonathan Frakes'],[''],['Paramount'],['Jerry Goldsmith'],['Matthew F. Leonetti'],"['Rick Berman', 'Marty Hornstein', 'Peter Lauritson']",61624.7680154027,2.225957700314373,0.0,30452.8729106452,5.614642326367411,5.883827520945401,8.163063081554462
4516,b11590,w35984,o13624,star trek: insurrection,1998,58000000.0,112600000.0,0.9413793103448276,1998-12-11 00:00:00,12.0,4.0,345.0,49.0,0.0,103.0,2.0,[Peter E. Berger],,['Patrick Stewart'],Jonathan Frakes,,Paramount,['Jerry Goldsmith'],[Matthew F. Leonetti],[Rick Berman],,0.0,['Patrick Stewart'],['Jonathan Frakes'],[''],['Paramount'],['Jerry Goldsmith'],['Matthew F. Leonetti'],['Rick Berman'],4.283532028452381,2.225957700314373,0.0,30452.8729106452,5.614642326367411,5.883827520945401,2.4197297482211275
4517,b11591,w35985,o16348,star trek: nemesis,2002,60000000.0,67300000.0,0.12166666666666667,2002-12-13 00:00:00,12.0,4.0,347.0,49.0,0.0,116.0,3.0,[Dallas Puett],"""[Paramount Pictures, Digital Image Associates]""","""['Tom Hardy', 'Patrick Stewart']""",Stuart Baird,['John Logan'],Paramount,['Jerry Goldsmith'],[Jeffrey L. Kimball],[Rick Berman],,0.0,"['Tom Hardy', 'Patrick Stewart']",['Stuart Baird'],['John Logan'],['Paramount'],['Jerry Goldsmith'],['Jeffrey L. Kimball'],['Rick Berman'],27.355227474143874,0.6708333333333333,16.792205199804684,30452.8729106452,5.614642326367411,9.532159445743957,2.4197297482211275
4518,b11593,w35993,,star wars ,1977,11000000.0,775400000.0,69.49090909090908,1977-05-25 00:00:00,5.0,2.0,145.0,21.0,1.0,121.0,2.0,"""[Paul Hirsch, Marcia Lucas, Richard Chew]""",[Lucasfilm Ltd.],"""['Kenny Baker', 'Peter Cushing*', 'Anthony Daniels', 'Alec Guinness', 'James Earl Jones* ', 'Peter Mayhew', 'Mark Hamill', 'Harrison Ford', 'Carrie Fisher']""",['George Lucas'],['George Lucas'],Fox,['John Williams'],[Gilbert Taylor],['George Lucas'],Nominated for One Oscar.,1.0,"['Kenny Baker', 'Peter Cushing', 'Anthony Daniels', 'Alec Guinness', 'James Earl Jones ', 'Peter Mayhew', 'Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",['George Lucas'],['George Lucas'],['Fox'],['John Williams'],['Gilbert Taylor'],['George Lucas'],305560.16000375856,44.985877932994875,30.217999828232394,32164.623051773695,16.741127380355756,30.80630974458874,28.11694696873477
4519,b11596,w35990,o2146,star wars: episode i Ã¢ÂÂ the phantom menace,1999,115000000.0,1.027,-0.9999999910695652,1999-05-19 00:00:00,5.0,2.0,139.0,20.0,0.0,133.0,2.0,"""[Ben Burtt, Paul Martin Smith]""",[Lucasfilm Ltd.],"""['Anthony Daniels', 'Ian McDiarmid', 'Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Samuel L. Jackson*', 'Keira Knightley*']""",['George Lucas'],['George Lucas'],Fox,['John Williams'],[David Tattersall],"""['George Lucas', 'Rick McCallum']""",Nominated for Three Oscars.,3.0,"['Anthony Daniels', 'Ian McDiarmid', 'Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Samuel L. Jackson', 'Keira Knightley']",['George Lucas'],['George Lucas'],['Fox'],['John Williams'],['David Tattersall'],"['George Lucas', 'Rick McCallum']",105099.97258672403,44.985877932994875,30.217999828232394,32164.623051773695,16.741127380355756,3.3759021696926075,31.606432263272712
4520,b11598,w35991,o16349,star wars: episode ii Ã¢ÂÂ attack of the clones,2002,115000000.0,649400000.0,4.64695652173913,2002-05-16 00:00:00,5.0,2.0,136.0,19.0,0.0,142.0,2.0,[Ben Burtt],[Lucasfilm Ltd.],"""['Anthony Daniels', 'Christopher Lee', 'Ian McDiarmid', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Samuel L. Jackson*', 'Rose Byrne*']""",['George Lucas'],['George Lucas'],Fox,['John Williams'],[David Tattersall],"""['George Lucas', 'Rick McCallum']""",Nominated for One Oscar.,1.0,"['Anthony Daniels', 'Christopher Lee', 'Ian McDiarmid', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Samuel L. Jackson', 'Rose Byrne']",['George Lucas'],['George Lucas'],['Fox'],['John Williams'],['David Tattersall'],"['George Lucas', 'Rick McCallum']",327687.96345809737,44.985877932994875,30.217999828232394,32164.623051773695,16.741127380355756,3.3759021696926075,31.606432263272712
4521,b11600,w35992,o18400,star wars: episode iii Ã¢ÂÂ revenge of the sith,2005,113000000.0,848800000.0,6.511504424778763,2005-05-19 00:00:00,5.0,2.0,139.0,20.0,0.0,140.0,3.0,"""[Roger Barton, Ben Burtt]""",[Lucasfilm Ltd.],"""['Anthony Daniels', 'Christopher Lee', 'Peter Mayhew*', 'Ian McDiarmid', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Samuel L. Jackson']""",['George Lucas'],['George Lucas'],Fox,['John Williams'],[David Tattersall],"""['George Lucas', 'Rick McCallum']""",Nominated for One Oscar.,1.0,"['Anthony Daniels', 'Christopher Lee', 'Peter Mayhew', 'Ian McDiarmid', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Samuel L. Jackson']",['George Lucas'],['George Lucas'],['Fox'],['John Williams'],['David Tattersall'],"['George Lucas', 'Rick McCallum']",59099.7903850981,44.985877932994875,30.217999828232394,32164.623051773695,16.741127380355756,3.3759021696926075,31.606432263272712
4522,b11603,w35997,,star wars: the clone wars ,2008,8500000.0,68300000.0,7.035294117647059,2008-08-15 00:00:00,8.0,3.0,228.0,32.0,0.0,98.0,2.0,[Jason Tucker],,['Anthony Daniels*'],,['George Lucas'],Warner Bros.,"""[Kevin Kiner, (Original, themes composed by, John Williams]""",,[Catherine Winder],,0.0,['Anthony Daniels'],[''],['George Lucas'],['Warner Bros.'],"['Kevin Kiner', '(Original', 'themes composed by', 'John Williams']",[''],['Catherine Winder'],14.391208021345328,0.0,30.217999828232394,34236.53809162237,33.353701337347786,0.0,3.8973583131882887
4523,b11604,w35995,o8994,star wars: the force awakens,2015,306000000.0,2.068,-0.99999999324183,2015-12-18 00:00:00,12.0,4.0,352.0,50.0,1.0,136.0,3.0,"""[Mary Jo Markey, Maryann Brandon]""",,"""['John Boyega', 'Daisy Ridley', 'Adam Driver', 'Oscar Isaac', 'Andy Serkis', 'Domhnall Gleeson', 'Max von Sydow', 'Harrison Ford', 'Carrie Fisher', 'Mark Hamill', 'Anthony Daniels', 'Peter Mayhew', 'Kenny Baker', 'Warwick Davis', """"Lupita Nyong'o""""]""",['J.J. Abrams'],"""['J.J. Abrams', 'Michael Arndt', 'Lawrence Kasdan']""",Buena Vista,['John Williams'],[Dan Mindel],"""['J.J. Abrams', 'Bryan Burk', 'Kathleen Kennedy']""",Nominated for Five Oscars.,5.0,"['John Boyega', 'Daisy Ridley', 'Adam Driver', 'Oscar Isaac', 'Andy Serkis', 'Domhnall Gleeson', 'Max von Sydow', 'Harrison Ford', 'Carrie Fisher', 'Mark Hamill', 'Anthony Daniels', 'Peter Mayhew', 'Kenny Baker', 'Warwick Davis', 'Lupita Nyongo']",['J.J. Abrams'],"['J.J. Abrams', 'Michael Arndt', 'Lawrence Kasdan']",['Buena Vista'],['John Williams'],['Dan Mindel'],"['J.J. Abrams', 'Bryan Burk', 'Kathleen Kennedy']",305456.91634351155,842165.0463843866,30.304757026926037,29837.947263543883,16.741127380355756,280723.98812425346,866247.2085616031
4524,,w35999,,star! ,,14320000.0,4000000.0,-0.7206703910614525,,,,,,,,,[William H. Reynolds],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,b11606,w36000,o21414,starchaser: the legend of orin,1985,15000000.0,3360800.0,-0.7759466666666667,1985-11-22 00:00:00,11.0,4.0,326.0,46.0,1.0,107.0,2.0,[Donald W. Ernst],[Young Sung Production Co. Ltd.],Joe Colligan|Carmen Argenziano|Noelle North|Anthony De Longis,Steven Hahn,,Atlantic,[Andrew Belling],,[Steven Hahn],,0.0,"['Joe Colligan', 'Carmen Argenziano', 'Noelle North', 'Anthony De Longis']",['Steven Hahn'],[''],['Atlantic'],['Andrew Belling'],[''],['Steven Hahn'],-3.215813092814744,-0.7759466666666667,0.0,14.3095127994423,1.3620266666666667,0.0,-0.7759466666666667
4526,,w36002,,stardust (2007 film),,70000000.0,135600000.0,0.9371428571428572,,,,,,,,,[Jon Harris],"""[Marv Films, Ingenious Film Partners]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4527,b11610,w36007,,stargate ,1994,55000000.0,196600000.0,2.5745454545454547,1994-10-28 00:00:00,10.0,4.0,301.0,43.0,0.0,121.0,3.0,"""[Derek Brechin, Michael J. Duthie]""",,['Kurt Russell'],['Roland Emmerich'],['Dean Devlin'],MGM,['David Arnold'],[Karl Walter Lindenlaub],['Dean Devlin'],,0.0,['Kurt Russell'],['Roland Emmerich'],['Dean Devlin'],['MGM'],['David Arnold'],['Karl Walter Lindenlaub'],['Dean Devlin'],191439.50811781542,8.819881039431584,9.072409475472112,8137.10081522142,7.564918144081179,4.980780441689113,8.87765561060606
4528,,w36014,,stark raving mad (2002 film),,5.0,54028.0,10804.6,,,,,,,,,[Hughes Winborne],[Sony Pictures Home Entertainment],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,b11612,w36018,,starman ,1984,24000000.0,28700000.0,0.19583333333333333,1984-12-14 00:00:00,12.0,4.0,349.0,50.0,0.0,115.0,2.0,[Marion Rothman],,['Jeff Bridges'],['John Carpenter'],"""['Bruce A. Evans', 'Raynold Gideon']""",Columbia,[Jack Nitzsche],[Donald M. Morgan],"""['Michael Douglas', 'Bruce A. Evans*', 'Larry J. Franco', 'Raynold Gideon*']""",Nominated for One Oscar.,1.0,['Jeff Bridges'],['John Carpenter'],"['Bruce A. Evans', 'Raynold Gideon']",['Columbia'],['Jack Nitzsche'],['Donald M. Morgan'],"['Michael Douglas', 'Bruce A. Evans', 'Larry J. Franco', 'Raynold Gideon']",5.488197042704137,2.016178451178451,4.08648932930839,53226.00151865051,12.151250081449414,1.1686507936507937,16.04367537587447
