key_bom,key_wiki,key_omdb,bom_title,wiki_title,omdb_title,year_bom_format,year_wiki_format,year_omdb_format,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,bom_worldwide_revenue,budget,gross
b9113,w27697,o2118,october sky,october sky,october sky,1999.0,1999,1999.0,25000000.0,34700000.0,25000000.0,32547800.0,25000000.0,25000000.0,25000000.0
b9134,w27755,o5432,office christmas party,office christmas party,office christmas party,2016.0,2016,2016.0,45000000.0,114500000.0,45000000.0,54767494.0,45000000.0,45000000.0,45000000.0
b9136,w27758,o2119,office space,office space,office space,1999.0,1999,1999.0,10000000.0,12800000.0,10000000.0,10827810.0,10000000.0,10000000.0,10000000.0
b9148,w27841,,old dogs,old dogs ,,2009.0,2009,,35000000.0,96800000.0,35000000.0,49492060.0,35000000.0,35000000.0,35000000.0
b9152,w27881,,old school,old school ,,2003.0,2003,,24000000.0,87000000.0,24000000.0,75585093.0,24000000.0,24000000.0,24000000.0
b9155,w27890,,oldboy (2013),oldboy (2013 film),,2013.0,2013,,30000000.0,4900000.0,30000000.0,2193658.0,30000000.0,30000000.0,30000000.0
b9164,w27912,o1167,olympus has fallen,olympus has fallen,olympus has fallen,2013.0,2013,2013.0,70000000.0,161000000.0,70000000.0,98925640.0,70000000.0,70000000.0,70000000.0
b9170,w27933,o2334,on deadly ground,on deadly ground,on deadly ground,1994.0,18-Feb,1994.0,50000000.0,38600000.0,50000000.0,38590458.0,50000000.0,50000000.0,50000000.0
b9209,w28027,o9761,once upon a time in mexico,once upon a time in mexico,once upon a time in mexico,2003.0,2003,2003.0,29000000.0,98100000.0,29000000.0,56359780.0,29000000.0,29000000.0,29000000.0
b9230,w28063,,one flew over the cuckoo's nest,one flew over the cuckoo's nest ,,1975.0,1975,,4400000.0,109000000.0,3000000.0,108981275.0,3000000.0,3000000.0,3000000.0
b9231,w28066,,one for the money,one for the money ,,2012.0,2012,,40000000.0,36900000.0,40000000.0,26414527.0,40000000.0,40000000.0,40000000.0
b9233,w28079,o16310,one hour photo,one hour photo,one hour photo,2002.0,2002,2002.0,12000000.0,52200000.0,12000000.0,31597131.0,12000000.0,12000000.0,12000000.0
b9237,w28112,,one missed call,one missed call (2008 film),,2008.0,2008,,20000000.0,45800000.0,20000000.0,26890041.0,20000000.0,20000000.0,20000000.0
b9241,w28128,o20080,one night at mccool's,one night at mccool's,one night at mccool's,2001.0,2001,2001.0,18000000.0,13500000.0,18000000.0,6290673.0,18000000.0,18000000.0,18000000.0
b9242,w28136,o20430,one night with the king,one night with the king,one night with the king,2006.0,2006,2006.0,20000000.0,13728450.0,20000000.0,13395961.0,20000000.0,20000000.0,20000000.0
b9254,w28192,,onegin,onegin ,,1999.0,1999,,14000000.0,2400000.0,14000000.0,206128.0,14000000.0,14000000.0,14000000.0
b9328,w28365,o5434,ouija: origin of evil,ouija: origin of evil,ouija: origin of evil,2016.0,2016,2016.0,9000000.0,81700000.0,9000000.0,35144505.0,9000000.0,9000000.0,9000000.0
b9330,w28370,,our brand is crisis (2015),our brand is crisis (2015 film),,2015.0,2015,,28000000.0,8600000.0,28000000.0,7002261.0,28000000.0,28000000.0,28000000.0
b9334,w28388,o2622,our idiot brother,our idiot brother,our idiot brother,2011.0,2011,2011.0,5000000.0,25861249.0,5000000.0,24816118.0,5000000.0,5000000.0,5000000.0
b9348,w28422,o13800,out for justice,out for justice,out for justice,1991.0,1991,1991.0,14000000.0,39673161.0,14000000.0,39673161.0,14000000.0,14000000.0,14000000.0
b9358,w28453,o1169,out of the furnace,out of the furnace,out of the furnace,2013.0,2013,2013.0,22000000.0,15700000.0,22000000.0,11330849.0,22000000.0,22000000.0,22000000.0
b9388,w28598,o1170,oz the great and powerful,oz the great and powerful,oz the great and powerful,2013.0,2013,2013.0,160200000.0,493300000.0,215000000.0,234911825.0,215000000.0,215000000.0,215000000.0
b9392,w28606,,p.s. i love you,p.s. i love you ,,2007.0,2007,,30000000.0,156835339.0,30000000.0,53695808.0,30000000.0,30000000.0,30000000.0
b9398,w29833,,pom wonderful presents: the greatest movie ever sold,pom wonderful presents: the greatest movie ever sold,,2011.0,2011,,1500000.0,700000.282011,1800000.0,638476.0,1800000.0,1800000.0,1800000.0
b9403,w28618,,pacific rim,pacific rim ,,2013.0,2013,,190000000.0,411002906.0,190000000.0,101802906.0,190000000.0,190000000.0,190000000.0
b9441,w28754,,paper towns,paper towns ,,2015.0,2015,,12000000.0,85500000.0,12000000.0,32000304.0,12000000.0,12000000.0,12000000.0
b9447,w28811,o3473,paranorman,paranorman,paranorman,2012.0,2012,2012.0,60000000.0,107100000.0,60000000.0,56003051.0,60000000.0,60000000.0,60000000.0
b9462,w28803,o3883,paranormal activity,paranormal activity,paranormal activity,2009.0,2007,2007.0,15000.0,193400000.0,15000.0,107918810.0,15000.0,15000.0,15000.0
b9463,w28805,o8107,paranormal activity 2,paranormal activity 2,paranormal activity 2,2010.0,2010,2010.0,3000000.0,177500000.0,3000000.0,84752907.0,3000000.0,3000000.0,3000000.0
b9464,w28806,o2625,paranormal activity 3,paranormal activity 3,paranormal activity 3,2011.0,2011,2011.0,5000000.0,207000000.0,5000000.0,104028807.0,5000000.0,5000000.0,5000000.0
b9465,w28807,o3474,paranormal activity 4,paranormal activity 4,paranormal activity 4,2012.0,2012,2012.0,5000000.0,142800000.0,5000000.0,53900335.0,5000000.0,5000000.0,5000000.0
b9466,w28808,o8958,paranormal activity: the ghost dimension,paranormal activity: the ghost dimension,paranormal activity: the ghost dimension,2015.0,2015,2015.0,10000000.0,78100000.0,10000000.0,18300124.0,10000000.0,10000000.0,10000000.0
b9467,w28804,o10064,paranormal activity: the marked ones,paranormal activity: the marked ones,paranormal activity: the marked ones,2014.0,2014,2014.0,5.0,90.9,5000000.0,32462372.0,5000000.0,5000000.0,5000000.0
b9472,w28839,,parents,parents ,,1989.0,1989,,3000000.0,870532.0,3000000.0,870532.0,3000000.0,3000000.0,3000000.0
b9480,w28857,,paris is burning,paris is burning ,,1991.0,1991,,500000.0,3779620.0,500000.0,3779620.0,500000.0,500000.0,500000.0
b9513,w28968,,patch adams,patch adams ,,1998.0,1998,,90000000.0,202300000.0,90000000.0,135026902.0,90000000.0,90000000.0,90000000.0
b9524,w28993,,patriot games,patriot games ,,1992.0,1992,,45000000.0,178000000.0,45000000.0,83351587.0,45000000.0,45000000.0,45000000.0
b9525,w28997,,patriots day,patriots day ,,2016.0,2016,,45000000.0,44300000.0,45000000.0,31886361.0,45000000.0,45000000.0,45000000.0
b9528,w29006,,patton,patton ,,1970.0,1970,,12600000.0,61800000.0,12000000.0,61749765.0,12000000.0,12000000.0,12000000.0
b9530,w29008,,paul,paul ,,2011.0,2011,,40670000.0,98000000.0,40000000.0,37412945.0,40000000.0,40000000.0,40000000.0
b9531,w29011,o18808,paul blart: mall cop,paul blart: mall cop,paul blart: mall cop,2009.0,2009,2009.0,26000000.0,183300000.0,26000000.0,146336178.0,26000000.0,26000000.0,26000000.0
b9532,w29010,o8960,paul blart: mall cop 2,paul blart: mall cop 2,paul blart: mall cop 2,2015.0,2015,2015.0,40000000.0,107600000.0,30000000.0,71038190.0,30000000.0,30000000.0,30000000.0
b9538,w29018,o13593,paulie,paulie,paulie,1998.0,1998,1998.0,23000000.0,26900000.0,23000000.0,26875268.0,23000000.0,23000000.0,23000000.0
b9546,w29034,,pay it forward,pay it forward ,,2000.0,2000,,40000000.0,55700000.0,40000000.0,33519628.0,40000000.0,40000000.0,40000000.0
b9549,w29042,,paycheck,paycheck ,,2003.0,2003,,60000000.0,96269812.0,60000000.0,53790451.0,60000000.0,60000000.0,60000000.0
b9556,w29074,,pearl harbor,pearl harbor ,,2001.0,2001,,132199999.99999999,449200000.0,140000000.0,198542554.0,140000000.0,140000000.0,140000000.0
b9568,w29127,o10068,penguins of madagascar,penguins of madagascar,penguins of madagascar,2014.0,2014,2014.0,132000000.0,373000000.0,132000000.0,83350911.0,132000000.0,132000000.0,132000000.0
b9574,w29158,,people like us,people like us ,,2012.0,2012,,16000000.0,12600000.0,16000000.0,12434778.0,16000000.0,16000000.0,16000000.0
b9580,w29183,o8109,percy jackson &amp; the olympians: the lightning thief,percy jackson & the olympians: the lightning thief,percy jackson & the olympians: the lightning thief,2010.0,2010,2010.0,95000000.0,226500000.0,95000000.0,88768303.0,95000000.0,95000000.0,95000000.0
b9581,w29181,o1175,percy jackson: sea of monsters,percy jackson: sea of monsters,percy jackson: sea of monsters,2013.0,2013,2013.0,90000000.0,202247751.0,90000000.0,68559554.0,90000000.0,90000000.0,90000000.0
b9611,w29298,,pete's dragon (2016),pete's dragon (2016 film),,2016.0,2016,,65000000.0,143700000.0,65000000.0,76233151.0,65000000.0,65000000.0,65000000.0
b9634,w29389,o20434,phat girlz,phat girlz,phat girlz,2006.0,2006,2006.0,3000000.0,7403491.0,3000000.0,7061128.0,3000000.0,3000000.0,3000000.0
b9639,w29396,,philadelphia,philadelphia ,,1993.0,1993,,26000000.0,206700000.0,26000000.0,77446440.0,26000000.0,26000000.0,26000000.0
b9662,w29463,o9767,pieces of april,pieces of april,pieces of april,2003.0,2003,2003.0,300000.0,3272028.0,300000.0,2528664.0,300000.0,300000.0,300000.0
b9672,w29501,,pineapple express,pineapple express ,,2008.0,2008,,27000000.0,101600000.0,27000000.0,87341380.0,27000000.0,27000000.0,27000000.0
b9690,w29541,o8113,piranha 3d,piranha 3d,piranha 3d,2010.0,2010,2010.0,24000000.0,83100000.0,24000000.0,25003155.0,24000000.0,24000000.0,24000000.0
b9701,w29581,o3477,pitch perfect,pitch perfect,pitch perfect,2012.0,2012,2012.0,17000000.0,115400000.0,17000000.0,65001093.0,17000000.0,17000000.0,17000000.0
b9702,w29582,o8964,pitch perfect 2,pitch perfect 2,pitch perfect 2,2015.0,2015,2015.0,29000000.0,287500000.0,29000000.0,184296230.0,29000000.0,29000000.0,29000000.0
b9712,w29626,,planes,planes ,,2013.0,2013,,50000000.0,239300000.0,50000000.0,90288712.0,50000000.0,50000000.0,50000000.0
b9714,w29628,o10071,planes: fire &amp; rescue,planes: fire & rescue,planes: fire & rescue,2014.0,2014,2014.0,50000000.0,151400000.0,50000000.0,59165787.0,50000000.0,50000000.0,50000000.0
b9719,w29633,,planet of the apes (2001),planet of the apes (2001 film),,2001.0,2001,,100000000.0,362200000.0,100000000.0,180011740.0,100000000.0,100000000.0,100000000.0
b9724,w29650,o2128,play it to the bone,play it to the bone,play it to the bone,1999.0,1999,1999.0,24000000.0,8400000.0,24000000.0,8434146.0,24000000.0,24000000.0,24000000.0
b9730,w29672,o13597,playing by heart,playing by heart,playing by heart,1999.0,1998,1998.0,14000000.0,3970078.0,20000000.0,3970078.0,20000000.0,20000000.0,20000000.0
b9733,w29696,,pleasantville,pleasantville ,,1998.0,1998,,60000000.0,49800000.0,60000000.0,40584421.0,60000000.0,60000000.0,60000000.0
b9734,w29701,o8114,please give,please give,please give,2010.0,2010,2010.0,3000000.0,4600000.0,3000000.0,4033574.0,3000000.0,3000000.0,3000000.0
b9747,w29761,,point break (2015),point break (2015 film),,2015.0,2015,,105.0,133.7,105000000.0,28782481.0,105000000.0,105000000.0,105000000.0
b9775,w29827,,poltergeist (2015),poltergeist (2015 film),,2015.0,2015,,35000000.0,95400000.0,35000000.0,47425125.0,35000000.0,35000000.0,35000000.0
b9780,w29835,,pompeii,pompeii ,,2014.0,2014,,80000000.0,117800000.0,100000000.0,23219748.0,100000000.0,100000000.0,100000000.0
b9785,w29848,o18364,pooh's heffalump movie,pooh's heffalump movie,pooh's heffalump movie,2005.0,2005,2005.0,20000000.0,52900000.0,20000000.0,18098433.0,20000000.0,20000000.0,20000000.0
b9788,w29869,o20085,pootie tang,pootie tang,pootie tang,2001.0,2001,2001.0,7000000.0,3300000.0,7000000.0,3313583.0,7000000.0,7000000.0,7000000.0
b9804,w29956,,poseidon,poseidon ,,2006.0,2006,,160000000.0,181700000.0,160000000.0,60674817.0,160000000.0,160000000.0,160000000.0
b9824,w30032,,power rangers (2017),power rangers ,,2017.0,2017,,100000000.0,129000000.0,100000000.0,81464687.0,100000000.0,100000000.0,100000000.0
b9829,w30040,o13601,practical magic,practical magic,practical magic,1998.0,1998,1998.0,75000000.0,68097643.0,75000000.0,46683377.0,75000000.0,75000000.0,75000000.0
b9840,w30078,,predators,predators ,,2010.0,2010,,40000000.0,127200000.0,40000000.0,52000688.0,40000000.0,40000000.0,40000000.0
b9842,w30081,,prefontaine,prefontaine ,,1997.0,1997,,8000000.0,589304.0,8000000.0,589304.0,8000000.0,8000000.0,8000000.0
b9846,w30091,o3480,premium rush,premium rush,premium rush,2012.0,2012,2012.0,35000000.0,31100000.0,35000000.0,20275446.0,35000000.0,35000000.0,35000000.0
b9856,w30146,o15057,pretty woman,pretty woman,pretty woman,1990.0,1990,1990.0,14000000.0,463400000.0,14000000.0,178406268.0,14000000.0,14000000.0,14000000.0
b9860,w30156,o10680,price of glory,price of glory,price of glory,2000.0,2000,2000.0,18000000.0,3548556.0,18000000.0,3440228.0,18000000.0,18000000.0,18000000.0
b9865,w30166,,pride &amp; glory,pride and glory ,,2008.0,2008,,30000000.0,31148328.0,30000000.0,15740721.0,30000000.0,30000000.0,30000000.0
b9869,w30169,,pride and prejudice and zombies,pride and prejudice and zombies ,,2016.0,2016,,28000000.0,16399999.999999998,28000000.0,10938134.0,28000000.0,28000000.0,28000000.0
b9873,w30192,,primary colors,primary colors ,,1998.0,1998,,65000000.0,52100000.0,65000000.0,39001187.0,65000000.0,65000000.0,65000000.0
b9874,w30194,,prime,prime ,,2005.0,2005,,22000000.0,67937494.0,22000000.0,22827153.0,22000000.0,22000000.0,22000000.0
b9875,w30200,,primer,primer ,,2004.0,2004,,7000.0,424760.0,7000.0,424760.0,7000.0,7000.0,7000.0
b9914,w30400,,prom,prom ,,2011.0,2011,,8000000.0,10100000.0,8000000.0,10130219.0,8000000.0,8000000.0,8000000.0
b9916,w30401,,prom night (2008),prom night (2008 film),,2008.0,2008,,20000000.0,57200000.0,20000000.0,43869350.0,20000000.0,20000000.0,20000000.0
b9924,w30420,o10681,proof of life,proof of life,proof of life,2000.0,2000,2000.0,65000000.0,62800000.0,65000000.0,32598931.0,65000000.0,65000000.0,65000000.0
b9936,w30476,,psycho (1998),psycho (1998 film),,1998.0,1998,,60000000.0,37100000.0,60000000.0,21456130.0,60000000.0,60000000.0,60000000.0
b9943,w30495,,public enemies,public enemies (2009 film),,2009.0,2009,,100000000.0,214100000.0,100000000.0,97104620.0,100000000.0,100000000.0,100000000.0
b9969,w30555,o16693,punisher: war zone,punisher: war zone,punisher: war zone,2008.0,2008,2008.0,35000000.0,10100000.0,35000000.0,8050977.0,35000000.0,35000000.0,35000000.0
b9986,w30622,o2131,pushing tin,pushing tin,pushing tin,1999.0,1999,1999.0,33000000.0,8408835.0,33000000.0,8408835.0,33000000.0,33000000.0,33000000.0
b10009,w30686,o5441,queen of katwe,queen of katwe,queen of katwe,2016.0,2016,2016.0,15000000.0,10300000.0,15000000.0,8874389.0,15000000.0,15000000.0,15000000.0
b10011,w30691,o16322,queen of the damned,queen of the damned,queen of the damned,2002.0,2002,2002.0,35000000.0,45500000.0,35000000.0,30336800.0,35000000.0,35000000.0,35000000.0
b10034,w30774,o1180,r.i.p.d.,r.i.p.d.,r.i.p.d.,2013.0,2013,2013.0,103400000.0,78300000.0,130000000.0,33618855.0,130000000.0,130000000.0,130000000.0
b10040,w32549,,rv,rv ,,2006.0,2006,,50000000.0,87500000.0,50000000.0,71726025.0,50000000.0,50000000.0,50000000.0
b10078,w30893,o11050,raiders of the lost ark,raiders of the lost ark,raiders of the lost ark,1981.0,1981,1981.0,18000000.0,389900000.0,18000000.0,212222025.0,18000000.0,18000000.0,18000000.0
b10086,w30909,o11784,rain man,rain man,rain man,1988.0,1988,1988.0,25000000.0,354800000.0,25000000.0,172825435.0,25000000.0,25000000.0,25000000.0
b10089,w30933,o22099,raise your voice,raise your voice,raise your voice,2004.0,2004,2004.0,15000000.0,14867514.0,15000000.0,10411980.0,15000000.0,15000000.0,15000000.0
b10104,w30946,,rambling rose,rambling rose ,,1991.0,1991,,7500000.0,6300000.0,7500000.0,6266621.0,7500000.0,7500000.0,7500000.0
b10108,w30955,o8122,ramona and beezus,ramona and beezus,ramona and beezus,2010.0,2010,2010.0,15000000.0,27293743.0,15000000.0,26167002.0,15000000.0,15000000.0,15000000.0
b10112,w30963,,ran,ran ,,1985.0,1985,,11000000.0,12000000.0,11500000.0,3607393.0,11500000.0,11500000.0,11500000.0
b10128,w30990,,rapa nui,rapa-nui ,,1994.0,1994,,20000000.0,305070.0,20000000.0,305070.0,20000000.0,20000000.0,20000000.0
b10142,w31036,o2133,ravenous,ravenous,ravenous,1999.0,1999,1999.0,12000000.0,2062405.0,12000000.0,2062405.0,12000000.0,12000000.0,12000000.0
b10146,w31052,,ray,ray ,,2004.0,2004,,40000000.0,124700000.0,40000000.0,75331600.0,40000000.0,40000000.0,40000000.0
b10149,w31059,o21394,re-animator,re-animator,re-animator,1985.0,1985,1985.0,900000.0,2000000.0,900000.0,2023414.0,900000.0,900000.0,900000.0
b10174,w31135,o20088,recess: school's out,recess: school's out,recess: school's out,2001.0,2001,2001.0,23000000.0,44400000.0,23000000.0,36706141.0,23000000.0,23000000.0,23000000.0
b10181,w31167,,red 2,red 2 ,,2013.0,2013,,84000000.0,148100000.0,84000000.0,53262560.0,84000000.0,84000000.0,84000000.0
b10189,w31185,,red dawn (2012),red dawn (2012 film),,2012.0,2012,,65000000.0,48100000.0,65000000.0,44806783.0,65000000.0,65000000.0,65000000.0
b10191,w31190,,red dragon,red dragon ,,2002.0,2002,,78000000.0,209100000.0,78000000.0,93149898.0,78000000.0,78000000.0,78000000.0
b10202,w31229,,red planet,red planet ,,2000.0,2000,,80000000.0,33500000.0,80000000.0,17480890.0,80000000.0,80000000.0,80000000.0
b10209,w31246,o19110,red rock west,red rock west,red rock west,1994.0,1993,1993.0,8000000.0,2502551.0,8000000.0,2502551.0,8000000.0,8000000.0,8000000.0
b10216,w31266,o3484,red tails,red tails,red tails,2012.0,2012,2012.0,58000000.0,50400000.0,58000000.0,49876377.0,58000000.0,58000000.0,58000000.0
b10219,w31278,o16698,redbelt,redbelt,redbelt,2008.0,2008,2008.0,7000000.0,2674090.0,7000000.0,2345941.0,7000000.0,7000000.0,7000000.0
b10221,w31287,o8127,redemption road,redemption road,redemption road,2011.0,2010,2010.0,2300000.0,29384.0,2300000.0,29384.0,2300000.0,2300000.0,2300000.0
b10225,w31297,,reds,reds ,,1981.0,1981,,32000000.0,40400000.0,32000000.0,40382659.0,32000000.0,32000000.0,32000000.0
b10241,w31348,o3902,reign over me,reign over me,reign over me,2007.0,2007,2007.0,20000000.0,22200000.0,20000000.0,19661987.0,20000000.0,20000000.0,20000000.0
b10242,w31345,,reign of fire,reign of fire ,,2002.0,2002,,60000000.0,82150000.0,60000000.0,43061982.0,60000000.0,60000000.0,60000000.0
b10244,w31351,o10683,reindeer games,reindeer games,reindeer games,2000.0,2000,2000.0,42000000.0,32168970.0,42000000.0,23368995.0,42000000.0,42000000.0,42000000.0
b10247,w31367,o16699,religulous,religulous,religulous,2008.0,2008,2008.0,2500000.0,13900000.0,2500000.0,13011160.0,2500000.0,2500000.0,2500000.0
b10255,w31394,o10684,remember the titans,remember the titans,remember the titans,2000.0,2000,2000.0,30000000.0,136700000.0,30000000.0,115654751.0,30000000.0,30000000.0,30000000.0
b10264,w31425,o3903,reno 911!: miami,reno 911!: miami,reno 911!: miami,2007.0,2007,2007.0,10000000.0,22000000.0,10000000.0,20342161.0,10000000.0,10000000.0,10000000.0
b10266,w31427,,rent,rent ,,2005.0,2005,,40000000.0,31600000.0,40000000.0,29077547.0,40000000.0,40000000.0,40000000.0
b10272,w31448,o8128,repo men,repo men,repo men,2010.0,2010,2010.0,32000000.0,18409891.0,32000000.0,13794835.0,32000000.0,32000000.0,32000000.0
b10281,w31469,o7549,reservoir dogs,reservoir dogs,reservoir dogs,1992.0,1992,1992.0,1200000.0,2800000.0,1200000.0,2832029.0,1200000.0,1200000.0,1200000.0
b10288,w31471,o3485,resident evil: retribution,resident evil: retribution,resident evil: retribution,2012.0,2012,2012.0,65000000.0,240200000.0,65000000.0,42345531.0,65000000.0,65000000.0,65000000.0
