index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
72,b10834,w33464,o15925,"""see no evil, hear no evil""",1989,18000000.0,46900000.0,1.6055555555555556,1989-05-12 00:00:00,5.0,2.0,132.0,19.0,0.0,,4.0,,0.0,"['Richard Pryor', 'Gene Wilder', 'Kevin Spacey']",[''],[''],['TriStar'],['Stewart Copeland'],['Victor J. Kemper'],['Marvin Worth'],6.007889768021842,0.0,0.0,6.875223990997539,0.6139689387843426,4.971244341881974,5.224253972819594
73,b16826,w33689,o15926,"""sex, lies, and videotape""",1989,1200000.0,24700000.0,19.58333333333333,1989-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,,4.0,Nominated for One Oscar.,1.0,['James Spader'],['Steven Soderbergh'],['Steven Soderbergh'],['Miramax'],['Cliff Martinez'],['Walt Lloyd'],['Nick Wechsler'],10.300883041666664,2.9219035764939467,5.363538740861973,7.1781160245824225,2.768097665688296,7.5016994117647045,4.471639234302721
74,,w34300,,"""silent night, deadly night part 2""",,100000.0,154323.0,0.54323,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,b11112,w34297,o3213,"""silent night, deadly night""",1984,1065000.0,2491460.0,1.339399061032864,1984-11-09 00:00:00,11.0,4.0,314.0,45.0,1.0,,4.0,,0.0,[''],[''],[''],['TriStar'],['Perry Botkin'],['Henning Schellerup'],"['Ira Richard Barmak', 'Scott J. Schneid', 'Dennis Whitehead']",0.0,0.0,0.0,6.875223990997539,1.339399061032864,1.339399061032864,4.018197183098592
76,,w34532,,"""sister, sister (1987 film)""",,4000000.0,743445.0,-0.81413875,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,,w34881,o4963,"""smash-up, the story of a woman""",1947,1360286.0,2301555.0,0.6919640428556936,2047-03-01 00:00:00,3.0,1.0,60.0,8.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,,w34969,o21878,"""snoopy, come home""",1972,1000000.0,245073.0,-0.754927,1972-08-09 00:00:00,8.0,3.0,222.0,32.0,0.0,,7.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,,w35428,,"""south of heaven, west of hell """,,4000000.0,28149.0,-0.99296275,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,b11425,w35444,o2143,"""south park: bigger, longer & uncut""",1999,21000000.0,83137603.0,2.958933476190476,1999-06-30 00:00:00,6.0,2.0,181.0,26.0,1.0,,4.0,Nominated for One Oscar.,1.0,[''],['Trey Parker'],"['Pam Brady', 'Trey Parker', 'Matt Stone']",['Paramount'],['Marc Shaiman'],[''],['Scott Rudin'],0.0,2.0506974712301584,6.491498115709697,8.186987636001584,1.4245991666347417,0.0,5.027242429774497
81,b11825,w36678,,"""suddenly, last summer """,1959,3000000.0,6375000.0,1.125,2059-12-22 00:00:00,12.0,4.0,356.0,51.0,0.0,,6.0,,0.0,"['Elizabeth Taylor', 'Katharine Hepburn', 'Montgomery Clift', 'Albert Dekker', 'Mercedes McCambridge', 'Gary Raymond']",['Joseph L. Mankiewicz'],"['Tennessee Williams', 'Gore Vidal']",['Columbia'],"['Malcolm Arnold', 'Buxton Orr']",['Jack Hildyard'],['Sam Spiegel'],9.80169054210381,1.1793380243506493,3.4097222222222223,7.565452958038794,5.720833333333333,4.595833333333333,5.5636779886779895
82,b11905,w36920,o16739,"""surfer, dude""",2008,6000000.0,52132.0,-0.9913113333333332,2008-09-05 00:00:00,9.0,3.0,249.0,35.0,1.0,,4.0,,0.0,"['Matthew McConaughey', 'Woody Harrelson']",[''],[''],['Anchor Bay Films'],['Blake Neely'],['Elliot Davis'],"['Gus Gustawes', 'Mark Gustawes', 'Matthew McConaughey']",12.889471789753147,0.0,0.0,-0.7278609869407605,0.9779734350877193,1.7619981576913368,-2.973934
83,b11990,w37171,o16742,"""synecdoche, new york""",2008,20000000.0,4393681.0,-0.78031595,2008-10-24 00:00:00,10.0,4.0,298.0,42.0,0.0,,4.0,,0.0,"['Philip Seymour Hoffman', 'Samantha Morton', 'Michelle Williams', 'Catherine Keener', 'Emily Watson', 'Dianne Wiest', 'Jennifer Jason Leigh', 'Hope Davis']",['Charlie Kaufman'],['Charlie Kaufman'],['Sony Classics'],['Jon Brion'],['Frederick Elmes'],"['Spike Jonze', 'Sidney Kimmel']",30.754369781902515,0.46354739999999994,5.5209294911381015,4.9993868848600265,4.082294432530352,1.802627326062326,17.778124481089087
84,,w37423,,"""tarzan, the ape man (1959 film)""",,689000.0,1710000.0,1.481857764876633,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,b12085,w37424,,"""tarzan, the ape man (1981 film)""",1981,6500000.0,36565280.0,4.625427692307691,1981-07-24 00:00:00,7.0,3.0,205.0,29.0,0.0,,4.0,,0.0,[''],[''],[''],['MGM'],['Perry Botkin Jr.'],"['John Derek', 'Wolfgang Dickmann']",['Bo Derek'],0.0,0.0,0.0,7.299907034110385,3.7391844343891396,9.250855384615383,4.625427692307691
86,b13255,,,"""the good, the bad, the weird""",,10000000.0,44261209.0,3.4261209000000004,,,,,,,,4.0,,0.0,[''],[''],[''],['IFC'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,11.299063028656786,0.0,5.670261366662787,0.0
87,b13256,w15456,o18916,"""the goods: live hard, sell hard""",2009,10000000.0,15294910.0,0.5294909999999999,2009-08-14 00:00:00,8.0,3.0,226.0,32.0,0.0,,4.0,,0.0,"['Jeremy Piven', 'Ving Rhames', 'James Brolin', 'Ed Helms', 'Ken Jeong', 'Rob Riggle']",[''],[''],['Paramount Vantage'],['Lyle Workman'],['Daryn Okada'],"['Chris Henchy', 'Adam McKay']",6.911803037749796,0.0,0.0,7.347988732622279,0.8501229641941391,1.0373759356094816,1.9052221281369734
88,,w22774,o700,"""the long, hot summer""",1958,1500000.0,2853700.0,0.9024666666666666,2058-05-18 00:00:00,5.0,2.0,138.0,19.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,,w22775,,"""the long, long trailer""",,1534000.0,4985000.0,2.2496740547588003,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,,w29342,o9579,"""the phantom from 10,000 leagues""",1955,75000.0,400000.0,4.333333333333333,2055-12-01 00:00:00,12.0,4.0,335.0,48.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,b14356,w30341,o18471,"""the prize winner of defiance, ohio""",14-Oct,12000000.0,689028.0,-0.942581,2005-09-30 00:00:00,9.0,3.0,273.0,39.0,0.0,,3.0,,0.0,"['Julianne Moore', 'Woody Harrelson']",[''],[''],['DreamWorks'],['John Frizzell'],['Jonathan Freeman'],"['Jack Rapke', 'Steve Starkey', 'Robert Zemeckis']",8.671800316849648,0.0,0.0,4.192545801277307,0.6484663583392777,-0.6712905,-1.9824247571428573
92,,w32528,,"""the russians are coming, the russians are coming""",,3900000.0,21693114.0,4.562336923076924,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,,w42658,,"""the world, the flesh and the devil (1959 film)""",,1659000.0,1085000.0,-0.3459915611814346,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,b15198,w37992,,"""they shoot horses, don't they? """,1969,4860000.0,12600000.0,1.5925925925925926,1969-12-10 00:00:00,12.0,4.0,344.0,49.0,0.0,,,,0.0,"['Jane Fonda', 'Michael Sarrazin', 'Susannah York', 'Gig Young', 'Red Buttons', 'Bonnie Bedelia', 'Michael Conrad', 'Bruce Dern', 'Al Lewis']",['Sydney Pollack'],"['James Poe', 'Robert E. Thompson']",['Cinerama'],['Johnny Green'],['Philip H. Lathrop'],"['Robert Chartoff', 'Irwin Winkler']",19.046506901658187,3.8119773763848013,3.185185185185185,1.7386281111771307,1.2820300627770658,3.3110134765432098,20.056712478355227
95,,w38807,,"""tom, dick and harry (1941 film)""",,806000.0,1628000.0,1.01985111662531,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,b16178,w40948,o16869,"""war, inc.""",2008,10000000.0,1296184.0,-0.8703815999999999,2008-05-23 00:00:00,5.0,2.0,144.0,20.0,1.0,,4.0,,0.0,"['John Cusack', 'Hilary Duff', 'Marisa Tomei', 'Joan Cusack', 'Dan Aykroyd', 'Ben Kingsley']",[''],[''],['First Look'],['David Robbins'],['Zoran Popovic'],"['John Cusack', 'Danny Lerner', 'Grace Loh', 'Les Weldon']",19.815233737551758,0.0,0.0,0.030198437430555544,9.964680764141415,-0.8703815999999999,-1.4375021999999995
97,b16274,w41247,o15102,"""welcome home, roxy carmichael""",1990,13000000.0,3989297.0,-0.693131,1990-10-12 00:00:00,10.0,4.0,285.0,40.0,1.0,,3.0,,0.0,['Winona Ryder'],['Jim Abrahams'],[''],['Paramount'],['Thomas Newman'],['Paul Elliott'],['Penney Finkelman Cox'],5.181353994166207,2.4171181518518527,0.0,8.186987636001584,3.9639227372249297,0.9097819166666667,-0.6147257291666667
98,,w41368,o18138,"""what did you do in the war, daddy?""",1966,7000000.0,2650000.0,-0.6214285714285714,2066-11-11 00:00:00,11.0,4.0,315.0,45.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,b16337,w41445,,"""what's up, doc? (1972 film)""",1972,4000000.0,66000000.0,15.5,1972-03-09 00:00:00,3.0,1.0,69.0,10.0,0.0,,7.0,,0.0,"['Barbra Streisand', 'Ryan ONeal', 'Madeline Kahn']",[''],['Robert Benton'],['Warner Bros.'],"['Artie Butler', '(uncredited)']",['Laszlo Kovacs'],['Peter Bogdanovich'],21.088132866078748,0.0,30.84934227610242,5.157735405996123,19.143010862999038,5.4383903659857324,7.259962269230769
100,b16689,w42857,o21796,"""yes, giorgio""",1982,19000000.0,2279543.0,-0.8800240526315789,1982-09-24 00:00:00,9.0,3.0,267.0,38.0,0.0,,2.0,Nominated for One Oscar.,1.0,[''],[''],[''],['MGM'],['John Williams'],['Fred J. Koenekamp'],['Peter Fetterman'],0.0,0.0,0.0,7.299907034110385,4.285165223425702,4.324809730936531,0.1199759473684211
101,,w43070,,"""yours, mine & ours (2005 film)""",,45000000.0,72000000.0,0.6,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,w43069,,"""yours, mine and ours (1968 film)""",,2500000.0,25912624.0,9.3650496,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,b16754,,,"""yours, mine and ours""",,45000000.0,72028752.0,0.6006389333333333,,,,,,,,2.0,,0.0,"['Dennis Quaid', 'Rene Russo']",['Raja Gosnell'],[''],['Paramount'],['Christophe Beck'],['Ellis W. Carter'],['Robert Simonds'],11.08587973662475,1.4848589090277777,0.0,8.186987636001584,1.1720251386306744,5.670261366662787,1.0839977005458157
104,b16811,w43201,,"""zorro, the gay blade""",17-Jul,12600000.0,5100000.0,-0.5952380952380952,1981-07-17 00:00:00,7.0,3.0,198.0,28.0,0.0,,2.0,,0.0,"['George Hamilton', 'Lauren Hutton', 'Brenda Vaccaro']",['Peter Medak'],"['Hal Dresner', 'Greg Alt ', 'Don Moriarty ', 'Bob Randall ']",['Fox'],['Ian Fraser'],['John A. Alonzo '],"['C.O. Erickson', 'George Hamilton', 'Greg Alt ', 'Don Moriarty ']",4.24487229442042,-0.13333333333333333,-2.380952380952381,5.646431275360688,-0.5952380952380952,-0.5952380952380952,-2.380952380952381
105,,w38523,o6354,'til there was you,1997,10000000.0,3500000.0,-0.65,1997-05-30 00:00:00,5.0,2.0,150.0,21.0,1.0,,3.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,b10,,,(500) days of summer,,7500000.0,60722734.0,7.0963645333333325,,,,,,,,3.0,,0.0,"['Zooey Deschanel', 'Geoffrey Arend', 'Chloe Moretz', 'Clark Gregg', 'Minka Kelly']",['Marc Webb'],"['Scott Neustadter', 'Michael H. Weber']",['Fox Searchlight'],"['Mychael Danna', 'Rob Simonsen']",['Ellis W. Carter'],"['Mason Novick', 'Mark S. Waters']",29.242957177823698,3.4624679809523804,7.533670588095238,9.317732551974348,15.006146066154205,5.670261366662787,9.686789276431622
107,,w1148,o10995,...all the marbles,1981,9300000.0,6500000.0,-0.3010752688172043,1981-10-16 00:00:00,10.0,4.0,289.0,41.0,1.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,b13,w1605,,...and justice for all ,1979,4000000.0,33300000.0,7.325,1979-10-19 00:00:00,10.0,4.0,292.0,41.0,0.0,,4.0,Nominated for Two Oscars.,2.0,"['Craig T. Nelson', 'Al Pacino']",[''],['Barry Levinson'],['Columbia'],['Dave Grusin'],['Victor J. Kemper'],"['Norman Jewison', 'Patrick Palmer']",7.024790524454786,0.0,4.546100922415973,7.565452958038794,8.024626163769103,4.971244341881974,26.86169374
109,b18,w111,,10,1979,7000000.0,74800000.0,9.685714285714283,1979-10-05 00:00:00,10.0,4.0,278.0,39.0,1.0,,4.0,Nominated for Two Oscars.,2.0,['Julie Andrews'],[''],[''],['Warner Bros.'],['Henry Mancini'],['Frank Stanley'],"['Blake Edwards', 'Tony Adams']",4.204384693609022,0.0,0.0,5.157735405996123,4.440853728183858,5.657480773015872,8.39656632907268
110,b24,,,10 things i hate about you,,30000000.0,53478166.0,0.7826055333333334,1999-03-31 00:00:00,3.0,1.0,90.0,13.0,0.0,,3.0,,0.0,"['Julia Stiles', 'Heath Ledger']",[''],"['Karen McCullah Lutz', 'Kirsten Smith']",['Buena Vista'],[''],['Ellis W. Carter'],"['Jeffrey Chernov', 'Andrew Lazar']",5.0488404509438185,0.0,2.1717825481182795,3.754049241719004,0.0,5.670261366662787,-0.3815117503096407
111,b26,w121,o22362,10 to midnight,1983,4520000.0,7175592.0,0.5875203539823008,1983-03-11 00:00:00,3.0,1.0,70.0,10.0,0.0,,4.0,,0.0,"['Charles Bronson', 'Lisa Eilbacher', 'Andrew Stevens', 'Gene Davis']",['J. Lee Thompson'],[''],['MGM'],['Robert O. Ragland'],['Adam Greenberg'],"['Pancho Kohner', 'Lance Hool']",3.641021146285083,3.155226828233752,0.0,7.299907034110385,0.5875203539823008,4.524633102522497,0.9638838031389738
112,b39,,,10th &amp; wolf,,8000000.0,143451.0,-0.982068625,,,,,,,,4.0,,0.0,"['James Marsden', 'Giovanni Ribisi', 'Brad Renfro', 'Piper Perabo', 'Dennis Hopper', 'Lesley Ann Warren', 'Val Kilmer']",[''],[''],['ThinkFilm'],['Aaron Zigman'],['Ellis W. Carter'],[''],12.899951069802981,0.0,0.0,1.1023966953333333,1.061344952896259,5.670261366662787,0.0
113,,w135,,12 angry men (1957 film),,340000.0,1000000.0,1.9411764705882355,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,b47,w143,,12 rounds ,2009,22000000.0,29672000.0,0.3487272727272727,2009-03-27 00:00:00,3.0,1.0,86.0,12.0,0.0,,3.0,,0.0,['John Cena'],['Renny Harlin'],[''],['Fox'],['Trevor Rabin'],['David Boyd'],['Mark Gordon'],0.5906269098484848,0.26775970428067297,0.0,5.646431275360688,0.2374547957816626,1.858820599497836,1.9500843208405358
115,b50,w302,o7878,127 hours,yes,18000000.0,60738797.0,2.3743776111111106,2010-11-05 00:00:00,11.0,4.0,309.0,44.0,1.0,,4.0,Nominated for Six Oscars.,6.0,"['James Franco', 'Lizzy Caplan', 'Kate Mara', 'Amber Tamblyn', 'Treat Williams', 'Clemence Poesy']",['Danny Boyle'],"['Simon Beaufoy', 'Danny Boyle']",['Fox Searchlight'],['A.R. Rahman'],"['Anthony Dod Mantle', 'Enrique Chediak']",['Danny Boyle'],49.216373660102676,5.782677690079365,16.748755222222222,9.317732551974348,7.440172938573232,15.861033644826184,8.374377611111111
116,b54,,,13 going on 30,,37000000.0,96455697.0,1.6069107297297298,,,,,,,,3.0,,0.0,"['Andy Serkis', 'Jennifer Garner', 'Mark Ruffalo']",['Gary Winick'],[''],['Sony (Revolution)'],['Theodore Shapiro'],['Don Burgess'],['Todd Garner'],22.77788973418347,6.600839440765766,0.0,0.8419975983977741,1.6865753026462833,0.5821063224840913,1.1990223021172424
117,b55,w160,,13 hours: the secret soldiers of benghazi,2016,50000000.0,69411370.0,0.3882274000000001,2016-01-15 00:00:00,1.0,1.0,15.0,2.0,1.0,,4.0,Nominated for One Oscar.,1.0,"['James Badge Dale', 'John Krasinski', 'Max Martini', 'Pablo Schreiber', 'Toby Stephens']",['Michael Bay'],['Chuck Hogan'],['Paramount'],['Lorne Balfe'],['Dion Beebe'],"['Michael Bay', 'Den Nichols', 'Erwin Stoff']",6.80858576102788,2.3513308346153847,1.3882274000000001,8.186987636001584,1.9566818606060608,1.2726787930303032,10.242350913548428
118,b63,w339,o7430,1492: conquest of paradise,8-Oct,47000000.0,7191399.0,-0.8469915106382979,1992-10-09 00:00:00,10.0,4.0,283.0,40.0,1.0,,3.0,,0.0,"['Gerard Depardieu', 'Armand Assante', 'Sigourney Weaver', 'Tcheky Karyo', 'Frank Langella']",['Ridley Scott'],[''],['Paramount'],['Vangelis'],['Adrian Biddle'],['Ridley Scott'],9.490031612950656,7.776715690878582,0.0,8.186987636001584,1.6800756732522797,5.012472220966473,6.6966828033397805
119,b66,w177,o19945,15 minutes,2001,60000000.0,56359980.0,-0.060667,2001-03-09 00:00:00,3.0,1.0,68.0,9.0,0.0,,4.0,,0.0,"['Robert DeNiro', 'Edward Burns', 'Kelsey Grammer', 'Vera Farmiga', 'Charlize Theron']",['John Herzfeld'],[''],['New Line'],"['Anthony Marinelli', 'J. Peter Robinson']",['Jean-Yves Escoffier'],['Nick Wechsler'],16.165227224568397,-0.47328637500000004,0.0,3.260676036838829,2.0980748458817984,-0.22763043510378514,4.471639234302721
120,,w340,,1776,,6000000.0,2800000.0,-0.5333333333333333,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,b80,,,1941,,35000000.0,92455742.0,1.6415926285714286,,,,,,,,2.0,Nominated for Three Oscars.,3.0,['Mickey Rourke'],['Steven Spielberg'],[''],['Universal'],['John Williams'],['Ellis W. Carter'],[''],2.2591274680377005,5.931847166190476,0.0,5.641032691138026,4.285165223425702,5.670261366662787,0.0
122,b81,w344,,1969,1988,37000000.0,5979011.0,-0.8384051081081081,1988-11-18 00:00:00,11.0,4.0,323.0,46.0,1.0,,4.0,,0.0,"['Kiefer Sutherland', 'Winona Ryder']",[''],[''],['Atlantic'],['Michael Small'],['Jules Brenner'],['Bill Badalato'],7.491018491437199,0.0,0.0,4.038082025997427,0.4767313496088062,0.3974641126126126,2.544624246439053
123,b95,w191,o955,20 feet from stardom,2013,1000000.0,5800000.0,4.8,2013-06-14 00:00:00,6.0,2.0,165.0,23.0,0.0,,3.0,"""Nominated for One Oscar, Including One Win.""",6.0,"['Lou Adler', 'Stephanie Stevvi Alexander', 'Patti Austin', 'Chris Botti']",['Morgan Neville'],[''],['Radius-TWC'],['Various Artists'],"['Graham Willoughby', 'Nicola Marsh']","['Gil Friesen', 'Caitrin Rogers']",43.2,10.8,0.0,7.839503096904762,10.8,21.6,19.2314235
124,b100,w306,o2008,200 cigarettes,1999,6000000.0,6852450.0,0.142075,1999-02-26 00:00:00,2.0,1.0,57.0,8.0,0.0,,4.0,,0.0,"['Paul Rudd', 'Ben Affleck', 'Kate Hudson', 'Casey Affleck', 'Christina Ricci']",['Risa Bramon Garcia'],[''],['Paramount'],['Mark Mothersbaugh'],[''],"['Tom Rosenberg', 'Richard Wright']",39.815239582966925,0.142075,0.0,8.186987636001584,1.6777729858184598,0.0,2.535820827636106
125,b101,,,2001: a space odyssey,,12000000.0,56715371.0,3.7262809166666666,,,,,,,,7.0,,0.0,[''],['Stanley Kubrick'],[''],['MGM'],[''],['Ellis W. Carter'],[''],0.0,5.127604633213717,0.0,7.299907034110385,0.0,5.670261366662787,0.0
126,b119,,,2046,,12000000.0,19470239.0,0.6225199166666666,,,,,,,,4.0,,0.0,['Zhang Ziyi'],['Wong Kar Wai'],['Wong Kar Wai'],['Sony Classics'],[''],['Christopher Doyle'],['Wong Kar Wai'],1.2172745906862745,0.9097038083333333,0.9097038083333333,4.9993868848600265,0.0,0.9087025902597402,0.9097038083333333
127,b120,w194,o5306,20th century women,2016,7000000.0,5800000.0,-0.17142857142857146,2016-12-28 00:00:00,12.0,4.0,363.0,52.0,1.0,,4.0,Nominated for One Oscar.,1.0,"['Annette Bening', 'Elle Fanning', 'Greta Gerwig', 'Billy Crudup']",['Mike Mills'],[''],['A24'],['Roger Neill'],['Sean Porter'],[''],12.054851193922566,4.42692574702381,0.0,4.5512063207071245,1.1476190476190475,0.8285714285714285,0.0
128,,w197,,21 & over ,,13000000.0,48100000.0,2.7,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,b124,,,21 and over,,13000000.0,48065672.0,2.6973593846153845,,,,,,,,4.0,,0.0,"['Miles Teller', 'Skylar Astin', 'Justin Chon']","['Jon Lucas', 'Scott Moore']","['Jon Lucas', 'Scott Moore']",['Relativity'],['Lyle Workman'],['Ellis W. Carter'],"['David Hoberman', 'Ryan Kavanaugh', 'Jon Lucas', 'Scott Moore', 'Tucker Tooley']",18.75614650925845,5.394718769230769,3.1483293269230765,2.9345131214916726,0.8501229641941391,5.670261366662787,11.07753085519865
130,b122,,,21 grams,,20000000.0,60427839.0,2.02139195,,,,,,,,4.0,Nominated for Two Oscars.,2.0,"['Sean Penn', 'Naomi Watts', 'Danny Huston', 'Benicio Del Toro', 'Eddie Marsan', 'Melissa Leo']",['Alejandro Gonz?lez I??rritu'],['Guillermo Arriaga'],['Focus Features'],[''],['Ellis W. Carter'],"['Alejandro Gonz?lez I??rritu', 'Ted Hope']",31.650945880957757,18.877781919444445,2.2998054055555555,6.981486500945458,0.0,5.670261366662787,20.90503032124748
131,b131,w213,o16175,25th hour,2002,5000000.0,23928503.0,3.7857006,2002-12-19 00:00:00,12.0,4.0,353.0,50.0,1.0,,4.0,,0.0,"['Edward Norton', 'Philip Seymour Hoffman', 'Barry Pepper', 'Rosario Dawson', 'Anna Paquin', 'Brian Cox']",['Spike Lee'],['David Benioff'],['Buena Vista'],['Terence Blanchard'],['Rodrigo Prieto'],"['Jon Kilik', 'Nick Wechsler']",26.616657260038338,2.777995836833603,4.2228503,3.754049241719004,0.7067346238864654,10.230002677067668,9.522708484910737
132,b133,,,28 days,,43000000.0,62198945.0,0.4464870930232558,,,,,,,,3.0,,0.0,"['Sandra Bullock', 'Viggo Mortensen']",['Betty Thomas'],['Susannah Grant'],['Sony / Columbia'],[''],['Declan Quinn'],[''],24.14705285770909,1.812733434962163,0.7748296225899991,3.5466651852676847,0.0,1.240163431148578,0.0
133,b134,,,28 days later,,8000000.0,82719885.0,9.339985625,,,,,,,,4.0,,0.0,"['Cillian Murphy', 'Naomie Harris', 'Brendan Gleeson']",['Danny Boyle'],['Alex Garland'],['Fox Searchlight'],[''],['Ellis W. Carter'],[''],9.071815552186962,5.782677690079365,9.535206464583334,9.317732551974348,0.0,5.670261366662787,0.0
134,,w221,,29th street ,,26000000.0,2120564.0,-0.918439846153846,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,b143,w24,o9867,3 days to kill,yes,28000000.0,52597999.0,0.8784999642857143,2014-02-21 00:00:00,2.0,1.0,52.0,7.0,1.0,,3.0,,0.0,"['Kevin Costner', 'Hailee Steinfeld', 'Amber Heard', 'Connie Nielsen']",['McG'],"['Luc Besson', 'Adi Hasak']",['Relativity'],['Guillaume Roussel'],['Thierry Arbogast'],"['Luc Besson', 'Adi Hasak', 'Ryan Kavanaugh', 'Virginie Silla', 'Tucker Tooley']",11.731992373246559,0.27386536675824175,1.5081685455909983,2.9345131214916726,0.8784999642857143,0.26455464206349205,7.800115056965563
136,,w30,o290,3 men in white,26-May,450000.0,868000.0,0.9288888888888888,2046-01-25 00:00:00,1.0,1.0,25.0,3.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,b150,w34,,3 ninjas ,1992,2500000.0,29000000.0,10.6,1992-08-07 00:00:00,8.0,3.0,220.0,31.0,0.0,,2.0,,0.0,[''],['Jon Turteltaub'],[''],['Buena Vista'],['Richard Marvin'],['Richard Michalak'],"['Martha Chang', 'Shunji Hirano', 'James Kang', 'Jason Ing', 'Yuriko Matsubara']",0.0,5.648596769230769,0.0,3.754049241719004,3.1567645666666664,10.6,41.9899427
138,b151,w35,o2236,3 ninjas kick back,1994,20000000.0,11798854.0,-0.4100573,1994-05-06 00:00:00,5.0,2.0,126.0,18.0,0.0,,2.0,,0.0,"['Victor Wong', 'Max Elliott Slade', 'Sean Fox', 'J. Evan Bonifant']",['Charles T. Kanganis'],[''],['TriStar'],['Richard Marvin'],['Christopher Faloona'],"['Martha Chang', 'James Kang', 'Arthur Leeds']",-1.6402292,-0.4100573,0.0,6.875223990997539,3.1567645666666664,-0.61615615,9.7798854
