link	name	domestic_revenue	foreign_revenue	worldwide_revenue	total_lifetime_gross
http://www.boxofficemojo.com/movies/?id=fresh.htm	Fresh	"$8,094,616 "			
http://www.boxofficemojo.com/movies/?id=fresh2010.htm	Fresh (2010)	"$25,115 "			
http://www.boxofficemojo.com/movies/?id=freshhorses.htm	Fresh Horses	"$6,640,346 "			
http://www.boxofficemojo.com/movies/?id=freshmanorientation.htm	Freshman Orientation	"$10,718 "			
http://www.boxofficemojo.com/movies/?id=frida.htm	Frida	"$25,885,000 "	"$30,413,474 "	"$56,298,474 "	
http://www.boxofficemojo.com/movies/?id=friday.htm	Friday	"$27,467,564 "	"$748,354 "	"$28,215,918 "	
http://www.boxofficemojo.com/movies/?id=fridayafternext.htm	Friday After Next	"$33,253,609 "	"$273,226 "	"$33,526,835 "	
http://www.boxofficemojo.com/movies/?id=fridaynight.htm	Friday Night	"$156,918 "			
http://www.boxofficemojo.com/movies/?id=fridaynightlights.htm	Friday Night Lights	"$61,255,921 "	"$694,849 "	"$61,950,770 "	
http://www.boxofficemojo.com/movies/?id=friday13th.htm	Friday the 13th (1980)	"$39,754,601 "			
http://www.boxofficemojo.com/movies/?id=fridaythe13th09.htm	Friday the 13th (2009)	"$65,002,019 "	"$26,377,032 "	"$91,379,051 "	
http://www.boxofficemojo.com/movies/?id=friday2015.htm	Friday the 13th (2016)				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=friday13th5.htm	Friday the 13th - Part V	"$21,930,418 "			
http://www.boxofficemojo.com/movies/?id=friday13th2.htm	Friday the 13th Part 2	"$21,722,776 "			
http://www.boxofficemojo.com/movies/?id=fridaythe13th210.htm	Friday the 13th Part 2 in 3D				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=friday13th3.htm	Friday the 13th Part III	"$36,690,067 "			
http://www.boxofficemojo.com/movies/?id=friday13th383.htm	Friday the 13th Part III (Re-issue)	"$36,690,067 "			
http://www.boxofficemojo.com/movies/?id=friday13th6.htm	Friday the 13th Part VI	"$19,472,057 "			
http://www.boxofficemojo.com/movies/?id=friday13th7.htm	Friday the 13th Part VII	"$19,170,001 "			
http://www.boxofficemojo.com/movies/?id=friday13th8.htm	Friday the 13th Part VIII	"$14,343,976 "			
http://www.boxofficemojo.com/movies/?id=friday13th4.htm	Friday the 13th: Final Chapter	"$32,980,880 "			
http://www.boxofficemojo.com/movies/?id=friedgreentomatoes.htm	Fried Green Tomatoes	"$82,418,501 "	"$37,000,000 "	"$119,418,501 "	
http://www.boxofficemojo.com/movies/?id=friendrequest.htm	Friend Request				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=friendedtodeath.htm	Friended to Death				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=friendsandfamily.htm	Friends and Family	"$127,212 "			
http://www.boxofficemojo.com/movies/?id=friendsandlovers.htm	Friends and Lovers	"$33,543 "			
http://www.boxofficemojo.com/movies/?id=friendsandromans.htm	Friends and Romans	"$20,136 "			
http://www.boxofficemojo.com/movies/?id=friendswithbenefits10.htm	Friends with Benefits	"$55,802,754 "	"$93,739,491 "	"$149,542,245 "	
http://www.boxofficemojo.com/movies/?id=friendswithkids.htm	Friends with Kids	"$7,251,073 "	"$5,768,000 "	"$13,019,073 "	
http://www.boxofficemojo.com/movies/?id=friendswithmoney.htm	Friends with Money	"$13,368,437 "	"$4,876,807 "	"$18,245,244 "	
http://www.boxofficemojo.com/movies/?id=frightnight.htm	Fright Night	"$24,922,237 "			
http://www.boxofficemojo.com/movies/?id=frightnight2011.htm	Fright Night (2011)	"$18,302,607 "	"$22,700,000 "	"$41,002,607 "	
http://www.boxofficemojo.com/movies/?id=frightnight2.htm	Fright Night II	"$2,983,784 "			
http://www.boxofficemojo.com/movies/?id=frisk.htm	Frisk	"$87,433 "			
http://www.boxofficemojo.com/movies/?id=m2013.htm	Fritz Lang's 'M' (2013 re-release)	"$35,566 "			
http://www.boxofficemojo.com/movies/?id=fritzlangsdestiny2016.htm	Fritz Lang's Destiny (2016 re-release)	"$12,156 "			
http://www.boxofficemojo.com/movies/?id=frogsforsnakes.htm	Frogs for Snakes	"$21,589 "			
http://www.boxofficemojo.com/movies/?id=fromafar.htm	From Afar	"$30,169 "	n/a	"$30,169 "	
http://www.boxofficemojo.com/movies/?id=frombeneath.htm	From Beneath	"$144,123 "			
http://www.boxofficemojo.com/movies/?id=frombeyond.htm	From Beyond	"$1,261,000 "			
http://www.boxofficemojo.com/movies/?id=fromdusktilldawn.htm	From Dusk Till Dawn	"$25,836,616 "			
http://www.boxofficemojo.com/movies/?id=fromhell.htm	From Hell	"$31,602,566 "	"$42,955,549 "	"$74,558,115 "	
http://www.boxofficemojo.com/movies/?id=fromheretoeternity03.htm	From Here to Eternity (50th Anniversary)	"$36,416 "			
http://www.boxofficemojo.com/movies/?id=fromjustintokelly.htm	From Justin to Kelly	"$4,928,883 "			
http://www.boxofficemojo.com/movies/?id=frommaotomozart.htm	From Mao to Mozart	"$1,205,934 "			
http://www.boxofficemojo.com/movies/?id=frommayerlingtosarajevo.htm	From Mayerling to Sarajevo (2015 re-issue)	"$5,247 "			
http://www.boxofficemojo.com/movies/?id=frommexicowithlove.htm	From Mexico with Love	"$548,787 "	$708 	"$549,495 "	
http://www.boxofficemojo.com/movies/?id=frompariswithlove.htm	From Paris with Love	"$24,077,427 "	"$28,749,167 "	"$52,826,594 "	
http://www.boxofficemojo.com/movies/?id=frompradatonada.htm	From Prada to Nada	"$3,033,623 "	"$123,276 "	"$3,156,899 "	
http://www.boxofficemojo.com/movies/?id=fromrussiawithlove.htm	"From Russia, with Love"	"$24,796,765 "			
http://www.boxofficemojo.com/movies/?id=fromuponpoppyhill.htm	From Up on Poppy Hill	"$1,002,895 "	"$60,034,949 "	"$61,037,844 "	
http://www.boxofficemojo.com/movies/?id=fromtheeast.htm	From the East	"$2,436 "			
http://www.boxofficemojo.com/movies/?id=fromthehip.htm	From the Hip	"$9,518,342 "			
http://www.boxofficemojo.com/movies/?id=fromtherough.htm	From the Rough				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=fromthisdayforward.htm	From this Day Forward				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=frontcover.htm	Front Cover	"$26,409 "			
http://www.boxofficemojo.com/movies/?id=frontera.htm	Frontera	"$59,696 "			
http://www.boxofficemojo.com/movies/?id=frontrunners.htm	Frontrunners	"$26,976 "			
http://www.boxofficemojo.com/movies/?id=frostnixon.htm	Frost/Nixon	"$18,622,031 "	"$8,804,304 "	"$27,426,335 "	
http://www.boxofficemojo.com/movies/?id=frozen2013.htm	Frozen	"$400,738,009 "	"$875,742,326 "	"$1,276,480,335 "	
http://www.boxofficemojo.com/movies/?id=frozen.htm	Frozen (2010)	"$246,176 "	"$2,904,910 "	"$3,151,086 "	
http://www.boxofficemojo.com/movies/?id=frozenriver.htm	Frozen River	"$2,511,476 "	"$2,902,807 "	"$5,414,283 "	
http://www.boxofficemojo.com/movies/?id=fruitvale.htm	Fruitvale Station	"$16,101,339 "	"$1,284,491 "	"$17,385,830 "	
http://www.boxofficemojo.com/movies/?id=fuel.htm	Fuel	"$32,465 "			
http://www.boxofficemojo.com/movies/?id=fugitivepieces.htm	Fugitive Pieces	"$635,783 "	"$208,162 "	"$843,945 "	
http://www.boxofficemojo.com/movies/?id=fukrey.htm	Fukrey	"$125,279 "			
http://www.boxofficemojo.com/movies/?id=fullbattlerattle.htm	Full Battle Rattle	"$12,306 "			
http://www.boxofficemojo.com/movies/?id=fullfrontal.htm	Full Frontal	"$2,512,846 "	"$925,958 "	"$3,438,804 "	
http://www.boxofficemojo.com/movies/?id=fullgrownmen.htm	Full Grown Men	"$13,716 "			
http://www.boxofficemojo.com/movies/?id=fullmetaljacket.htm	Full Metal Jacket	"$46,357,676 "			
http://www.boxofficemojo.com/movies/?id=fullmooninbluewater.htm	Full Moon in Blue Water	"$450,726 "			
http://www.boxofficemojo.com/movies/?id=fullmooninparis.htm	Full Moon in Paris	"$15,726 "			
http://www.boxofficemojo.com/movies/?id=nothingbutthetruth.htm	Full of It	"$14,273 "	"$472,449 "	"$486,722 "	
http://www.boxofficemojo.com/movies/?id=fulltiltboogie.htm	Full-Tilt Boogie	"$15,313 "			
http://www.boxofficemojo.com/movies/?id=fullmetalalchemist2012.htm	Fullmetal Alchemist: The Sacred Star of Milos	"$177,802 "			
http://www.boxofficemojo.com/movies/?id=fulltimekiller.htm	Fulltime Killer	"$23,124 "	n/a	"$23,124 "	
http://www.boxofficemojo.com/movies/?id=funsize.htm	Fun Size	"$9,409,538 "	"$2,007,824 "	"$11,417,362 "	
http://www.boxofficemojo.com/movies/?id=funwithdickandjane.htm	Fun with Dick and Jane	"$110,332,737 "	"$91,693,375 "	"$202,026,112 "	
http://www.boxofficemojo.com/movies/?id=funnyaboutlove.htm	Funny About Love	"$8,141,292 "			
http://www.boxofficemojo.com/movies/?id=funnybones.htm	Funny Bones	"$532,268 "			
http://www.boxofficemojo.com/movies/?id=funnyfarm.htm	Funny Farm	"$25,537,221 "			
http://www.boxofficemojo.com/movies/?id=funnygames.htm	Funny Games	"$1,294,919 "	"$6,643,953 "	"$7,938,872 "	
http://www.boxofficemojo.com/movies/?id=funnygirl.htm	Funny Girl	"$52,223,306 "			
http://www.boxofficemojo.com/movies/?id=funnygirl01.htm	Funny Girl (re-issue)	"$52,223,306 "			
http://www.boxofficemojo.com/movies/?id=funnyhaha.htm	Funny Ha Ha	"$77,070 "	"$5,550 "	"$82,620 "	
http://www.boxofficemojo.com/movies/?id=funnylady.htm	Funny Lady	"$39,000,000 "			
http://www.boxofficemojo.com/movies/?id=funnymoney.htm	Funny Money	"$2,844 "	"$28,446 "	"$31,290 "	
http://www.boxofficemojo.com/movies/?id=funnypeople.htm	Funny People	"$51,855,045 "	"$19,730,190 "	"$71,585,235 "	
http://www.boxofficemojo.com/movies/?id=fur.htm	Fur: An Imaginary Portrait of Diane Arbus	"$223,202 "	"$2,082,639 "	"$2,305,841 "	
http://www.boxofficemojo.com/movies/?id=fast7.htm	Furious 7	"$353,007,020 "	"$1,163,038,891 "	"$1,516,045,911 "	
http://www.boxofficemojo.com/movies/?id=furryvengeance.htm	Furry Vengeance	"$17,630,465 "	"$18,606,245 "	"$36,236,710 "	
http://www.boxofficemojo.com/movies/?id=fury.htm	Fury				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=fury2014.htm	Fury (2014)	"$85,817,906 "	"$126,000,000 "	"$211,817,906 "	
http://www.boxofficemojo.com/movies/?id=furyatfurnacecreek.htm	Fury at Furnace Creek				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=futureoffood.htm	Future of Food	"$81,280 "			
http://www.boxofficemojo.com/movies/?id=futurobeach.htm	Futuro Beach	"$20,262 "			
http://www.boxofficemojo.com/movies/?id=g.htm	G	"$3,020,784 "	n/a	"$3,020,784 "	
http://www.boxofficemojo.com/movies/?id=g-force.htm	G-Force	"$119,436,770 "	"$173,381,071 "	"$292,817,841 "	
http://www.boxofficemojo.com/movies/?id=gbf.htm	G.B.F.				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gijane.htm	G.I. Jane	"$48,169,156 "			
http://www.boxofficemojo.com/movies/?id=gijesus.htm	G.I. Jesus	"$8,593 "			
http://www.boxofficemojo.com/movies/?id=gijoe2.htm	G.I. Joe: Retaliation	"$122,523,060 "	"$253,217,645 "	"$375,740,705 "	
http://www.boxofficemojo.com/movies/?id=gijoe.htm	G.I. Joe: The Rise of Cobra	"$150,201,498 "	"$152,267,519 "	"$302,469,017 "	
http://www.boxofficemojo.com/movies/?id=gmoomg.htm	GMO OMG	"$47,558 "			
http://www.boxofficemojo.com/movies/?id=gabbarisback.htm	Gabbar is Back	"$534,601 "	n/a	"$534,601 "	
http://www.boxofficemojo.com/movies/?id=gabbeh.htm	Gabbeh	"$532,629 "			
http://www.boxofficemojo.com/movies/?id=gabo.htm	Gabo: The Creation of Gabriel Garcia Marquez	"$19,337 "			
http://www.boxofficemojo.com/movies/?id=gabriel.htm	Gabriel	"$5,917 "			
http://www.boxofficemojo.com/movies/?id=gabriela.htm	Gabriela	"$2,335,352 "			
http://www.boxofficemojo.com/movies/?id=gabriela84.htm	Gabriela (1984)	"$1,318,839 "			
http://www.boxofficemojo.com/movies/?id=gabrielle.htm	Gabrielle	"$332,829 "	"$2,442,482 "	"$2,775,311 "	
http://www.boxofficemojo.com/movies/?id=gabrielle2014.htm	Gabrielle (2014)	"$5,534 "	"$222,000 "	"$227,534 "	
http://www.boxofficemojo.com/movies/?id=gabyatruestory.htm	Gaby: A True Story	"$125,400 "			
http://www.boxofficemojo.com/movies/?id=gainsbourg.htm	Gainsbourg: A Heroic Life	"$233,007 "	"$11,987,449 "	"$12,220,456 "	
http://www.boxofficemojo.com/movies/?id=galapagosimax.htm	Galapagos (IMAX)	"$18,576,364 "	"$10,706,774 "	"$29,283,138 "	
http://www.boxofficemojo.com/movies/?id=galaxyquest.htm	Galaxy Quest	"$71,583,916 "	"$19,100,000 "	"$90,683,916 "	
http://www.boxofficemojo.com/movies/?id=gallipoli.htm	Gallipoli	"$5,732,587 "			
http://www.boxofficemojo.com/movies/?id=gambit2016.htm	Gambit				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gambit.htm	Gambit (2014)	n/a	"$10,200,000 "	"$10,200,000 "	
http://www.boxofficemojo.com/movies/?id=game2011.htm	Game (2011)	"$139,528 "	n/a	"$139,528 "	
http://www.boxofficemojo.com/movies/?id=game6.htm	Game 6	"$129,664 "			
http://www.boxofficemojo.com/movies/?id=gameover04.htm	Game Over: Kasparov and the Machine				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gameofthronesimax.htm	Game of Thrones (IMAX)	"$1,896,092 "			
http://www.boxofficemojo.com/movies/?id=game09.htm	Gamer	"$20,534,907 "	"$20,293,633 "	"$40,828,540 "	
http://www.boxofficemojo.com/movies/?id=gamespeopleplay.htm	Games People Play: New York	"$113,622 "			
http://www.boxofficemojo.com/movies/?id=gamesofloveandchance.htm	Games of Love and Chance (L'Esquive)	"$8,085 "			
http://www.boxofficemojo.com/movies/?id=gandhi.htm	Gandhi	"$52,767,889 "			
http://www.boxofficemojo.com/movies/?id=gandhimyfather.htm	Gandhi My Father	"$242,967 "	"$1,740,939 "	"$1,983,906 "	
http://www.boxofficemojo.com/movies/?id=gangrelated.htm	Gang Related	"$5,906,773 "			
http://www.boxofficemojo.com/movies/?id=gangofghosts.htm	Gang of Ghosts	"$5,906 "			
http://www.boxofficemojo.com/movies/?id=gangofroses.htm	Gang of Roses	"$30,497 "			
http://www.boxofficemojo.com/movies/?id=gangnam1970.htm	Gangnam 1970	"$18,022 "	n/a	"$18,022 "	
http://www.boxofficemojo.com/movies/?id=gangsofnewyork.htm	Gangs of New York	"$77,812,000 "	"$115,960,504 "	"$193,772,504 "	
http://www.boxofficemojo.com/movies/?id=gangsterno1.htm	Gangster No. 1	"$30,915 "			
http://www.boxofficemojo.com/movies/?id=gangstersquad.htm	Gangster Squad	"$46,000,903 "	"$59,200,000 "	"$105,200,903 "	
http://www.boxofficemojo.com/movies/?id=gangstersparadise.htm	Gangster's Paradise: Jerusalema	"$7,294 "			
http://www.boxofficemojo.com/movies/?id=garagedays.htm	Garage Days	"$32,500 "	n/a	"$32,500 "	
http://www.boxofficemojo.com/movies/?id=garammasala.htm	Garam Masala	"$1,007,943 "			
http://www.boxofficemojo.com/movies/?id=garbotalks.htm	Garbo Talks	"$1,493,782 "			
http://www.boxofficemojo.com/movies/?id=garbo.htm	Garbo: The Spy	"$28,563 "			
http://www.boxofficemojo.com/movies/?id=garconstupide.htm	Garcon Stupide	"$151,702 "			
http://www.boxofficemojo.com/movies/?id=gardenparty.htm	Garden Party	"$21,886 "			
http://www.boxofficemojo.com/movies/?id=gardenstate.htm	Garden State	"$26,782,316 "	"$9,043,000 "	"$35,825,316 "	
http://www.boxofficemojo.com/movies/?id=gardensofstone.htm	Gardens of Stone	"$5,262,047 "			
http://www.boxofficemojo.com/movies/?id=gardensofthenight.htm	Gardens of the Night	"$11,436 "			
http://www.boxofficemojo.com/movies/?id=garfield2.htm	Garfield: A Tail of Two Kitties	"$28,426,747 "	"$113,275,517 "	"$141,702,264 "	
http://www.boxofficemojo.com/movies/?id=garfield.htm	Garfield: The Movie	"$75,369,589 "	"$125,434,945 "	"$200,804,534 "	
http://www.boxofficemojo.com/movies/?id=garmento.htm	Garmento	"$19,402 "			
http://www.boxofficemojo.com/movies/?id=garnetsgold.htm	Garnet's Gold				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gas.htm	Gas	"$2,869,425 "			
http://www.boxofficemojo.com/movies/?id=gasfoodlodging.htm	Gas Food Lodging	"$1,342,613 "			
http://www.boxofficemojo.com/movies/?id=gasland.htm	GasLand	"$30,846 "	"$18,582 "	"$49,428 "	
http://www.boxofficemojo.com/movies/?id=gasoline.htm	Gasoline	"$11,023 "			
http://www.boxofficemojo.com/movies/?id=gate2.htm	Gate II	"$2,032,973 "			
http://www.boxofficemojo.com/movies/?id=gator.htm	Gator				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gattaca.htm	Gattaca	"$12,532,777 "			
http://www.boxofficemojo.com/movies/?id=gaudiafternoon.htm	Gaudi Afternoon	"$5,858 "	n/a	"$5,858 "	
http://www.boxofficemojo.com/movies/?id=gaysexinthe70s.htm	Gay Sex in the 70s	"$249,565 "			
http://www.boxofficemojo.com/movies/?id=gayby.htm	Gayby	"$14,062 "			
http://www.boxofficemojo.com/movies/?id=gazbarblues.htm	Gaz Bar Blues	"$884,664 "			
http://www.boxofficemojo.com/movies/?id=gemmabovary.htm	Gemma Bovery	"$191,533 "	n/a	"$191,533 "	
http://www.boxofficemojo.com/movies/?id=gendernauts.htm	Gendernauts	"$7,358 "			
http://www.boxofficemojo.com/movies/?id=genealogiesofacrime.htm	Genealogies of a Crime	"$77,998 "			
http://www.boxofficemojo.com/movies/?id=generaleducation.htm	General Education	"$8,601 "			
http://www.boxofficemojo.com/movies/?id=generalordersno9.htm	General Orders No. 9				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=generationfound.htm	Generation Found	"$151,751 "			
http://www.boxofficemojo.com/movies/?id=generationiron.htm	Generation Iron	"$849,521 "	n/a	"$849,521 "	
http://www.boxofficemojo.com/movies/?id=generationstartup.htm	Generation Startup	"$22,271 "			
http://www.boxofficemojo.com/movies/?id=generationwar.htm	Generation War	"$91,595 "			
http://www.boxofficemojo.com/movies/?id=genesis.htm	Genesis	"$16,413 "	"$3,122,900 "	"$3,139,313 "	
http://www.boxofficemojo.com/movies/?id=genghisblues.htm	Genghis Blues	"$374,550 "			
http://www.boxofficemojo.com/movies/?id=genghiskahanime.htm	Genghis Kahn: To the Ends of the Earth and Sea	"$3,892 "	"$11,163,609 "	"$11,167,501 "	
http://www.boxofficemojo.com/movies/?id=genius.htm	Genius	"$1,361,045 "	"$4,320,577 "	"$5,681,622 "	
http://www.boxofficemojo.com/movies/?id=geniuswithin.htm	Genius Within: The Inner Life of Glenn Gould	"$167,508 "			
http://www.boxofficemojo.com/movies/?id=gentleman.htm	Gentleman	"$897,876 "	n/a	"$897,876 "	
http://www.boxofficemojo.com/movies/?id=gentlemanjim.htm	Gentleman Jim				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gentlemenbroncos.htm	Gentlemen Broncos	"$113,682 "	"$4,810 "	"$118,492 "	
http://www.boxofficemojo.com/movies/?id=gentlemendonteatpoets.htm	Gentlemen Don't Eat Poets	"$35,855 "			
http://www.boxofficemojo.com/movies/?id=diaryofthedead.htm	George A. Romero's Diary of the Dead	"$958,961 "	"$4,405,897 "	"$5,364,858 "	
http://www.boxofficemojo.com/movies/?id=landofthedead.htm	George A. Romero's Land of the Dead	"$20,700,082 "	"$26,070,520 "	"$46,770,602 "	
http://www.boxofficemojo.com/movies/?id=survivalofthedead.htm	George A. Romero's Survival of the Dead	"$101,740 "	"$41,451 "	"$143,191 "	
http://www.boxofficemojo.com/movies/?id=georgebushgoestoheaven.htm	George Bush Goes to Heaven	"$2,976 "			
http://www.boxofficemojo.com/movies/?id=georgewashington.htm	George Washington	"$247,406 "	n/a	"$247,406 "	
http://www.boxofficemojo.com/movies/?id=georgeofthejungle.htm	George of the Jungle	"$105,263,257 "	"$69,200,000 "	"$174,463,257 "	
http://www.boxofficemojo.com/movies/?id=georgia.htm	Georgia	"$1,110,104 "			
http://www.boxofficemojo.com/movies/?id=georgiarule.htm	Georgia Rule	"$19,103,072 "	"$5,888,095 "	"$24,991,167 "	
http://www.boxofficemojo.com/movies/?id=geostorm.htm	Geostorm				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=gerhardrichterpainting.htm	Gerhard Richter Painting	"$242,646 "	n/a	"$242,646 "	
http://www.boxofficemojo.com/movies/?id=germanconcentrationcamps.htm	German Concentration Camps Factual Survey	"$4,468 "			
http://www.boxofficemojo.com/movies/?id=germansandjews.htm	Germans &amp; Jews	"$38,100 "			
http://www.boxofficemojo.com/movies/?id=geronimoanamericanlegend.htm	Geronimo: An American Legend	"$18,635,620 "			
http://www.boxofficemojo.com/movies/?id=gerontophilia.htm	Gerontophilia	"$4,916 "			
