key_bom,key_wiki,key_omdb,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,title,year,budget,gross
b15010,w41032,o13668,23000000.0,186000000.0,23000000.0,161491646.0,the waterboy,1998,23000000.0,186000000.0
b15015,w41061,o8212,30000000.0,20348249.0,30000000.0,2701859.0,the way back,2010,30000000.0,20348249.0
b15022,w41078,o10740,8500000.0,13069740.0,8500000.0,6055661.0,the way of the gun,2000,8500000.0,13069740.0
b15029,w41191,o19149,1000000.0,23600000.0,1000000.0,6933459.0,the wedding banquet,1993,1000000.0,23600000.0
b15030,w41194,o18484,15000000.0,47175038.0,15000000.0,31726995.0,the wedding date,2005,15000000.0,47175038.0
b15032,w41203,o20157,35000000.0,94728529.0,35000000.0,60400856.0,the wedding planner,2001,35000000.0,94728529.0
b15034,w41206,o13669,18000000.0,123300000.0,18000000.0,80245725.0,the wedding singer,1998,18000000.0,123300000.0
b15051,w41840,,41300000.0,106371651.0,41300000.0,57262492.0,the whole nine yards ,2000,41300000.0,106371651.0
b15053,w41846,o5234,1300000.0,375757.0,1300000.0,375757.0,the whole wide world,1996,1300000.0,375757.0
b15056,w41909,,40000000.0,38800000.0,40000000.0,23649127.0,the wicker man (2006 film),2006,40000000.0,38800000.0
b15059,w42061,o20580,80000000.0,102300000.0,80000000.0,37384046.0,the wild,2006,80000000.0,102300000.0
b15068,w42046,o16400,25000000.0,60700000.0,25000000.0,40108697.0,the wild thornberrys movie,2002,25000000.0,60700000.0
b15104,w42369,,100000000.0,392000000.0,100000000.0,116900694.0,the wolf of wall street (2013 film),2013,100000000.0,392000000.0
b15107,w42376,,120000000.0,414800000.0,120000000.0,132556852.0,the wolverine ,2013,120000000.0,414800000.0
b15115,w42506,,16000000.0,50000000.0,16000000.0,26902075.0,the women (2008 film),2008,16000000.0,50000000.0
b15120,w42574,o2200,6000000.0,25059640.0,6000000.0,25059640.0,the wood,1999,6000000.0,25059640.0
b15125,w42612,,6000000.0,13231461.0,6000000.0,11494838.0,the words ,2012,6000000.0,13231461.0
b15126,w42614,,7500000.0,3347647.0,7500000.0,3347647.0,the work and the glory ,2004,7500000.0,3347647.0
b15146,w42754,o16836,30000000.0,68400000.0,30000000.0,20982478.0,the x-files: i want to believe,2008,30000000.0,68400000.0
b15148,w42804,o10741,24000000.0,889352.0,24000000.0,889352.0,the yards,2000,24000000.0,889352.0
b15174,w37899,o13863,16500000.0,45400000.0,16500000.0,45360915.0,thelma & louise,1991,16500000.0,45400000.0
b15183,w37921,o4011,25000000.0,76200000.0,25000000.0,40222514.0,there will be blood,2007,25000000.0,76200000.0
b15186,w37935,o13672,23000000.0,369900000.0,23000000.0,176484651.0,there's something about mary,1998,23000000.0,369900000.0
b15215,w38058,o3584,12000000.0,96100000.0,12000000.0,91547205.0,think like a man,2012,12000000.0,96100000.0
b15216,w38059,o10174,24000000.0,70200000.0,24000000.0,65182182.0,think like a man too,2014,24000000.0,70200000.0
b15220,w38081,,80000000.0,66599999.99999999,80000000.0,34592089.0,thirteen days ,2000,80000000.0,66599999.99999999
b15221,w38082,,42000000.0,68467960.0,42000000.0,41867960.0,thirteen ghosts,2001,42000000.0,68467960.0
b15228,w38105,,13000000.0,49778552.0,13000000.0,49121934.0,this christmas ,2007,13000000.0,49778552.0
b15231,w38115,o3585,35000000.0,88100000.0,35000000.0,67544505.0,this is 40,2012,35000000.0,88100000.0
b15239,w38141,,65000000.0,156500000.0,65000000.0,54760791.0,this means war ,2012,65000000.0,156500000.0
b15250,w38133,o10175,19800000.0,41300000.0,19800000.0,34296320.0,this is where i leave you,2014,19800000.0,41300000.0
b15251,w38127,o1285,32000000.0,126000000.0,32000000.0,101470202.0,this is the end,2013,32000000.0,126000000.0
b15258,w38169,,150000000.0,449.3,150000000.0,181030624.0,thor ,2011,150000000.0,449.3
b15260,w38172,o1286,170000000.0,644.6,170000000.0,206362140.0,thor: the dark world,2013,170000000.0,644.6
b15273,w38287,,16000000.0,168800000.0,11000000.0,167780960.0,three men and a baby,1987,16000000.0,168800000.0
b15286,w38349,o2204,20000000.0,10570375.0,20000000.0,10570375.0,three to tango,1999,20000000.0,10570375.0
b15349,w38610,,80000000.0,43900000.0,80000000.0,19481943.0,timeline ,2003,80000000.0,43900000.0
b15360,w38653,o10747,7590000000.0,36800000.0,75000000.0,22753426.0,titan a.e.,2000,7590000000.0,36800000.0
b15381,w38710,o18983,500000.0,3780975.0,500000.0,3777210.0,to save a life,2009,500000.0,3780975.0
b15409,w38843,,190000000.0,209200000.0,190000000.0,93436322.0,tomorrowland ,2015,190000000.0,209200000.0
b15422,w38915,o21789,21000000.0,177200000.0,21000000.0,177200000.0,tootsie,1982,21000000.0,177200000.0
b15439,w38973,,40000000.0,46546197.0,40000000.0,21215059.0,torque ,2004,40000000.0,46546197.0
b15450,w38994,,125000000.0,198500000.0,125000000.0,58877969.0,total recall (2012 film),2012,125000000.0,198500000.0
b15476,w39037,o2755,7585.0,152.9,75000000.0,78046570.0,tower heist,2011,7585.0,152.9
b15477,w39045,,90000000.0,10400000.0,90000000.0,6719973.0,town & country ,2001,90000000.0,10400000.0
b15481,w39064,o2207,90000000.0,497400000.0,90000000.0,245852179.0,toy story 2,1999,90000000.0,497400000.0
b15483,w39065,o8226,200.0,1.067,200000000.0,415004880.0,toy story 3,2010,200.0,1.067
b15504,w39150,,35000000.0,140800000.0,35000000.0,110212700.0,trainwreck ,2015,35000000.0,140800000.0
b15515,w39176,o10186,210000000.0,1.104,210000000.0,245439076.0,transformers: age of extinction,2014,210000000.0,1.104
b15516,w39177,o2757,195000000.0,1.124,195000000.0,352390543.0,transformers: dark of the moon,2011,195000000.0,1.124
b15517,w39178,o18987,200000000.0,836300000.0,200000000.0,402111870.0,transformers: revenge of the fallen,2009,200000000.0,836300000.0
b15533,w39249,o16405,140000000.0,109600000.0,140000000.0,38176783.0,treasure planet,2002,140000000.0,109600000.0
b15567,w39380,,125000000.0,344700000.0,125000000.0,153707064.0,trolls ,2016,125000000.0,344700000.0
b15568,w39384,o21761,17000000.0,33000000.0,17000000.0,33000000.0,tron,1982,17000000.0,33000000.0
b15569,w39385,o8156,170000000.0,400100000.0,170000000.0,172062763.0,tron: legacy,2010,170000000.0,400100000.0
b15571,w39395,o16851,92000000.0,188100000.0,92000000.0,110515313.0,tropic thunder,2008,92000000.0,188100000.0
b15592,w39465,o13866,15000000.0,4693236.0,15000000.0,4693236.0,true identity,1991,15000000.0,4693236.0
b15593,w39466,o2396,100120000000.0,378900000.0,115000000.0,146282411.0,true lies,1994,100120000000.0,378900000.0
b15625,w39560,,127000000.0,282600000.0,135000000.0,83028128.0,turbo ,2013,127000000.0,282600000.0
b15629,w39566,o20592,10000000.0,14700000.0,10000000.0,7027762.0,turistas,2006,10000000.0,14700000.0
b15631,w39574,,13000000.0,1247949.0,13000000.0,1247949.0,turn it up ,2000,13000000.0,1247949.0
b15675,w39688,o20165,9000000.0,22391450.0,13000000.0,22235901.0,two can play that game,2001,9000000.0,22391450.0
b15693,w39776,o16406,60000000.0,200000000.0,60000000.0,93354851.0,two weeks notice,2002,60000000.0,200000000.0
b15696,w39699,,35000000.0,30500000.0,35000000.0,22991379.0,two for the money ,2005,35000000.0,30500000.0
b15725,w39810,,62000000.0,127666415.0,62000000.0,77122415.0,u-571 ,2000,62000000.0,127666415.0
b15736,w39840,,30000000.0,31100000.0,30000000.0,18535812.0,ultraviolet ,2006,30000000.0,31100000.0
b15745,w39844,o20596,26000000.0,21900000.0,25000000.0,16655224.0,unaccompanied minors,2006,26000000.0,21900000.0
b15748,w39857,,75000000.0,248100000.0,75000000.0,95011339.0,unbreakable ,2000,75000000.0,248100000.0
b15749,w39858,,65000000.0,163400000.0,65000000.0,115637895.0,unbroken ,2014,65000000.0,163400000.0
b15770,w39934,,25000000.0,260562.0,25000000.0,260562.0,under suspicion (2000 film),2000,25000000.0,260562.0
b15788,w39963,,18000000.0,58900000.0,18000000.0,43610723.0,under the tuscan sun ,2003,18000000.0,58900000.0
b15804,w40021,,35000000.0,81100000.0,35000000.0,30353973.0,underworld: blood wars,2016,35000000.0,81100000.0
b15807,w40023,o18500,9000000.0,1100000.0,9000000.0,1069318.0,undiscovered,2005,9000000.0,1100000.0
b15808,w40024,,1520000000.0,15220548.0,20000000.0,12764657.0,undisputed ,2002,1520000000.0,15220548.0
b15815,w40049,,35000000.0,14400000.0,35000000.0,10219501.0,unfinished business (2015 film),2015,35000000.0,14400000.0
b15822,w40061,o10189,1000000.0,64099999.99999999,1000000.0,32482090.0,unfriended,2014,1000000.0,64099999.99999999
b15827,w40094,,15000000.0,76300000.0,15000000.0,31483450.0,united 93 ,2006,15000000.0,76300000.0
b15833,w40108,o2212,45000000.0,10717421.0,45000000.0,10667893.0,universal soldier: the return,1999,45000000.0,10717421.0
b15839,w40130,,45000000.0,50900000.0,45000000.0,24537621.0,unleashed ,2005,45000000.0,50900000.0
b15921,w40191,o16857,35000000.0,52659594.0,35000000.0,28687835.0,untraceable,2008,35000000.0,52659594.0
b15936,w40249,o9855,20000000.0,44600000.0,20000000.0,37182494.0,uptown girls,2003,20000000.0,44600000.0
b15938,w40254,,14000000.0,72500000.0,14000000.0,38072438.0,urban legend ,1998,14000000.0,72500000.0
b15939,w40261,o10752,14000000.0,38600000.0,14000000.0,21468807.0,urban legends: final cut,2000,14000000.0,38600000.0
b15941,w40272,o3135,8000000.0,11700000.0,8000000.0,11715321.0,used cars,1980,8000000.0,11700000.0
b15953,w40289,,19000000.0,35300000.0,19000000.0,19363565.0,vacancy ,2007,19000000.0,35300000.0
b15957,w40310,,10000000.0,36700000.0,29000000.0,20384136.0,valentine ,2001,10000000.0,36700000.0
b15958,w40316,,52000000.0,216500000.0,52000000.0,110485654.0,valentine's day (2010 film),2010,52000000.0,216500000.0
b15962,w40323,,35000000.0,61746888.0,35000000.0,19478106.0,valiant ,2005,35000000.0,61746888.0
b15963,w40327,,75000000.0,200000000.0,75000000.0,83077833.0,valkyrie ,2008,75000000.0,200000000.0
b15974,w40363,o8232,20000000.0,80500000.0,20000000.0,36661504.0,vampires suck,2010,20000000.0,80500000.0
b15977,w40368,,160000000.0,300300000.0,160000000.0,120177084.0,van helsing ,2004,160000000.0,300300000.0
b15980,w40377,o20167,68000000.0,203400000.0,68000000.0,100618344.0,vanilla sky,2001,68000000.0,203400000.0
b15985,w40407,,40000000.0,151100000.0,40000000.0,72266306.0,vantage point ,2008,40000000.0,151100000.0
b15987,w40414,,16000000.0,54300000.0,16000000.0,52894169.0,varsity blues ,1999,16000000.0,54300000.0
b16009,w40468,,6000000.0,3500000.0,6000000.0,3322127.0,veronica mars ,2014,6000000.0,3500000.0
b16010,w40471,o10753,75000000.0,215663859.0,75000000.0,69243859.0,vertical limit,2000,75000000.0,215663859.0
b16016,w40473,o13677,30000000.0,21000000.0,30000000.0,9898412.0,very bad things,1998,30000000.0,21000000.0
b16098,w40720,,25100000.0,29500000.0,25100000.0,25534493.0,w. ,2008,25100000.0,29500000.0
b16100,w40861,o16865,180000000.0,533300000.0,180000000.0,223808164.0,wall-e,2008,180000000.0,533300000.0
b16117,w40769,o8237,5000000.0,25517.0,5000000.0,25517.0,waiting for forever,2010,5000000.0,25517.0
b16118,w40770,,4000000.0,2800000.0,4000000.0,2923982.0,waiting for guffman,1997,4000000.0,2800000.0
b16124,w40776,,3000000.0,18637690.0,3000000.0,16124543.0,waiting... ,2005,3000000.0,18637690.0
b16135,w40806,o4036,35000000.0,20600000.0,35000000.0,18317151.0,walk hard: the dewey cox story,2007,35000000.0,20600000.0
b16139,w40821,o18508,28000000.0,186400000.0,28000000.0,119519402.0,walk the line,2005,28000000.0,186400000.0
b16145,w40850,,80000000.0,126500000.0,80000000.0,36076121.0,walking with dinosaurs ,2013,80000000.0,126500000.0
b16149,w40859,o8238,70000000.0,134700000.0,70000000.0,52474616.0,wall street: money never sleeps,2010,70000000.0,134700000.0
b16163,w40923,,66000000.0,177600000.0,66000000.0,79884879.0,war horse ,2011,66000000.0,177600000.0
b16168,w40940,,3000000.0,73700000.0,3000000.0,67790117.0,war room ,2015,3000000.0,73700000.0
b16174,w40933,,132000000.0,704000000.0,132000000.0,234280354.0,war of the worlds (2005 film),2005,132000000.0,704000000.0
b16181,w40950,,160000000.0,433700000.0,160000000.0,47365290.0,warcraft ,2016,160000000.0,433700000.0
b16185,w40960,,35000000.0,117000000.0,35000000.0,66380662.0,warm bodies ,2013,35000000.0,117000000.0
b16207,w41014,,130000000.0,185300000.0,130000000.0,107509799.0,watchmen ,2009,130000000.0,185300000.0
b16212,w41022,,38000000.0,117100000.0,38000000.0,58709717.0,water for elephants ,2011,38000000.0,117100000.0
b16219,w41048,o20797,172000000.0,264200000.0,175000000.0,88246220.0,waterworld,1995,172000000.0,264200000.0
b16223,w41095,,20000000.0,183100000.0,20000000.0,121697323.0,wayne's world ,1992,20000000.0,183100000.0
b16224,w41096,o19161,40000000.0,48200000.0,40000000.0,48197805.0,wayne's world 2,1993,40000000.0,48200000.0
b16236,w41122,o22202,3000000.0,2037545.0,3000000.0,2041014.0,we don't live here anymore,2004,3000000.0,2037545.0
b16241,w41134,,21000000.0,54926886.0,21000000.0,28563179.0,we own the night ,2007,21000000.0,54926886.0
b16245,w41143,o16416,75000000.0,114660784.0,75000000.0,78122718.0,we were soldiers,2002,75000000.0,114660784.0
b16251,w41165,o1300,37000000.0,270000000.0,37000000.0,150394119.0,we're the millers,2013,37000000.0,270000000.0
b16257,w41193,o18512,40000000.0,285200000.0,40000000.0,209255921.0,wedding crashers,2005,40000000.0,285200000.0
b16273,w41246,o16871,35000000.0,43650785.0,35000000.0,42436517.0,welcome home roscoe jenkins,2008,35000000.0,43650785.0
b16279,w41260,o22203,30000000.0,14600000.0,30000000.0,14470947.0,welcome to mooseport,2004,30000000.0,14600000.0
b16293,w41315,,6000000.0,43700000.0,6000000.0,43656822.0,west side story ,1961,6000000.0,43700000.0
b16305,w41371,,85000000.0,71300000.0,85000000.0,55382927.0,what dreams may come ,1998,85000000.0,71300000.0
b16308,w41388,o16875,35000000.0,219300000.0,35000000.0,80277646.0,what happens in vegas,2008,35000000.0,219300000.0
b16312,w41395,o10758,100000000.0,291400000.0,100000000.0,155464351.0,what lies beneath,2000,100000000.0,291400000.0
b16317,w41407,o10759,60000000.0,14100000.0,60000000.0,6291602.0,what planet are you from?,2000,60000000.0,14100000.0
b16323,w41422,o10760,70000000.0,374111707.0,70000000.0,182811707.0,what women want,2000,70000000.0,374111707.0
b16326,w41357,,25000000.0,50700000.0,25000000.0,36105433.0,what a girl wants ,2003,25000000.0,50700000.0
b16331,w41420,,40000000.0,84400000.0,40000000.0,41152203.0,what to expect when you're expecting ,2012,40000000.0,84400000.0
b16339,w41451,o2766,20000000.0,30400000.0,20000000.0,14011084.0,what's your number?,2011,20000000.0,30400000.0
b16341,w41443,o20174,60000000.0,38464131.0,60000000.0,32269834.0,what's the worst that could happen?,2001,60000000.0,38464131.0
b16344,w41452,,32000000.0,9902115.0,32000000.0,8745680.0,whatever it takes (2000 film),2000,32000000.0,9902115.0
b16356,w41553,o3137,20000000.0,3763988.0,20000000.0,3763988.0,when time ran out,1980,20000000.0,3763988.0
b16363,w41466,,15000000.0,67000000.0,15000000.0,47860214.0,when a stranger calls (2006 film),2006,15000000.0,67000000.0
b16367,w41532,,10000000.0,30700000.0,10000000.0,29747603.0,when the bough breaks (2016 film),2016,10000000.0,30700000.0
b16369,w41540,o10198,15000000.0,30100000.0,15000000.0,30127963.0,when the game stands tall,2014,15000000.0,30100000.0
b16391,w41606,o10764,28000000.0,7243669.0,28000000.0,5661798.0,where the money is,2000,28000000.0,7243669.0
b16395,w41616,,100000000.0,,100000000.0,77233467.0,where the wild things are ,2009,100000000.0,
b16401,w41643,,17000000.0,182057016.0,17000000.0,81057016.0,while you were sleeping ,1995,17000000.0,182057016.0
b16402,w41646,,15000000.0,16600000.000000002,15000000.0,13043363.0,whip it ,2009,15000000.0,16600000.000000002
b16404,w41651,,3000000.0,4800000.0,3000000.0,4159986.0,whipped ,2000,3000000.0,4800000.0
b16405,w41659,,35000000.0,24900000.0,35000000.0,23083334.0,whiskey tango foxtrot ,2016,35000000.0,24900000.0
b16411,w41688,o22204,37000000.0,113100000.0,37000000.0,70831760.0,white chicks,2004,37000000.0,113100000.0
b16420,w41714,o1303,150000000.0,206000000.0,150000000.0,73103784.0,white house down,2013,150000000.0,206000000.0
b16425,w41728,,7000000.0,3760525.0,7000000.0,3734870.0,white man's burden ,1995,7000000.0,3760525.0
b16431,w41738,,16000000.0,21672284.0,16000000.0,16357770.0,white oleander ,2002,16000000.0,21672284.0
b16445,w41791,o11847,50600000.0,329800000.0,70000000.0,156452370.0,who framed roger rabbit,1988,50600000.0,329800000.0
b16508,w42051,o2218,170000000.0,222100000.0,170000000.0,113804681.0,wild wild west,1999,170000000.0,222100000.0
b16531,w42114,o22208,22000000.0,21300000.0,22000000.0,17071962.0,win a date with tad hamilton!,2004,22000000.0,21300000.0
b16538,w42140,o16422,115000000.0,77600000.0,115000000.0,40914068.0,windtalkers,2002,115000000.0,77600000.0
b16540,w42150,,30000000.0,11600000.0,30000000.0,11578059.0,wing commander ,1999,30000000.0,11600000.0
b16548,w42179,,30000000.0,50100000.0,30000000.0,26692846.0,winnie the pooh (2011 film),2011,30000000.0,50100000.0
b16551,w42207,,6000000.0,1083799.0,6500000.0,1083799.0,winter kills ,1979,6000000.0,1083799.0
b16558,w42218,o8246,2000000.0,16100000.000000002,2000000.0,6531503.0,winter's bone,2010,2000000.0,16100000.000000002
b16559,w42219,,60000000.0,31100000.0,60000000.0,12600231.0,winter's tale ,2014,60000000.0,31100000.0
b16573,w42308,o13684,25000000.0,777423.0,25000000.0,777423.0,without limits,1998,25000000.0,777423.0
b16578,w42299,o22210,19000000.0,69631118.0,19000000.0,58169327.0,without a paddle,2004,19000000.0,69631118.0
b16596,w42459,o10765,8000000.0,10200000.0,8000000.0,5020111.0,woman on top,2000,8000000.0,10200000.0
b16605,w42553,,55000000.0,33400000.0,55000000.0,19393557.0,wonder boys ,2000,55000000.0,33400000.0
b16624,w42649,,65000000.0,163000000.0,65000000.0,70278893.0,world trade center ,2006,65000000.0,163000000.0
b16626,w42654,,190000000.0,540000000.0,190000000.0,202359711.0,world war z ,2013,190000000.0,540000000.0
b16631,w42684,o3611,150000000.0,305300000.0,150000000.0,83670083.0,wrath of the titans,2012,150000000.0,305300000.0
b16632,w42689,o3612,165.0,471200000.0,165000000.0,189422889.0,wreck-it ralph,2012,165.0,471200000.0
b16642,w42726,o9863,12600000.0,28700000.0,12600000.0,15418790.0,wrong turn,2003,12600000.0,28700000.0
b16646,w42738,,63000000.0,25100000.0,63000000.0,25052000.0,wyatt earp ,1994,63000000.0,25100000.0
b16649,w42755,,75000000.0,296300000.0,75000000.0,157299717.0,x-men ,2000,75000000.0,296300000.0
b16650,w42757,o19018,150.0,373100000.0,150000000.0,179883157.0,x-men origins: wolverine,2009,150.0,373100000.0
b16651,w42758,o5518,178000000.0,543900000.0,178000000.0,155442489.0,x-men: apocalypse,2016,178000000.0,543900000.0
b16652,w42759,o10206,200000000.0,747900000.0,200000000.0,233921534.0,x-men: days of future past,2014,200000000.0,747900000.0
b16653,w42760,o2771,140160.0,353600000.0,160000000.0,146408305.0,x-men: first class,2011,140160.0,353600000.0
