key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue
b12692,w7282,o8170,the chronicles of narnia: the voyage of the dawn treader,2010,155000000.0,415686217.0,1.6818465612903226
b12693,w7283,o22151,the chronicles of riddick,2004,105000000.0,115772733.0,0.10259745714285715
b12695,w7309,,the cider house rules ,1999,24000000.0,88545092.0,2.6893788333333335
b12702,w7430,o18907,the city of your final destination,2009,8300000.000000001,1351866.0,-0.837124578313253
b12736,w7930,o8171,the company men,2010,15000000.0,4882577.0,-0.6744948666666667
b12748,w8041,o1230,the conjuring,2013,20000000.0,318000141.0,14.90000705
b12749,w8040,o5476,the conjuring 2,2016,40000000.0,320270008.0,7.0067502
b12754,w8079,o8172,the conspirator,2010,25000000.0,15478800.0,-0.380848
b12763,w8193,o9807,the core,2003,60000000.0,73498611.0,0.22497685
b12766,w8231,o2166,the corruptor,1999,25000000.0,24493601.0,-0.02025596
b12767,w8248,,the cotton club ,1984,58000000.0,25928721.0,-0.5529530862068965
b12769,w8256,,the counselor,2013,25000000.0,71009334.0,1.84037336
b12770,w8259,,the count of monte cristo (2002 film),2002,35000000.0,75395048.0,1.1541442285714285
b12772,w8291,o16372,the country bears,2002,35000000.0,18012097.0,-0.48536865714285715
b12786,w8630,o1232,the croods,2013,135000000.0,587204668.0,3.3496642074074074
b12801,w8800,,the curious case of benjamin button ,2008,150000000.0,333932083.0,1.2262138866666668
b12803,w8824,o20130,the curse of the jade scorpion,2001,33000000.0,18914307.0,-0.4268391818181818
b12807,w11210,o9014,the duff,2015,8500000.0,43528634.0,4.1210157647058825
b12808,w8921,,the da vinci code ,2006,125000000.0,758239851.0,5.065918808
b12821,w9212,,the dark knight ,2008,185000000.0,1004558444.0,4.430045643243243
b12825,w9265,,the darkest hour ,2011,30000000.0,64626786.0,1.1542262
b12830,w9365,o22155,the day after tomorrow,2004,125000000.0,544272402.0,3.354179216
b12836,w9405,,the day the earth stood still (2008 film),2008,80000000.0,233093859.0,1.9136732375
b12853,w9758,o11819,the decline of western civilization part ii: the metal years,1988,500000.0,373743.0,-0.252514
b12857,w9777,,the deep end ,2001,3000000.0,10031529.0,2.343843
b12858,w9776,,the deep end of the ocean ,1999,38000000.0,28121100.0,-0.25997105263157894
b12859,w9803,o7083,the deer hunter,1978,15000000.0,48979328.0,2.2652885333333335
b12862,w9903,o20532,the departed,2006,90000000.0,289847354.0,2.2205261555555555
b12869,w10089,,the devil inside ,2012,1000000.0,101758490.0,100.75849
b12870,w10107,,the devil wears prada ,2006,35000000.0,326551094.0,8.330031257142856
b12879,w10171,o6511,the devil's own,1997,90000000.0,140807547.0,0.5645283
b12880,w10150,o18427,the devil's rejects,2005,7000000.0,19390029.0,1.770004142857143
b12893,w10367,o5479,the disappointments room,2016,15000000.0,2423468.0,-0.8384354666666667
b12899,w10429,,the divergent series: insurgent,2015,110000000.0,297276329.0,1.7025120818181818
b12913,w10770,o22157,the door in the floor,2004,7500000.0,6715067.0,-0.10465773333333334
b12926,w11121,,the drop ,2014,12600000.0,18658381.0,0.4808238888888889
b12946,w11454,o5482,the edge of seventeen,2016,9000000.0,18803648.0,1.0892942222222222
b12961,w11631,o16375,the emperor's club,2002,12500000.0,16318449.0,0.30547592
b12963,w11633,o10719,the emperor's new groove,2000,100000000.0,169327687.0,0.69327687
b12973,w11694,o6513,the end of violence,1997,5000000.0,386673.0,-0.9226654
b12974,w11681,,the end of the affair (1999 film),1999,23000000.0,10827816.0,-0.5292253913043479
b12980,w11724,,the english patient ,1996,27000000.0,231976425.0,7.591719444444444
b12984,w11754,,the equalizer ,2014,55000000.0,192330738.0,2.496922509090909
b12995,w12057,o18431,the exorcism of emily rose,2005,19000000.0,144216468.0,6.590340421052631
b13000,w12074,,the expendables (2010 film),2010,80000000.0,274470394.0,2.430879925
b13001,w12070,o3543,the expendables 2,2012,100000000.0,314975955.0,2.14975955
b13005,w12102,o16773,the express,2008,40000000.0,9808124.0,-0.7547969
b13019,w12246,o13639,the faculty,1998,15000000.0,40283321.0,1.6855547333333334
b13029,w12414,,the family (2013 film),2013,30000000.0,78418811.0,1.6139603666666666
b13031,w12388,o10721,the family man,2000,60000000.0,124745083.0,1.0790847166666666
b13032,w12403,o18434,the family stone,2005,18000000.0,92283851.0,4.126880611111111
b13041,w12508,,the fast and the furious (2001 film),2001,38000000.0,207283925.0,4.454840131578948
b13043,w12573,,the fate of the furious,2017,250000000.0,685452670.0,1.74181068
b13044,w12632,,the fault in our stars ,2014,12000000.0,307166834.0,24.597236166666665
b13052,w12796,,the fifth estate ,2013,28000000.0,8555008.0,-0.694464
b13054,w12823,o8179,the fighter,2010,25000000.0,129190869.0,4.16763476
b13058,w12887,o9809,the fighting temptations,2003,30000000.0,32750821.0,0.09169403333333333
b13064,w12924,o18911,the final destination,2009,40000000.0,186167139.0,3.654178475
b13088,w13191,o3547,the five-year engagement,2012,30000000.0,53909751.0,0.7969917
b13093,w13339,,the flintstones ,1994,46000000.0,341631208.0,6.426765391304348
b13094,w13337,o10722,the flintstones in viva rock vegas,2000,83000000.0,59468275.0,-0.2835147590361446
b13106,w13456,,the fog (2005 film),2005,18000000.0,46201432.0,1.5667462222222222
b13116,w13710,,the forsaken ,2001,15000000.0,8704851.0,-0.4196766
b13119,w13760,o20540,the fountain,2006,35000000.0,15978422.0,-0.5434736571428571
b13121,w13781,,the four feathers (2002 film),2002,35000000.0,29882645.0,-0.14621014285714284
b13122,w13787,,the four horsemen of the apocalypse ,1921,800000.0,9183673.0,10.47959125
b13152,w14277,,the future ,2011,1000000.0,568662.0,-0.431338
b13154,w14346,o9025,the gallows,2015,100000.0,42964410.0,428.6441
b13158,w14383,,the game of their lives (2005 film),2005,20000000.0,388998.0,-0.9805501
b13171,w14550,,the general's daughter ,1999,95000000.0,149705852.0,0.5758510736842105
b13203,w14937,,the girl on the train (2016 film),2016,45000000.0,173185859.0,2.8485746444444446
b13207,w14964,,the girl with the dragon tattoo (2011 film),2011,90000000.0,232617430.0,1.5846381111111112
b13212,w15046,,the glass house (2001 film),2001,30000000.0,23619609.0,-0.2126797
b13222,w15172,o15081,the godfather part iii,1990,54000000.0,136766062.0,1.5327048518518518
b13241,w15362,o16378,the good girl,2002,8000000.0,16856124.0,1.1070155
b13256,w15456,o18916,"""the goods: live hard, sell hard""",2009,10000000.0,15294910.0,0.529491
b13258,w15497,,the gospel ,2005,4000000.0,15778152.0,2.944538
b13268,w15538,o10124,the grand budapest hotel,yes,25000000.0,174801324.0,5.99205296
b13282,w15667,,the great gatsby (2013 film),2013,105000000.0,351040419.0,2.3432420857142855
b13292,w15714,o18442,the great raid,2005,80000000.0,10769311.0,-0.8653836125
b13303,w15758,,the greatest show on earth ,1952,4000000.0,36000000.0,8.0
b13310,w15801,,the green mile ,1999,60000000.0,286801374.0,3.7800229
b13320,w15900,o22161,the grudge,2004,10000000.0,187281115.0,17.7281115
b13321,w15902,o20547,the grudge 2,2006,20000000.0,70711175.0,2.53555875
b13327,w15939,,the guilt trip ,2012,40000000.0,41863726.0,0.04659315
b13329,w16023,,the gunman ,2015,40000000.0,24177137.0,-0.395571575
b13343,w16255,o18918,the hangover,2009,35000000.0,467483912.0,12.3566832
b13344,w16256,o2715,the hangover part ii,2011,80000000.0,586764305.0,6.3345538125
b13345,w16257,o1239,the hangover part iii,2013,103000000.0,362000072.0,2.514563805825243
b13360,w16498,o9030,the hateful eight,2015,44000000.0,155760117.0,2.5400026590909093
b13361,w16521,,the haunted mansion ,2003,90000000.0,182290266.0,1.0254474
b13375,w16771,,the heat ,2013,43000000.0,229930771.0,4.347227232558139
b13377,w16823,o9813,the hebrew hammer,2003,2000000.0,82157.0,-0.9589215
b13382,w16976,,the help ,2011,25000000.0,216639112.0,7.66556448
b13392,w17375,,the hills have eyes (2006 film),2006,15000000.0,69623713.0,3.6415808666666667
b13393,w17376,o3976,the hills have eyes 2,2007,15000000.0,37466538.0,1.4977692
b13408,w17557,o20553,the hoax,2006,25000000.0,11772461.0,-0.52910156
b13413,w17636,o20554,the holiday,2006,85000000.0,205135324.0,1.4133567529411766
b13425,w17836,,the honeymooners ,2005,25000000.0,13183426.0,-0.47266296
b13433,w17977,,the host (2013 film),2013,40000000.0,63327201.0,0.583180025
b13439,w18087,,the hours ,2002,25000000.0,108846072.0,3.35384288
b13441,w18100,o16784,the house bunny,2008,25000000.0,70442940.0,1.8177176
b13446,w18176,o6514,the house of yes,1997,1500000.0,626057.0,-0.5826286666666667
b13454,w18316,o2372,the hudsucker proxy,1994,40000000.0,2816518.0,-0.92958705
b13464,w18371,,the hundred-foot journey ,2014,22000000.0,88880821.0,3.040037318181818
b13466,w18374,,the hunger games ,2012,78000000.0,694394724.0,7.902496461538462
b13468,w18376,o10132,the hunger games: mockingjay â part 1,2014,125000000.0,755356711.0,5.042853688
b13469,w18377,o9032,the hunger games: mockingjay â part 2,2015,160000000.0,653428261.0,3.08392663125
b13471,w18392,,the hunt for red october ,1990,30000000.0,200512643.0,5.683754766666667
b13479,w18416,o5491,the huntsman: winter's war,2016,115000000.0,164989338.0,0.4346898956521739
b13481,w18439,o16787,the hurt locker,2008,15000000.0,49230772.0,2.2820514666666667
b13494,w18912,,the illusionist (2006 film),2006,16500000.0,87892388.0,4.326811393939394
b13511,w19191,o1244,the incredible burt wonderstone,2013,30000000.0,27437881.0,-0.08540396666666666
b13512,w19193,,the incredible hulk ,2008,150000000.0,263427551.0,0.7561836733333334
b13514,w19202,o22165,the incredibles,2004,92000000.0,633019734.0,5.880649282608696
b13522,w19265,o18928,the informant!,2009,22000000.0,41771168.0,0.8986894545454546
b13535,w19352,,the insider ,1999,90000000.0,60289912.0,-0.3301120888888889
b13539,w19398,,the international (2009 film),2009,50000000.0,60161391.0,0.20322782
b13541,w19403,o1247,the internship,2013,58000000.0,93492844.0,0.6119455862068965
b13549,w19468,,the invasion ,2007,80000000.0,40170558.0,-0.497868025
b13550,w19471,o18929,the invention of lying,2009,18500000.0,32406507.0,0.7517030810810811
b13565,w19595,,the island (1980 film),1980,22000000.0,15716828.0,-0.2855987272727273
b13567,w19606,,the island of dr. moreau (1996 film),1996,40000000.0,49627779.0,0.240694475
b13571,w19762,,the italian job (2003 film),2003,60000000.0,176070171.0,1.93450285
b13595,w20372,,the jungle book (2016 film),2016,175000000.0,966550600.0,4.523146285714286
b13598,w20373,o9815,the jungle book 2,2003,20000000.0,135703599.0,5.78517995
b13606,w20615,o14578,the kentucky fried movie,1977,600000.0,7100000.0,10.833333333333334
b13609,w20715,,the kids are all right ,2010,4000000.0,34705850.0,7.6764625
b13612,w20771,,the killer inside me (2010 film),2010,13000000.0,3977192.0,-0.6940621538461539
b13621,w20846,,the king and i (1999 film),1999,25000000.0,11993021.0,-0.52027916
b13630,w20938,,the kingdom ,2007,70000000.0,86658558.0,0.2379794
b13640,w21866,o5288,the lego batman movie,2017,80000000.0,305239726.0,2.815496575
b13641,w21872,o10140,the lego movie,2014,60000000.0,469160692.0,6.8193448666666665
b13651,w21314,,the ladykillers (2004 film),2004,35000000.0,76747441.0,1.1927840285714286
b13653,w21324,,the lake house ,2006,40000000.0,114830111.0,1.870752775
b13659,w21428,o8190,the last airbender,2010,150000000.0,319713881.0,1.1314258733333333
b13665,w21442,o20141,the last castle,2001,72000000.0,27642707.0,-0.6160735138888889
b13677,w21481,o8191,the last exorcism,2010,1800000.0,67738090.0,36.63227222222222
b13678,w21480,o1253,the last exorcism part ii,2013,5000000.0,15179302.0,2.0358604
b13688,w21511,,the last king of scotland ,2006,6000000.0,48363516.0,7.060586
b13705,w21587,o9817,the last samurai,2003,140000000.0,456758981.0,2.26256415
b13711,w21592,,the last song ,2010,20000000.0,89041656.0,3.4520828
b13712,w21596,,the last stand (2013 film),2013,45000000.0,48330757.0,0.07401682222222222
b13717,w21607,o6516,the last time i committed suicide,1997,4000000.0,46362.0,-0.9884095
b13726,w21630,o9034,the last witch hunter,2015,90000000.0,146936910.0,0.6326323333333334
b13732,w21553,,the last of the mohicans (1992 film),1992,40000000.0,75505856.0,0.8876464
b13737,w21729,,the lawnmower man ,1992,10000000.0,32100816.0,2.2100816
b13739,w21742,,the lazarus effect (2015 film),2015,3300000.0,38358787.0,10.62387484848485
b13741,w21758,,the league of extraordinary gentlemen ,2003,78000000.0,179265204.0,1.298271846153846
b13746,w21815,o10726,the legend of bagger vance,2000,80000000.0,39459427.0,-0.5067571625
b13750,w21824,o10139,the legend of hercules,2014,70000000.0,61279452.0,-0.12457925714285714
b13755,w21837,,the legend of tarzan ,2016,180000000.0,356743061.0,0.9819058944444444
b13756,w21849,o18455,the legend of zorro,2005,75000000.0,142400065.0,0.8986675333333334
b13766,w22085,o22167,the life aquatic with steve zissou,2004,50000000.0,34808403.0,-0.30383194
b13767,w22089,o3984,the life before her eyes,2007,13000000.0,7248490.0,-0.44242384615384617
b13770,w22120,o9818,the life of david gale,2003,38000000.0,38955598.0,0.025147315789473684
b13773,w22176,,the light between oceans ,2016,20000000.0,25365646.0,0.2682823
b13775,w22266,o2177,the limey,1999,10000000.0,3204663.0,-0.6795337
b13777,w22273,,the lincoln lawyer ,2011,40000000.0,75009200.0,0.87523
b13806,w22595,o9819,the lizzie mcguire movie,2003,17000000.0,55534455.0,2.2667326470588236
b13812,w22664,,the lone ranger (2013 film),2013,215000000.0,260502115.0,0.2116377441860465
b13821,w22746,o5217,the long kiss goodnight,1996,65000000.0,89456761.0,0.3762578615384615
b13828,w22780,,the longest ride ,2015,34000000.0,62944815.0,0.8513180882352941
b13829,w22782,,the longest yard (2005 film),2005,82000000.0,190320568.0,1.3209825365853658
b13839,w22847,o20143,the lord of the rings: the fellowship of the ring,yes,93000000.0,871530324.0,8.371293806451613
b13841,w22848,o9820,the lord of the rings: the return of the king,2003,94000000.0,1119929521.0,10.914143840425531
b13843,w22849,o16383,the lord of the rings: the two towers,yes,94000000.0,926047111.0,8.851565010638298
b13848,w22869,,the losers ,2010,25000000.0,29379723.0,0.17518892
b13857,w22961,o6517,the lost world: jurassic park,1997,73000000.0,618638999.0,7.474506835616438
b13860,w23077,o16800,the love guru,2008,62000000.0,40863344.0,-0.3409138064516129
b13861,w23119,,the love letter (1999 film),1999,20000000.0,8302478.0,-0.5848761
b13864,w23235,,the lovely bones ,2009,65000000.0,93621340.0,0.4403283076923077
b13887,w23670,,the magnificent seven (2016 film),2016,90000000.0,162360636.0,0.8040070666666667
b13890,w23703,,the majestic ,2001,72000000.0,37317558.0,-0.4817005833333333
b13897,w23881,,the man from u.n.c.l.e. ,2015,75000000.0,109845109.0,0.46460145333333336
b13903,w23992,o6518,the man who knew too little,1997,20000000.0,13717039.0,-0.31414805
b13924,w24031,o3557,the man with the iron fists,2012,15000000.0,19721245.0,0.31474966666666665
b13925,w24069,,the manchurian candidate (2004 film),2004,80000000.0,96105964.0,0.20132455
b13936,w24292,o13853,the marrying man,1991,26000000.0,12454768.0,-0.5209704615384615
b13939,w24321,,the martian ,2015,108000000.0,630161890.0,4.834832314814815
b13940,w24376,,the mask ,1994,23000000.0,351583407.0,14.286235086956522
b13941,w24373,o13651,the mask of zorro,1998,95000000.0,250288523.0,1.6346160315789473
b13944,w24418,o16385,the master of disguise,2-Aug,16000000.0,43411001.0,1.7131875625
b13945,w24427,o18461,the matador,2005,12500000.0,17306281.0,0.38450248
b13948,w24462,o2180,the matrix,1999,63000000.0,463517383.0,6.357418777777778
b13949,w24464,o9823,the matrix reloaded,2003,150000000.0,742128461.0,3.9475230733333335
b13951,w24465,o9824,the matrix revolutions,2003,150000000.0,427343298.0,1.84895532
b13952,w24529,,the maze runner ,2014,34000000.0,348319861.0,9.244701794117647
b13959,w24766,,the men who stare at goats ,2009,25000000.0,68968688.0,1.75874752
b13967,w24845,,the messengers ,2007,16000000.0,55010659.0,2.4381661875
b13970,w24880,o20146,the mexican,2001,57000000.0,147845033.0,1.5937725087719299
b13973,w25076,o18936,the mighty macs,2009,7000000.0,1891936.0,-0.7297234285714286
b13996,w25383,,the mist ,2007,18000000.0,57293715.0,2.1829841666666665
b13998,w25445,,the mod squad ,1999,50000000.0,13263993.0,-0.73472014
b14010,w25635,o10146,the monuments men,2014,70000000.0,154984035.0,1.2140576428571428
b14022,w25828,,the mothman prophecies ,2002,32000000.0,55157539.0,0.72367309375
b14025,w26040,o9828,the mudge boy,2003,800000.0,62852.0,-0.921435
b14028,w26062,o20147,the mummy returns,2001,98000000.0,433013274.0,3.4185027959183674
b14029,w26065,o16806,the mummy: tomb of the dragon emperor,2008,145000000.0,401128639.0,1.7664044068965516
b14030,w26082,o7575,the muppet christmas carol,1992,12000000.0,27281507.0,1.2734589166666668
b14032,w26091,,the muppets ,2011,45000000.0,165184237.0,2.6707608222222223
b14049,w26603,,the naked gun 21â2: the smell of fear,1991,23000000.0,86930411.0,2.7795830869565217
b14080,w26972,o10729,the next best thing,2000,25000000.0,24362772.0,-0.02548912
b14084,w26983,o8196,the next three days,2010,30000000.0,67448651.0,1.2482883666666666
b14086,w27037,,the night before (2015 film),2015,25000000.0,52395996.0,1.09583984
b14100,w27269,o2182,the ninth gate,1999,38000000.0,58401898.0,0.5368920526315789
b14102,w27530,o22172,the notebook,2004,29000000.0,115603229.0,2.98631824137931
b14107,w27599,o3993,the number 23,2007,30000000.0,77566815.0,1.5855605
b14108,w27622,o10150,the nut job,2014,42000000.0,120885527.0,1.8782268333333334
b14110,w27624,,the nutcracker (1993 film),1993,19000000.0,2119994.0,-0.8884213684210527
b14114,w27634,,the nutty professor (1996 film),1996,54000000.0,273961019.0,4.0733522037037035
b14116,w27772,o20566,the oh in ohio,2006,5000000.0,648183.0,-0.8703634
b14134,w27920,,the omen (2006 film),2006,25000000.0,119496523.0,3.77986092
b14154,w28302,o10730,the original kings of comedy,2000,13000000.0,38182790.0,1.9371376923076924
b14157,w28323,,the other boleyn girl (2008 film),2008,35000000.0,77713866.0,1.2203961714285714
b14164,w28328,o8197,the other guys,2010,100000000.0,170432927.0,0.70432927
b14176,w28351,o2185,the other sister,1999,35000000.0,27807627.0,-0.20549637142857144
b14179,w28357,,the other woman (2014 film),2014,40000000.0,196710396.0,3.9177599
b14183,w28478,,the out-of-towners (1999 film),1999,75000000.0,28544120.0,-0.6194117333333333
b14196,w28621,o18467,the pacifier,2005,56000000.0,198636868.0,2.5470869285714284
b14221,w28947,o22176,the passion of the christ,2004,30000000.0,611899420.0,19.396647333333334
