key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,year_wiki,year_bom
b2112,w5100,,boyhood ,2014,4000000.0,44495281.0,10.12382025,"""[2014, 01, 19, Sundance, 2014, 07, 11, United States]""",11-Jul-14
b2115,w5107,,boys don't cry ,1999,2000000.0,11540607.0,4.770303500000001,"""[1999, 10, 08]""",8-Oct-99
b2122,w5133,o13704,boyz n the hood,1991,6500000.0,57504069.0,7.846779846153847,1991,12-Jul-91
b2131,w5154,o7459,bram stoker's dracula,1992,40000000.0,215862692.0,4.396567299999999,1992,13-Nov-92
b2148,w5234,,breakfast of champions ,1999,12000000.0,178278.0,-0.9851435,"""[1999, 17]""",17-Sep-99
b2181,w5322,o18614,bride wars,2009,30000000.0,114663461.0,2.8221153666666665,2009,9-Jan-09
b2182,w5302,,bride and prejudice,2004,7000000.0,24716440.0,2.53092,"""[2004, 10, 06, United Kingdom, 2005, 02, 11, United States]""",11-Feb-05
b2183,w5312,o13502,bride of chucky,1998,25000000.0,50671850.0,1.026874,1998,16-Oct-98
b2189,w5344,,bridge of spies ,2015,40000000.0,165478348.0,3.1369587,"""[2015, 10, 04, New York Film Festival, 2015, 10, 16, United States, 2015, 11, 26, Germany]""",16-Oct-15
b2193,w5356,,bridget jones: the edge of reason ,2004,40000000.0,262520724.0,5.5630181,"""[2004, 11, 03, Paris, 2004, 11, 12, United Kingdom, 2004, 11, 19, United States]""",12-Nov-04
b2208,w5390,,bring it on ,2000,11000000.0,90449929.0,7.222720818181817,"""[2000, 25]""",25-Aug-00
b2210,w5400,,bringing down the house ,2003,33000000.0,164729679.0,3.9918084545454544,"""[2003, 03, 07]""",7-Mar-03
b2211,w5402,o2041,bringing out the dead,1999,55000000.0,16797191.0,-0.6945965272727272,1999,22-Oct-99
b2219,w5460,o18195,brokeback mountain,2005,14000000.0,178062759.0,11.7187685,2005,9-Dec-05
b2220,w5462,o2042,brokedown palace,1999,25000000.0,10115013.0,-0.59539948,1999,13-Aug-99
b2225,w5474,o1016,broken city,2013,35000000.0,19701164.0,-0.43710959999999993,2013,18-Jan-13
b2239,w5529,o3682,brooklyn rules,2007,8000000.0,458232.0,-0.9427209999999999,2007,11-May-07
b2240,w5531,o18617,brooklyn's finest,2009,17000000.0,36440201.0,1.1435412352941177,2009,5-Mar-10
b2263,w5580,o9659,bruce almighty,2003,81000000.0,484592874.0,4.982628074074074,2003,23-May-03
b2269,w5596,,bubble boy ,2001,13000000.0,5007898.0,-0.6147770769230769,"""[2001, 08, 24]""",24-Aug-01
b2273,w5629,o2476,bucky larson: born to be a star,2011,10000000.0,2529395.0,-0.7470604999999999,2011,9-Sep-11
b2301,w5745,o9660,bulletproof monk,2003,52000000.0,37713879.0,-0.27473309615384617,2003,16-Apr-03
b2319,w5809,o16486,burn after reading,2008,37000000.0,163720069.0,3.4248667297297297,2008,12-Sep-08
b2324,w5837,,burnt ,2015,20000000.0,36606743.0,0.83033715,"""[2015, 10, 22, New York City premiere, 2015, 10, 30, United States]""",30-Oct-15
b2358,w7148,,chips ,2017,25000000.0,24890387.0,-0.00438452,"""[2017, 20, TCL Chinese Theatre, 2017, 24, United States]""",24-Mar-17
b2373,w6004,o16490,cadillac records,2008,12000000.0,8880045.0,-0.25999625,2008,5-Dec-08
b2410,w6174,,camp x-ray ,2014,1000000.0,13302.0,-0.986698,"""[2014, 01, 17, Sundance Film Festival, 2014, 10, 17, USA]""",17-Oct-14
b2421,w6203,o20638,canadian bacon,1995,11000000.0,163971.0,-0.9850935454545454,1995,22-Sep-95
b2435,w6262,o18626,capitalism: a love story,2009,20000000.0,17436509.0,-0.12817455,2009,23-Sep-09
b2437,w6265,,capote ,2005,7000000.0,49233161.0,6.033308714285713,"""[2005, Telluride, 2005, 30, United States, 2005, 10, 28, Canada]""",30-Sep-05
b2439,w6277,o5343,captain america: civil war,2016,250000000.0,1153304495.0,3.61321798,2016,6-May-16
b2440,w6278,o2478,captain america: the first avenger,2011,140000000.0,370569774.0,1.646926957142857,2011,22-Jul-11
b2441,w6279,o9928,captain america: the winter soldier,2014,170000000.0,714264267.0,3.201554511764706,2014,4-Apr-14
b2443,w6287,,captain corelli's mandolin ,2001,57000000.0,62112895.0,0.08969991228070176,"""[2001, 05, 04, UK, 2001, 06, 20, France, 2001, 08, 17, US]""",17-Aug-01
b2448,w6314,,captain phillips ,2013,55000000.0,218791811.0,2.9780329272727277,"""[2013, 09, 27, NYFF, 2013, 10, 11, United States]""",11-Oct-13
b2474,w6389,o19048,carlito's way,1993,30000000.0,63848322.0,1.1282774,1993,12-Nov-93
b2491,w6438,,carrie (2013 film),2013,30000000.0,84790678.0,1.8263559333333328,"""[2013, 10, 18]""",18-Oct-13
b2495,w6444,,cars ,2006,120000000.0,462216280.0,2.8518023333333336,"""[2006, 26, Lowe's Motor Speedway, 2006, United States]""",9-Jun-06
b2496,w6445,o2480,cars 2,2011,200000000.0,562110557.0,1.810552785,2011,24-Jun-11
b2503,w6462,,casablanca ,1942,950000.0,3700000.0,2.8947368421052637,"""[1942, 11, 26, Hollywood Theatre, 1943, 23, United States]""",26-Nov-42
b2509,w6471,o18627,case 39,2009,26000000.0,28189979.0,0.08422996153846155,2009,1-Oct-10
b2522,w6522,o10595,cast away,2000,90000000.0,429632142.0,3.773690466666667,2000,22-Dec-00
b2533,w6584,o16214,catch me if you can,2002,52000000.0,352114312.0,5.771429076923077,2002,25-Dec-02
b2535,w6587,o21987,catch that kid,6-Feb,12000000.0,16930762.0,0.4108968333333333,6-Feb,6-Feb-04
b2546,w6602,o19980,cats & dogs,2001,60000000.0,200687492.0,2.3447915333333333,2001,4-Jul-01
b2547,w6604,o7947,cats & dogs: the revenge of kitty galore,2010,85000000.0,112483764.0,0.3233384,2010,30-Jul-10
b2551,w6622,,catwoman ,2004,100000000.0,82102379.0,-0.17897621,"""[2004, 07, 19, Los Angeles, 2004, 07, 23, United States]""",23-Jul-04
b2567,w6681,,cellular ,2004,25000000.0,56422687.0,1.25690748,"""[2004, 10]""",10-Sep-04
b2589,w6714,,chain letter ,2010,3000000.0,585362.0,-0.8048793333333333,"""[2010, 10]""",1-Oct-10
b2605,w6789,,changeling ,2008,55000000.0,113020256.0,1.0549137454545454,"""[2008, 10, 24]""",24-Oct-08
b2606,w6792,o16215,changing lanes,2002,45000000.0,94935764.0,1.1096836444444445,2002,12-Apr-02
b2611,w6807,,chappie ,2015,49000000.0,102069268.0,1.0830462857142855,"""[2015, 03, 04, New York premiere, 2015, 03, 06, United States]""",6-Mar-15
b2618,w6832,o3689,charlie bartlett,1-May,12000000.0,5254986.0,-0.5620845,1-May,22-Feb-08
b2629,w6864,o3690,charlie wilson's war,2007,75000000.0,119000410.0,0.5866721333333333,2007,21-Dec-07
b2630,w6831,,charlie and the chocolate factory ,2005,150000000.0,474968763.0,2.16645842,"""[2005, 07, 10, Grauman's Chinese Theatre, 2005, 07, 15, United States, 2005, 07, 29, United Kingdom",15-Jul-05
b2631,w6866,,charlie's angels ,2000,93000000.0,264105545.0,1.8398445698924732,"""[2000, 11, 03]""",3-Nov-00
b2632,w6867,o9663,charlie's angels: full throttle,2003,120000000.0,259175788.0,1.1597982333333334,2003,27-Jun-03
b2644,w6895,o21988,chasing liberty,2004,23000000.0,12313323.0,-0.4646381304347826,2004,9-Jan-04
b2646,w6897,o3334,chasing mavericks,2012,20000000.0,6003386.0,-0.6998307,2012,26-Oct-12
b2652,w6924,,cheaper by the dozen (2003 film),2003,40000000.0,190212113.0,3.755302825,"""[2003, 12, 25, United States]""",25-Dec-03
b2682,w7029,,chicken little (2005 film),2005,150000000.0,314432837.0,1.096218913333333,"""[2005, 10, 30, El Capitan Theatre, 2005, 11, United States]""",4-Nov-05
b2683,w7033,o10599,chicken run,2000,45000000.0,224834564.0,3.996323644444444,2000,23-Jun-00
b2700,w7077,o20265,children of men,2006,76000000.0,69959751.0,-0.0794769605263158,2006,25-Dec-06
b2708,w7099,,chill factor ,1999,70000000.0,11263966.0,-0.8390861999999999,[1999],3-Sep-99
b2753,w7268,o21990,christmas with the kranks,2004,60000000.0,96572480.0,0.6095413333333334,2004,24-Nov-04
b2754,w7273,o7464,christopher columbus: the discovery,21-Aug-92,40000000.0,8251071.0,-0.793723225,21-Aug-92,21-Aug-92
b2757,w7279,,chronicle ,2012,12000000.0,126636097.0,9.553008083333333,"""[2012, 28, GeÌrardmer Film Festival, 2012, United States]""",3-Feb-12
b2777,w7327,o18205,cinderella man,2005,88000000.0,108539911.0,0.2334080795454545,2005,3-Jun-05
b2790,w7374,o18632,cirque du freak: the vampire's assistant,2009,40000000.0,39232113.0,-0.019197175,2009,23-Oct-09
b2807,w7434,o13717,city slickers,1991,27000000.0,179033791.0,5.630881148148147,1991,7-Jun-91
b2811,w7416,o16495,city of ember,2008,55000000.0,17929684.0,-0.6740057454545455,2008,10-Oct-08
b2831,w7474,,clash of the titans (2010 film),2010,125000000.0,493214993.0,2.945719944,[2010],2-Apr-10
b2842,w7514,,clear and present danger ,1994,62000000.0,215887717.0,2.482059951612903,"""[1994, 08, 03]""",5-Aug-94
b2844,w7523,,cleopatra (1963 film),1963,44000000.0,57777778.0,0.31313131818181816,"""[1963, 06, 12, New York, premiere, 1963, 07, 31, United Kingdom]""",12-Jun-63
b2846,w7528,o2277,clerks,19-Oct,27000.0,3151130.0,115.70851851851853,19-Oct,19-Oct-94
b2847,w7529,o20272,clerks ii,2006,5000000.0,26983776.0,4.3967552,2006,21-Jul-06
b2850,w7541,,cliffhanger ,1993,70000000.0,255000211.0,2.642860157142857,"""[1993, 28]""",28-May-93
b2859,w7568,o16221,clockstoppers,2002,26000000.0,38793283.0,0.4920493461538462,2002,29-Mar-02
b2863,w7573,o14525,close encounters of the third kind,1977,20000000.0,303788635.0,14.18943175,1977,16-Nov-77
b2879,w7602,,cloudy with a chance of meatballs ,2009,100000000.0,243006126.0,1.43006126,"""[2009, 12, Los Angeles, 2009, 18, United States]""",18-Sep-09
b2880,w7603,o1027,cloudy with a chance of meatballs 2,2013,78000000.0,274325949.0,2.5169993461538462,2013,27-Sep-13
b2889,w7626,o18207,coach carter,2005,30000000.0,76669806.0,1.5556602,2005,14-Jan-05
b2911,w7672,o3699,code name: the cleaner,2007,20000000.0,10337477.0,-0.48312615,2007,5-Jan-07
b2934,w7732,,collateral ,2004,65000000.0,217764291.0,2.350219861538461,[2004],6-Aug-04
b2935,w7733,o5345,collateral beauty,2016,36000000.0,88216021.0,1.4504450277777778,2016,16-Dec-16
b2936,w7734,,collateral damage ,2002,85000000.0,78382433.0,-0.0778537294117647,"""[2002, Premiere, 2002, United States]""",8-Feb-02
b2947,w7775,o2278,color of night,1994,40000000.0,19726050.0,-0.50684875,1994,19-Aug-94
b2978,w7896,,commandments ,1997,6000000.0,548561.0,-0.9085731666666668,"""[1997, 05, 02]""",2-May-97
b2982,w7906,,committed ,2000,3000000.0,40361.0,-0.9865463333333332,"""[2000, 21, Sundance, 2000, 18]""",28-Apr-00
b2996,w7961,,conan the barbarian (2011 film),2011,90000000.0,48795021.0,-0.4578331,"""[2011, 08, 11, Los Angeles premiere, 2011, 08, 19, United States]""",19-Aug-11
b3001,w7974,,concussion (2015 film),2015,35000000.0,48623572.0,0.3892449142857143,"""[2015, 11, 10, AFI Fest, 2015, 12, 25, United States]""",25-Dec-15
b3005,w7997,o16224,confessions of a dangerous mind,2002,30000000.0,33013805.0,0.10046016666666667,2002,31-Dec-02
b3015,w8047,o21996,connie and carla,2004,27000000.0,11341016.0,-0.5799623703703704,2004,16-Apr-04
b3020,w8084,,constantine ,2005,100000000.0,230884728.0,1.30884728,"""[2005, 02, 17, Germany, 2005, 02, 18, United States]""",18-Feb-05
b3026,w8089,,contagion ,2011,60000000.0,135458097.0,1.25763495,"""[2011, 09, 03, Venice Film Festival, 2011]""",9-Sep-11
b3049,w8139,o2047,cookie's fortune,1999,10000000.0,10920544.0,0.0920544,1999,2-Apr-99
b3052,w8155,o19051,cool runnings,1993,14000000.0,154856263.0,10.061161642857142,1993,1-Oct-93
b3054,w8146,o13721,cool as ice,1991,6000000.0,1193062.0,-0.8011563333333334,1991,18-Oct-91
b3058,w8172,o6396,cop land,1997,15000000.0,44862187.0,1.990812466666667,1997,15-Aug-97
b3065,w8188,,coraline ,2009,60000000.0,124596398.0,1.0766066333333333,"""[2009, 02, 05, PIFF, 2009, 02, 06, United States]""",6-Feb-09
b3083,w8311,o7961,country strong,2010,15000000.0,20529194.0,0.3686129333333333,2010,22-Dec-10
b3085,w8322,o18638,couples retreat,2009,70000000.0,171844840.0,1.4549262857142855,2009,9-Oct-09
b3088,w8330,,courageous ,2011,2000000.0,34522221.0,16.2611105,"""[2011, 08, 26, Atlanta premiere, 2011, 30, United States]""",30-Sep-11
b3101,w8406,,coyote ugly ,2000,45000000.0,113916474.0,1.5314771999999999,"""[2000, 08, 04]""",4-Aug-00
b3105,w8423,o9672,cradle 2 the grave,2003,25000000.0,56489558.0,1.25958232,2003,28-Feb-03
b3106,w8429,o2048,cradle will rock,1999,36000000.0,2903404.0,-0.9193498888888888,1999,10-Dec-99
b3107,w8434,,crank ,2006,12000000.0,42931041.0,2.57758675,"""[2006, 09, 01]""",1-Sep-06
b3112,w8475,o18641,crazy heart,2009,7000000.0,47405566.0,5.7722237142857145,2009,16-Dec-09
b3123,w8498,o2497,"""crazy, stupid, love""",2011,50000000.0,142851197.0,1.85702394,2011,29-Jul-11
b3128,w8519,,creed ,2015,35000000.0,173567581.0,3.9590737428571434,"""[2015, 11, 19, Regency Village Theater, 2015, 11, 25, United States]""",25-Nov-15
b3141,w8593,o8852,crimson peak,2015,55000000.0,74679822.0,0.35781494545454545,2015,16-Oct-15
b3146,w8615,,critical care ,1997,12000000.0,221193.0,-0.98156725,"""[1997, 10, 31]""",31-Oct-97
b3171,w8677,o10607,"""crouching tiger, hidden dragon""",2000,17000000.0,213525736.0,11.560337411764705,2000,8-Dec-00
b3175,w8701,o2050,cruel intentions,1999,10500000.0,75902208.0,6.228781714285715,1999,5-Mar-99
b3199,w8790,,curdled ,1996,2300000.0,49620.0,-0.9784260869565218,"""[1996, 09, 27, U.S.]""",27-Sep-96
b3200,w8802,,curious george ,2006,50000000.0,69834815.0,0.39669629999999995,"""[2006, 10]""",10-Feb-06
b3209,w8858,o20645,cutthroat island,1995,98000000.0,10017322.0,-0.8977824285714285,1995,22-Dec-95
b3234,w8934,o9674,daddy day care,2003,60000000.0,164433867.0,1.74056445,2003,9-May-03
b3241,w8971,,dahmer ,2002,250000.0,144008.0,-0.423968,"""[2002, 21]""",21-Jun-02
b3247,w8988,o1033,dallas buyers club,2013,5000000.0,55198285.0,10.039657,2013,1-Nov-13
b3254,w9017,o18644,dance flick,2009,25000000.0,31439140.0,0.2575656,2009,22-May-09
b3264,w9041,o14992,dances with wolves,1990,22000000.0,424208848.0,18.28222036363636,1990,9-Nov-90
b3283,w9145,,danny collins ,2015,10000000.0,10835752.0,0.08357519999999999,"""[2015, 03, 20]""",20-Mar-15
b3289,w9155,o6398,dante's peak,1997,116000000.0,178127760.0,0.5355841379310344,1997,7-Feb-97
b3295,w9160,,daredevil ,2003,78000000.0,179179718.0,1.2971758717948718,"""[2003, 02, 14]""",14-Feb-03
b3311,w9236,,dark shadows ,2012,150000000.0,245527149.0,0.63684766,"""[2012, 11]""",11-May-12
b3312,w9241,,dark skies ,2013,3500000.0,26421747.0,6.549070571428572,"""[2013, 02, 22, United States]""",22-Feb-13
b3321,w9269,,darkness falls (2003 film),2003,11000000.0,47488536.0,3.3171396363636365,"""[2003, 01, 24]""",24-Jan-03
b3329,w9287,o20286,date movie,2006,20000000.0,84795656.0,3.2397828,2006,17-Feb-06
b3330,w9288,o7971,date night,2010,55000000.0,152263880.0,1.768434181818182,2010,9-Apr-10
b3335,w9324,o18224,dave chappelle's block party,2005,3000000.0,12051924.0,3.0173080000000003,2005,3-Mar-06
b3342,w9351,,dawn of the dead (2004 film),2004,26000000.0,102356381.0,2.9367838846153846,"""[2004, 03, 19]""",19-Mar-04
b3343,w9354,o9949,dawn of the planet of the apes,2014,170000000.0,710644566.0,3.1802621529411765,2014,11-Jul-14
b3347,w9389,,day of the dead (1985 film),1985,3500000.0,5000000.0,0.42857142857142855,"""[1985, 07, 19]""",19-Jul-85
b3349,w9422,o18650,daybreakers,2009,20000000.0,51416464.0,1.5708232,2009,8-Jan-10
b3365,w9454,o21999,de-lovely,2004,15000000.0,18611951.0,0.2407967333333333,2004,2-Jul-04
b3385,w9532,o3714,dead silence,2007,20000000.0,22217407.0,0.11087035,2007,16-Mar-07
b3398,w9585,,deadpool ,2016,58000000.0,783112979.0,12.501947913793106,"""[2016, 02, 08, Le Grand Rex, 2016, 02, 12, United States]""",12-Feb-16
b3413,w9631,o7473,death becomes her,1992,55000000.0,149022650.0,1.7095027272727272,1992,31-Jul-92
b3429,w9629,,death at a funeral (2010 film),2010,21000000.0,49050886.0,1.3357564761904759,"""[2010, 04, 12, Hollywood premiere, 2010, 04, 16]""",16-Apr-10
b3438,w9693,o16232,death to smoochy,2002,50000000.0,8382938.0,-0.83234124,2002,29-Mar-02
b3453,w9762,o6400,deconstructing harry,1997,20000000.0,10686841.0,-0.46565795,1997,12-Dec-97
b3465,w9802,,deepwater horizon ,2016,110000000.0,119463870.0,0.08603518181818183,"""[2016, 09, 13, TIFF, 2016, 09, 30, United States]""",30-Sep-16
b3483,w9824,,delgo ,2008,40000000.0,694782.0,-0.98263045,"""[2008, 12, 12]""",12-Dec-08
b3490,w9837,,delirious (1991 film),1991,18000000.0,5546827.0,-0.6918429444444445,[1991],9-Aug-91
b3493,w9840,,deliver us from evil (2014 film),2014,30000000.0,87937815.0,1.9312605,"""[2014, 07, 02]""",2-Jul-14
b3496,w9849,,delivery man ,2013,26000000.0,49984696.0,0.9224883076923076,"""[2013, 11, 22, United States]""",22-Nov-13
b3531,w10007,o7974,despicable me,2010,69000000.0,543113985.0,6.871217173913044,2010,9-Jul-10
b3532,w10008,o1041,despicable me 2,2013,76000000.0,970761885.0,11.77318269736842,2013,3-Jul-13
b3544,w10052,,deterrence ,2000,800000.0,145071.0,-0.81866125,"""[2000, 10, United States]""",10-Mar-00
b3547,w10056,,detroit rock city ,1999,34000000.0,4217115.0,-0.875967205882353,"""[1999, 13]""",13-Aug-99
b3549,w10059,o18231,deuce bigalow: european gigolo,2005,22000000.0,45109561.0,1.0504345909090909,2005,12-Aug-05
b3550,w10058,o2055,deuce bigalow: male gigolo,1999,17000000.0,92938755.0,4.466985588235295,1999,10-Dec-99
b3560,w10127,,devil's due ,2014,7000000.0,36921560.0,4.274508571428571,"""[2014, 01, 17]""",17-Jan-14
b3586,w10215,,diary of a wimpy kid ,2010,15000000.0,75700498.0,4.046699866666667,"""[2010, 19]""",19-Mar-10
b3587,w10216,,diary of a wimpy kid: dog days ,2012,22000000.0,77112176.0,2.505098909090909,[2012],3-Aug-12
b3588,w10217,,diary of a wimpy kid: rodrick rules ,2011,21000000.0,72417394.0,2.448447333333333,"""[2011, 17, Singapore, 2011, 25, United States]""",25-Mar-11
b3593,w10238,o9683,dickie roberts: former child star,2003,17000000.0,23794648.0,0.3996851764705882,2003,5-Sep-03
b3595,w10245,o18659,did you hear about the morgans?,2009,58000000.0,85280250.0,0.4703491379310345,2009,18-Dec-09
b3597,w10247,o11716,die hard,1988,28000000.0,140767956.0,4.027426999999999,1988,15-Jul-88
b3599,w10249,o20652,die hard with a vengeance,1995,90000000.0,366101666.0,3.067796288888889,1995,19-May-95
b3621,w10289,o7975,dinner for schmucks,2010,69000000.0,86855739.0,0.2587788260869565,2010,30-Jul-10
b3622,w10297,,dinosaur ,2000,127500000.0,349822765.0,1.7437079607843138,"""[2000, 19, United States, 2000, 10, 13, United Kingdom]""",19-May-00
b3627,w10327,o1347,dirty dancing,1987,6000000.0,213954274.0,34.659045666666664,1987,21-Aug-87
b3631,w10328,o22004,dirty dancing: havana nights,2004,25000000.0,27685016.0,0.10740064,2004,27-Feb-04
b3643,w10370,o16529,disaster movie,2008,20000000.0,34816824.0,0.7408412,2008,29-Aug-08
b3645,w10376,,disclosure ,1994,55000000.0,214015089.0,2.891183436363636,"""[1994, 12, 09]""",9-Dec-94
b3652,w10396,,disney's the kid,2000,65000000.0,110317580.0,0.6971935384615384,"""[2000, 07, 07]""",7-Jul-00
b3664,w10418,,disturbia ,2007,20000000.0,117760134.0,4.8880067,"""[2007, Hollywood, 2007, 04, 13, United States]""",13-Apr-07
b3670,w10427,,divergent ,2014,85000000.0,288885818.0,2.398656682352941,"""[2014, 03, 18, Los Angeles, Premiere, 2014, 03, 21, United States]""",21-Mar-14
b3678,w10475,o3358,django unchained,2012,100000000.0,425368238.0,3.25368238,2012,25-Dec-12
b3690,w10523,,doctor strange ,2016,165000000.0,677566070.0,3.1064610303030302,"""[2016, 10, 13, Hong Kong, 2016, 11, United States]""",4-Nov-16
b3694,w10543,o22005,dodgeball: a true underdog story,2004,20000000.0,167722310.0,7.3861155,2004,18-Jun-04
b3702,w10585,,dogma ,1999,10000000.0,30652890.0,2.065289,"""[1999, 05, 21, Cannes, 1999, 11, 12, United States]""",12-Nov-99
b3710,w10623,o2508,dolphin tale,2011,37000000.0,95404397.0,1.5784972162162163,2011,23-Sep-11
b3711,w10624,o9957,dolphin tale 2,2014,36000000.0,57824533.0,0.6062370277777778,2014,12-Sep-14
b3715,w10627,o19998,domestic disturbance,2001,75000000.0,54249294.0,-0.27667608,2001,2-Nov-01
b3723,w10639,,don juan demarco,1995,25000000.0,68792531.0,1.75170124,[1995],7-Apr-95
b3729,w10665,o5356,don't breathe,2016,9900000.0,157100845.0,14.868772222222226,2016,26-Aug-16
b3734,w10708,o19999,don't say a word,28-Sep,50000000.0,100020092.0,1.00040184,28-Sep,28-Sep-01
b3744,w10749,o20000,donnie darko,2001,6000000.0,1407364.0,-0.7654393333333334,2001,26-Oct-01
b3748,w10755,,doom ,2005,60000000.0,55987321.0,-0.06687798333333334,"""[2005, 10, 17, Los Angeles, 2005, 10, 21, United States, 2005, 10, 27, Germany, 2005, 11, 03, Czech",21-Oct-05
b3764,w10822,,double jeopardy (1999 film),1999,70000000.0,177841558.0,1.5405936857142857,"""[1999, 09, 24]""",24-Sep-99
b3777,w10869,o8377,down and out in beverly hills,1986,14000000.0,62134225.0,3.4381589285714287,1986,31-Jan-86
b3785,w10906,o10619,down to you,2000,35000000.0,24419914.0,-0.30228817142857145,2000,21-Jan-00
b3810,w10525,o10620,dr. t & the women,2000,23000000.0,22844291.0,-0.006769956521739132,2000,13-Oct-00
b3813,w10961,o10621,dracula 2000,2000,54000000.0,47053625.0,-0.12863657407407408,2000,22-Dec-00
b3814,w10965,o9959,dracula untold,10-Oct,70000000.0,217124280.0,2.1017754285714285,10-Oct,10-Oct-14
b3818,w10976,o18666,drag me to hell,2009,30000000.0,90842646.0,2.0280881999999996,2009,29-May-09
b3854,w11068,,dressed to kill (1980 film),1980,6500000.0,31899000.0,3.907538461538461,"""[1980, 07, 25]""",23-Jun-80
b3859,w11092,,drive (2011 film),2011,15000000.0,76175166.0,4.0783444,"""[2011, 05, 20, Cannes, 2011, 09, 16, United States]""",16-Sep-11
