key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,bom_runtime,wiki_runtime,omdb_runtime,runtime,runtime_flag
,w11464,,edison ,,25000000.0,4143414.0,-0.83426344,,,,,,,,[97 minutes],,[97 minutes],w
,w6689,,center stage (2000 film),,18000000.0,26385941.0,0.4658856111111111,,,,,,,,[111 minutes],,[111 minutes],w
,w30187,,priest (2011 film),,60000000.0,78309131.0,0.3051521833333333,,,,,,,,[87 minutes],,[87 minutes],w
,w40586,,violet & daisy,,8000000.0,17186.0,-0.99785175,,,,,,,,[88 minutes],,[88 minutes],w
,w3176,,beautiful (2000 film),,14000000.0,3200000.0,-0.7714285714285715,,,,,,,,[112 minutes],,[112 minutes],w
,w31441,,the replacements ,,50000000.0,50100000.0,0.002,,,,,,,,[118 minutes],,[118 minutes],w
,w36014,,stark raving mad (2002 film),,5.0,54028.0,10804.6,,,,,,,,[101 minutes],,[101 minutes],w
,w17655,,hollywood boulevard (1976 film),,54039.43,1000000.0,17.50500643696649,,,,,,,,[83 minutes],,[83 minutes],w
,w35295,,song of love (1947 film),,2696000.0,2737000.0,0.015207715133531157,,,,,,,,[119 min.],,[119 min.],w
,w3382,,the believer ,,1500000.0,1300000.0,-0.13333333333333333,,,,,,,,[98 minutes],,[98 minutes],w
,w25112,,milk money ,,20000000.0,45100000.0,1.255,,,,,,,,[110 minutes],,[110 minutes],w
,w18367,,the hunchback of notre dame (1939 film),,1826000.0,3155000.0,0.7278203723986857,,,,,,,,[116 minutes],,[116 minutes],w
,w1587,,the anarchist cookbook ,,2000000.0,14369.0,-0.9928155000000001,,,,,,,,[102 minutes],,[102 minutes],w
,w39373,,trois 2: pandora's box,,800000.0,881950.0,0.1024375,,,,,,,,[101 minutes],,[101 minutes],w
,w41245,,welcome home (1989 film),,16000000.0,1048322.0,-0.934479875,,,,,,,,[96 minutes],,[96 minutes],w
,w27721,,of human bondage (1934 film),,403000.0,592000.0,0.4689826302729528,,,,,,,,[83 minutes],,[83 minutes],w
,w17889,,"""""""hook, line and sinker (1930 film)""""""",,287000.0,780000.0,1.7177700348432057,,,,,,,,[72 minutes],,[72 minutes],w
,w23212,,love's deadly triangle: the texas cadet murder,,14000000.0,161001698.0,10.500121285714286,,,,,,,,[145 minutes],,[145 minutes],w
,w4740,,boiling point (1993 film),,10000000.0,10058318.0,0.005831800000000001,,,,,,,,[92 minutes],,[92 minutes],w
,w10833,,double take (2001 film),,24000000.0,31600000.0,0.31666666666666665,,,,,,,,[91 minutes],,[91 minutes],w
,w19695,,it started with a kiss ,,1789000.0,4650000.0,1.5992174399105643,,,,,,,,[104 minutes],,[104 minutes],w
,w40059,,the unforgiven (1960 film),,5000000.0,3200000.0,-0.36,,,,,,,,[125 minutes],,[125 minutes],w
,w30961,,ramrod ,,2000000.0,2000000.0,0.0,,,,,,,,[95 min.],,[95 min.],w
,w23000,,love affair (1939 film),,860000.0,1800000.0,1.0930232558139534,,,,,,,,[87 minutes],,[87 minutes],w
,w24527,,maytime (1937 film),,2126000.0,2183000.0,0.02681091251175917,,,,,,,,[132 minutes],,[132 minutes],w
,w17807,,honey (2003 film),,18000000.0,62200000.0,2.455555555555556,,,,,,,,[94 minutes],,[94 minutes],w
,w1194,,alligator ,,1750000.0,6459000.0,2.690857142857144,,,,,,,,[94 minutes],,[94 minutes],w
,w41736,,white noise: the light,,10000000.0,8520000.0,-0.14800000000000002,,,,,,,,[99 minutes],,[99 minutes],w
,w9781,,deep in my heart (1954 film),,2504000.0,3978000.0,0.5886581469648562,,,,,,,,[132 minutes],,[132 minutes],w
,w19772,,ivanhoe (1952 film),,3842000.0,10878000.0,1.8313378448724624,,,,,,,,[106 minutes],,[106 minutes],w
,w19124,,in the name of the king,,60000000.0,13097915.0,-0.7817014166666667,,,,,,,,[127 minutes],,[127 minutes],w
,w22147,,life with father ,,4700000.0,6455000.0,0.37340425531914895,,,,,,,,[118 min.],,[118 min.],w
,w14252,,a funny thing happened on the way to the forum ,,2000000.0,3400000.0,0.7,,,,,,,,[99 minutes],,[99 minutes],w
,w26056,,multiplicity ,,45000000.0,21075014.0,-0.5316663555555555,,,,,,,,[117 minutes],,[117 minutes],w
,w7194,,christine (1983 film),,10000000.0,21000000.0,1.1,,,,,,,,[110 minutes],,[110 minutes],w
,w33229,,the sea hawk (1940 film),,1701211.0,2000000.0,0.1756331225227206,,,,,,,,[127 minutes],,[127 minutes],w
,w23140,,love me tender ,,1250000.0,4500000.0,2.6,,,,,,,,[89 minutes],,[89 minutes],w
,w29041,,payback (1999 film),,90000000.0,161600000.0,0.7955555555555556,,,,,,,,[100 minutes],,[100 minutes],w
,w41333,,westward ho (1935 film),,17000.0,500000.0,28.411764705882355,,,,,,,,[61 minutes],,[61 minutes],w
,w11545,,eleni ,,7000000.0,305102.0,-0.956414,,,,,,,,[114 min.],,[114 min.],w
,w39616,,twelve (2010 film),,5000000.0,2566717.0,-0.4866566,,,,,,,,[94 minutes],,[94 minutes],w
,w7583,,closer (2004 film),,27000000.0,115505027.0,3.277963962962963,,,,,,,,[104 minutes],,[104 minutes],w
,w10685,,don't go near the water ,,2495000.0,6140000.0,1.4609218436873748,,,,,,,,[107 minutes],,[107 minutes],w
,w37313,,tall tale ,,32000000.0,8247627.0,-0.74226165625,,,,,,,,[98 minutes],,[98 minutes],w
,w7407,,city island ,,6000000.0,7875862.0,0.31264366666666665,,,,,,,,[104 minutes],,[104 minutes],w
,w30075,,precious ,,10000000.0,63600000.0,5.36,,,,,,,,[110 minutes],,[110 minutes],w
,w39501,,truth (2015 film),,9.6,5.6,-0.4166666666666667,,,,,,,,[125 minutes],,[125 minutes],w
,w23532,,madagascar (2005 film),,75000000.0,532700000.00000006,6.102666666666668,,,,,,,,[86 minutes],,[86 minutes],w
,w22867,,loser ,,20000000.0,18400000.0,-0.08,,,,,,,,[95 minutes],,[95 minutes],w
,w21194,,the ladies man (2000 film),,24000000.0,13700000.0,-0.4291666666666665,,,,,,,,[84 minutes],,[84 minutes],w
,w23804,,the man (2005 film),,20000000.0,10300000.0,-0.485,,,,,,,,[83 minutes],,[83 minutes],w
,w29818,,polly of the circus (1932 film),,438000.0,700000.0,0.5981735159817352,,,,,,,,[69 minutes],,[69 minutes],w
,w43069,,"""""""yours, mine and ours (1968 film)""""""",,2500000.0,25912624.0,9.3650496,,,,,,,,[111 minutes],,[111 minutes],w
,w31138,,reckless (1935 film),,858000.0,1339000.0,0.5606060606060606,,,,,,,,[97 minutes],,[97 minutes],w
,w11931,,everybody sing ,,795000.0,1003000.0,0.26163522012578616,,,,,,,,[80 or 91 minutes],,[80 or 91 minutes],w
,w23424,,luxury liner (1948 film),,2178000.0,4128000.0,0.8953168044077136,,,,,,,,[97-99 minutes],,[97-99 minutes],w
,w9004,,damnation alley ,,8000000.0,4000000.0,-0.5,,,,,,,,[91 minutes],,[91 minutes],w
,w7567,,clockers ,,25000000.0,13071518.0,-0.47713928,,,,,,,,[128 minutes],,[128 minutes],w
,w28892,,partners (1932 film),,33000.0,109000.0,2.303030303030303,,,,,,,,[58 minutes],,[58 minutes],w
,w268,,52nd street ,,523869.0,598384.0,0.14223975841288564,,,,,,,,[],,[],w
,w4960,,the borrowers (1997 film),,29000000.0,54000000.0,0.8620689655172413,,,,,,,,[89 minutes],,[89 minutes],w
,w30203,,primrose path ,,702000.0,1200000.0,0.7094017094017094,,,,,,,,[93 minutes],,[93 minutes],w
,w31396,,remember? (1939 film),,611000.0,889000.0,0.4549918166939443,,,,,,,,[83 minutes],,[83 minutes],w
,w41235,,the weight of water ,,16000000.0,321279.0,-0.9799200625,,,,,,,,[113 minutes],,[113 minutes],w
,w38165,,the thomas crown affair (1968 film),,4300000.0,14000000.0,2.255813953488372,,,,,,,,[102 minutes],,[102 minutes],w
,w18018,,hot pursuit (2015 film),,35000000.0,51700000.0,0.4771428571428572,,,,,,,,[87 minutes],,[87 minutes],w
,w29269,,personal property ,,299000.0,1731000.0,4.789297658862877,,,,,,,,[84 minutes],,[84 minutes],w
,w20775,,killer joe ,,10000000.0,3700000.0,-0.63,,,,,,,,[102 minutes],,[102 minutes],w
,w37310,,the tall men ,,3115000.0,6000000.0,0.9261637239165328,,,,,,,,[122 minutes],,[122 minutes],w
,w34339,,the silver chalice ,,4500000.0,3200000.0,-0.2888888888888889,,,,,,,,[135 minutes],,[135 minutes],w
,w22994,,love (2011 film),,500000.0,1495102.0,1.990204,,,,,,,,[86 minutes],,[86 minutes],w
,w22881,,lost & found (1999 film),,30000000.0,6552255.0,-0.7815915,,,,,,,,[95 minutes],,[95 minutes],w
,w104,,9 (2009 animated film),,30000000.0,48400000.0,0.6133333333333333,,,,,,,,[79 minutes],,[79 minutes],w
,w20849,,king arthur (2004 film),,120000000.0,203600000.0,0.6966666666666667,,,,,,,,"""[126 minutes, 142 minutes, (Director's cut)]""",,"""[126 minutes, 142 minutes, (Director's cut)]""",w
,w5950,,by the sea (2015 film),,10000000.0,3300000.0,-0.67,,,,,,,,[122 minutes],,[122 minutes],w
,w34288,,silent house ,,2000000.0,13100000.0,5.55,,,,,,,,[87 minutes],,[87 minutes],w
,w6260,,cape fear (1991 film),,35000000.0,182300000.0,4.208571428571428,,,,,,,,[127 minutes],,[127 minutes],w
,w2030,,armageddon (1998 film),,140000000.0,553700000.0,2.955,,,,,,,,[150 minutes],,[150 minutes],w
,w17530,,the hitcher (1986 film),,5800000.0,7900000.0,0.3620689655172414,,,,,,,,[97 minutes],,[97 minutes],w
,w32476,,the runaway bride ,,103000.0,204000.0,0.9805825242718448,,,,,,,,[69 minutes],,[69 minutes],w
,w19466,,invasion u.s.a. (1952 film),,127000.0,1200000.0,8.448818897637794,,,,,,,,[74 minutes],,[74 minutes],w
,w38443,,thunderbirds (2004 film),,57000000.0,28300000.0,-0.5035087719298246,,,,,,,,[95 minutes],,[95 minutes],w
,w41981,,wild child ,,20000000.0,51000000.0,1.55,,,,,,,,[98 minutes],,[98 minutes],w
,w37477,,teacher's pet (2004 film),,10000000.0,6500000.0,-0.35,,,,,,,,[74 minutes],,[74 minutes],w
,w37068,,sweethearts (1938 film),,1966000.0,2017000.0,0.025940996948117998,,,,,,,,[114 minutes],,[114 minutes],w
,w3850,,the big kahuna ,,7000000.0,3728888.0,-0.4673017142857143,,,,,,,,[90 minutes],,[90 minutes],w
,w29539,,piranha (1978 film),,770000.0,16000000.0,19.779220779220786,,,,,,,,[95 minutes],,[95 minutes],w
,w42772,,xxx: return of xander cage,,85000000.0,346300000.0,3.074117647058824,,,,,,,,[107 minutes],,[107 minutes],w
,w1854,,apache ,,1240000.0,3250000.0,1.6209677419354838,,,,,,,,[87 minutes],,[87 minutes],w
,w25571,,monster (2003 film),,8000000.0,60400000.0,6.55,,,,,,,,[109 minutes],,[109 minutes],w
,w34829,,sliver ,,40000000.0,116300000.0,1.9075,,,,,,,,[107 minutes],,[107 minutes],w
,w16367,,hard times (1975 film),,2700000.0,4000000.0,0.4814814814814815,,,,,,,,[93 min],,[93 min],w
,w13923,,freaky friday (2003 film),,20000000.0,160800000.0,7.04,,,,,,,,[97 minutes],,[97 minutes],w
,w28937,,passengers (2008 film),,25000000.0,5800000.0,-0.768,,,,,,,,[93 minutes],,[93 minutes],w
,w2049,,around the world in 80 days (1956 film),,6000000.0,42000000.0,6.0,,,,,,,,[182 minutes],,[182 minutes],w
,w3797,,big city (1948 film),,1725000.0,1399000.0,-0.1889855072463768,,,,,,,,[103 minutes],,[103 minutes],w
,w6436,,carrie (1976 film),,1800000.0,33800000.0,17.777777777777782,,,,,,,,[98 minutes],,[98 minutes],w
,w21680,,the law and the lady ,,1193000.0,1360000.0,0.1399832355406538,,,,,,,,[104 min.],,[104 min.],w
,w42027,,wild orchid ,,7000000.0,11060485.0,0.5800692857142857,,,,,,,,"""[105 min., 112 min.]""",,"""[105 min., 112 min.]""",w
,w31262,,red state (2011 film),,4000000.0,1874460.0,-0.531385,,,,,,,,[88 minutes],,[88 minutes],w
,w15845,,griffin & phoenix (2006 film),,500000.0,1355967.0,1.711934,,,,,,,,[102 minutes],,[102 minutes],w
,w8775,,cujo ,,8000000.0,21156152.0,1.6445189999999998,,,,,,,,[93 minutes],,[93 minutes],w
,w11750,,epic (2013 film),,93000000.0,268400000.0,1.886021505376344,,,,,,,,[102 minutes],,[102 minutes],w
,w37025,,sweet charity ,,20000000.0,8000000.0,-0.6,,,,,,,,[149 minutes],,[149 minutes],w
,w10175,,devotion (1931 film),,394000.0,542000.0,0.3756345177664975,,,,,,,,[80-84 minutes],,[80-84 minutes],w
,w1101,,all hands on deck ,,1115000.0,1500000.0,0.3452914798206278,,,,,,,,[100 minutes],,[100 minutes],w
,w15414,,good times ,,1115000.0,800000.0,-0.2825112107623318,,,,,,,,[91 minutes],,[91 minutes],w
,w2611,,bad boys (1995 film),,23000000.0,141400000.0,5.147826086956521,,,,,,,,[119 minutes],,[119 minutes],w
,w32609,,safe house (2012 film),,85000000.0,208100000.0,1.448235294117647,,,,,,,,[115 minutes],,[115 minutes],w
,w7596,,cloud atlas ,,128500000.0,130500000.0,0.01556420233463035,,,,,,,,[171 minutes],,[171 minutes],w
,w3877,,the big operator (1959 film),,527000.0,680000.0,0.2903225806451613,,,,,,,,[91 minutes],,[91 minutes],w
,w35425,,south central ,,4000000.0,1373196.0,-0.656701,,,,,,,,[99 minutes],,[99 minutes],w
,w30212,,the prince and the pauper (1937 film),,858000.0,1691000.0,0.9708624708624708,,,,,,,,[118 minutes],,[118 minutes],w
,w26490,,myra breckinridge ,,5385000.0,4000000.0,-0.25719591457753016,,,,,,,,[94 minutes],,[94 minutes],w
,w34972,,snow angels ,,1500000.0,402858.0,-0.731428,,,,,,,,[107 minutes],,[107 minutes],w
,w22939,,the lost patrol (1934 film),,262000.0,583000.0,1.2251908396946565,,,,,,,,[73 minutes],,[73 minutes],w
,w25656,,moonfleet (1955 film),,1955000.0,1574000.0,-0.1948849104859335,,,,,,,,[87 minutes],,[87 minutes],w
,w10288,,dinner at eight ,,435000.0,2156000.0,3.95632183908046,,,,,,,,[113 minutes],,[113 minutes],w
,w29823,,pollyanna (1920 film),,300000.0,1160962.0,2.869873333333333,,,,,,,,[58 minutes],,[58 minutes],w
,w34619,,skin trade ,,9000000.0,759923.0,-0.9155641111111112,,,,,,,,[95 minutes],,[95 minutes],w
,w7787,,colors ,,10000000.0,46616067.0,3.6616067,,,,,,,,"""[120 min., 127 min.]""",,"""[120 min., 127 min.]""",w
,w25287,,the misfits ,,4000000.0,4100000.0,0.025,,,,,,,,[125 minutes],,[125 minutes],w
,w39493,,trust (2010 film),,9500000.0,595439.0,-0.9373222105263158,,,,,,,,[105 minutes],,[105 minutes],w
,w31862,,rio (2011 film),,90000000.0,484600000.0,4.384444444444443,,,,,,,,[96 minutes],,[96 minutes],w
,w32639,,sahara (2005 film),,160000000.0,119300000.0,-0.254375,,,,,,,,[124 minutes],,[124 minutes],w
,w16282,,the happening (2008 film),,48000000.0,163400000.0,2.404166666666667,,,,,,,,[90 minutes],,[90 minutes],w
,w15088,,glory (1989 film),,18000000.0,26800000.0,0.4888888888888889,,,,,,,,[122 minutes],,[122 minutes],w
,w32516,,rush hour (film series),,263000000.0,850600000.0,2.234220532319392,,,,,,,,[279 minutes],,[279 minutes],w
,w29555,,the pirates! in an adventure with scientists!,,55000000.0,123000000.0,1.2363636363636363,,,,,,,,[88 minutes],,[88 minutes],w
,w26682,,national lampoon's pledge this!,,8300000.000000001,1751490.0,-0.7889771084337349,,,,,,,,"""[91 minutes, 93 minutes]""",,"""[91 minutes, 93 minutes]""",w
,w12571,,fate is the hunter ,,2525000.0,2200000.0,-0.12871287128712872,,,,,,,,[106 minutes],,[106 minutes],w
,w31791,,riding high (1950 film),,1920000.0,2350000.0,0.2239583333333333,,,,,,,,[112 min.],,[112 min.],w
,w31387,,remember me (2010 film),,16000000.0,56032889.0,2.5020555625,,,,,,,,[108 minutes],,[108 minutes],w
,w35112,,soldier (1998 american film),,60000000.0,14600000.0,-0.7566666666666667,,,,,,,,[99 minutes],,[99 minutes],w
,w27679,,obsessed (2009 film),,20000000.0,73800000.0,2.69,,,,,,,,[108 minutes],,[108 minutes],w
,w35581,,spectre (2015 film),,245.0,880700000.0,3594692.8775510206,,,,,,,,[148 minutes],,[148 minutes],w
,w34209,,shutter (2008 film),,8000000.0,47879410.0,4.98492625,,,,,,,,"""[85 minutes, 90 minutes, (Unrated cut)]""",,"""[85 minutes, 90 minutes, (Unrated cut)]""",w
,w28206,,only the strong ,,6000000.0,3273588.0,-0.45440200000000003,,,,,,,,[99 minutes],,[99 minutes],w
,w33815,,shall we dance? (2004 film),,50000000.0,170100000.0,2.4019999999999997,,,,,,,,[106 minutes],,[106 minutes],w
,w35259,,son of kong,,269000.0,616000.0,1.2899628252788105,,,,,,,,[69 minutes],,[69 minutes],w
,w13656,,the forest (2016 film),,10000000.0,37600000.0,2.76,,,,,,,,[93 minutes],,[93 minutes],w
,w11065,,dreamscape (1984 film),,6000000.0,12145169.0,1.0241948333333333,,,,,,,,[99 minutes],,[99 minutes],w
,w6141,,camelot ,,13000000.0,31102578.0,1.392506,,,,,,,,[179 minutes],,[179 minutes],w
,w14742,,ghost ship (2002 film),,20000000.0,68300000.0,2.415,,,,,,,,[90 minutes],,[90 minutes],w
,w6244,,canon city ,,424000.0,1200000.0,1.8301886792452835,,,,,,,,[82 minutes],,[82 minutes],w
,w36722,,summer holiday (1948 film),,2237000.0,1609000.0,-0.280733124720608,,,,,,,,[92-93 minutes],,[92-93 minutes],w
,w8911,,d.e.b.s. (2004 film),,3500000.0,97446.0,-0.9721582857142858,,,,,,,,[91 minutes],,[91 minutes],w
,w32768,,san francisco (1936 film),,1300000.0,2868000.0,1.206153846153846,,,,,,,,[115 minutes],,[115 minutes],w
,w1981,,area 51 ,,5000000.0,7556.0,-0.9984888000000001,,,,,,,,[95 minutes],,[95 minutes],w
,w31899,,riptide ,,769000.0,1741000.0,1.2639791937581275,,,,,,,,[92 minutes],,[92 minutes],w
,w2640,,bad lands (1939 film),,84000.0,141000.0,0.6785714285714286,,,,,,,,[70 min.],,[70 min.],w
,w39785,,two years before the mast ,,2000000.0,4400000.0,1.2,,,,,,,,[98 minutes],,[98 minutes],w
,w40782,,wake island ,,826000.0,3500000.0,3.23728813559322,,,,,,,,[88 minutes],,[88 minutes],w
,w24915,,mickey (1918 film),,250000.0,8000000.0,31.0,,,,,,,,[93 minutes],,[93 minutes],w
,w16075,,gypsy (1962 film),,4000000.0,11076923.0,1.76923075,,,,,,,,[143 minutes],,[143 minutes],w
,w39142,,the train (1964 film),,5800000.0,6800000.0,0.1724137931034483,,,,,,,,"""[140 minutes (UK), 133 minutes (U.S.)]""",,"""[140 minutes (UK), 133 minutes (U.S.)]""",w
,w33807,,shakedown (1988 film),,6000000.0,10068039.0,0.6780065,,,,,,,,[112 min.],,[112 min.],w
,w40361,,vampires ,,20000000.0,20300000.0,0.015,,,,,,,,[108 minutes],,[108 minutes],w
,w23656,,the magnificent ambersons ,,1100000.0,1000000.0,-0.09090909090909093,,,,,,,,"""[88 minutes, 148 minutes, 131 minutes]""",,"""[88 minutes, 148 minutes, 131 minutes]""",w
,w3166,,beau geste (1926 film),,900000.0,1500000.0,0.6666666666666666,,,,,,,,[101 minutes],,[101 minutes],w
,w4771,,bon voyage! (1962 film),,3000000.0,5500000.0,0.8333333333333334,,,,,,,,[130 minutes],,[130 minutes],w
,w498,,the accused (1988 film),,6000000.0,32078318.0,4.346386333333333,,,,,,,,[111 minutes],,[111 minutes],w
,w34693,,slander (1956 film),,926000.0,745000.0,-0.19546436285097196,,,,,,,,[],,[],w
,w35882,,stagecoach (1966 film),,3500000.0,4000000.0,0.14285714285714285,,,,,,,,[115 minutes],,[115 minutes],w
,w36026,,stars in my crown ,,1175000.0,2146000.0,0.8263829787234043,,,,,,,,[89 minutes],,[89 minutes],w
,w13661,,forever amber ,,6000000.0,5000000.0,-0.16666666666666666,,,,,,,,[138 minutes],,[138 minutes],w
,w12533,,faster (2010 film),,24000000.0,35600000.0,0.4833333333333333,,,,,,,,[98 minutes],,[98 minutes],w
,w17745,,home of the brave (1949 film),,370000.0,2500000.0,5.756756756756758,,,,,,,,[88 minutes],,[88 minutes],w
,w27090,,night must fall (1937 film),,589000.0,1015000.0,0.7232597623089984,,,,,,,,[116 minutes],,[116 minutes],w
,w29124,,penelope (2006 film),,15000000.0,21156270.0,0.410418,,,,,,,,[104 minutes],,[104 minutes],w
,w18454,,hustle (1975 film),,3050000.0,10390000.0,2.40655737704918,,,,,,,,[120 minutes],,[120 minutes],w
,w32068,,robin hood (2010 film),,200000000.0,321700000.0,0.6085,,,,,,,,[140 minutes],,[140 minutes],w
,w31346,,reign of terror ,,771623.0,692671.0,-0.1023193969075572,,,,,,,,[89 minutes],,[89 minutes],w
,w36328,,the story of three loves,,2498000.0,3167000.0,0.2678142514011209,,,,,,,,[122 minutes],,[122 minutes],w
,w16452,,harry potter and the deathly hallows Ã¢ÂÂ part 2,,250000000.0,1.3419999999999999,-0.9999999946320001,,,,,,,,[130 minutes],,[130 minutes],w
,w6561,,cat people (1942 film),,134000.0,8000000.0,58.70149253731344,,,,,,,,[73 minutes],,[73 minutes],w
,w9940,,desert passage ,,99000.0,145000.0,0.4646464646464646,,,,,,,,[],,[],w
,w13445,,focus (2015 film),,50100000.0,159100000.0,2.1756487025948106,,,,,,,,[104 minutes],,[104 minutes],w
,w23410,,lust for life ,,3227000.0,2695000.0,-0.1648590021691974,,,,,,,,[122 minutes],,[122 minutes],w
,w26934,,the new world (2005 film),,30000000.0,30500000.0,0.016666666666666666,,,,,,,,"""[150 minutes, 135 minutes, 172 minutes]""",,"""[150 minutes, 135 minutes, 172 minutes]""",w
,w21661,,the laughing policeman ,,2280000.0,1750000.0,-0.2324561403508772,,,,,,,,[112 minutes],,[112 minutes],w
,w12289,,faithful (1996 film),,13000000.0,2104439.0,-0.8381200769230769,,,,,,,,[91 minutes],,[91 minutes],w
,w40763,,wait until dark ,,3000000.0,17550741.0,4.850247,,,,,,,,[108 minutes],,[108 minutes],w
,w20352,,jumper (2008 film),,85000000.0,222200000.0,1.6141176470588234,,,,,,,,[88 minutes],,[88 minutes],w
,w34346,,the silver horde (1930 film),,423000.0,562000.0,0.32860520094562645,,,,,,,,[75 minutes],,[75 minutes],w
,w29320,,peyton place ,,2200000.0,25600000.0,10.636363636363637,,,,,,,,[162 minutes],,[162 minutes],w
,w22192,,the light touch,,1163000.0,1281000.0,0.10146173688736028,,,,,,,,[93 minutes],,[93 minutes],w
,w37394,,tarzan (1999 film),,130000000.0,448200000.0,2.447692307692308,,,,,,,,[88 minutes],,[88 minutes],w
,w10529,,doctor zhivago ,,11000000.0,111700000.0,9.154545454545453,,,,,,,,"""[193 minutes, (1965 release), 200 minutes, (1992 re-release)]""",,"""[193 minutes, (1965 release), 200 minutes, (1992 re-release)]""",w
,w25621,,monte carlo (2011 film),,20000000.0,39700000.0,0.985,,,,,,,,[109 minutes],,[109 minutes],w
,w26563,,mystery train ,,2800000.0,1541218.0,-0.44956499999999994,,,,,,,,[113 minutes],,[113 minutes],w
,w37259,,the taking of pelham one two three (1974 film),,5000000.0,18700000.0,2.74,,,,,,,,[104 minutes],,[104 minutes],w
,w29252,,permanent record ,,8000000.0,1893139.0,-0.763357625,,,,,,,,[91 min],,[91 min],w
,w195,,21 (2008 film),,35000000.0,157900000.0,3.511428571428572,,,,,,,,[123 minutes],,[123 minutes],w
,w7933,,the company you keep ,,2000000.0,19600000.0,8.8,,,,,,,,[125 minutes],,[125 minutes],w
,w27516,,not of this earth (1957 film),,100000.0,1000000.0,9.0,,,,,,,,[67 minutes (or 71 minutes)],,[67 minutes (or 71 minutes)],w
,w9183,,dark blue ,,15000000.0,12150301.0,-0.18997993333333327,,,,,,,,[118 minutes],,[118 minutes],w
,w20571,,keane ,,850000.0,394390.0,-0.5360117647058823,,,,,,,,[100 minutes],,[100 minutes],w
,w22652,,london by night ,,200000.0,321000.0,0.605,,,,,,,,[],,[],w
,w36098,,stealth ,,135000000.0,76900000.0,-0.4303703703703704,,,,,,,,[121 minutes],,[121 minutes],w
,w29293,,pete kelly's blues ,,2000000.0,5000000.0,1.5,,,,,,,,[95 min.],,[95 min.],w
,w27639,,o ,,5000000.0,19210835.0,2.842167,,,,,,,,[94 minutes],,[94 minutes],w
,w32194,,rollerball (2002 film),,70000000.0,25900000.0,-0.63,,,,,,,,[98 minutes],,[98 minutes],w
,w8092,,the contender (2000 film),,20000000.0,22361811.0,0.11809055,,,,,,,,[126 minutes],,[126 minutes],w
,w3796,,big city (1937 film),,621000.0,1601000.0,1.578099838969404,,,,,,,,[80 minutes],,[80 minutes],w
,w37124,,the switch (2010 film),,19000000.0,49900000.0,1.6263157894736842,,,,,,,,[101 minutes],,[101 minutes],w
,w17379,,the hills have eyes (1977 film),,230000.0,25000000.0,107.69565217391305,,,,,,,,[89 minutes],,[89 minutes],w
,w25842,,the mountain (1956 film),,2119000.0,1800000.0,-0.1505427088249174,,,,,,,,[105 minutes],,[105 minutes],w
